steering_angle,adc_0,adc_1,time
82.7,1357,3646,1675405007.6043825
82.9,1356,3642,1675405007.654455
82.9,1357,3641,1675405007.704424
82.9,1358,3651,1675405007.7544477
82.9,1353,3642,1675405007.8043344
82.9,1355,3643,1675405007.8544517
82.9,1358,3648,1675405007.9044158
82.9,1355,3642,1675405007.9544747
82.9,1360,3647,1675405008.0044224
82.9,1356,3641,1675405008.0544057
82.8,1365,3637,1675405008.104355
82.3,1382,3615,1675405008.1544178
80.6,1412,3583,1675405008.2047718
78.4,1438,3572,1675405008.2545369
76.1,1470,3543,1675405008.304406
73.4,1505,3492,1675405008.3544528
70.2,1531,3465,1675405008.4043853
67.6,1553,3445,1675405008.4544468
65.5,1573,3430,1675405008.504371
63.7,1602,3402,1675405008.5544548
61.2,1645,3363,1675405008.6044219
58.1,1686,3322,1675405008.6545298
54.2,1725,3275,1675405008.7044473
50.8,1765,3261,1675405008.754406
47.3,1800,3203,1675405008.8044093
43.8,1847,3166,1675405008.8543892
40.3,1876,3121,1675405008.9044418
36.5,1921,3075,1675405008.954463
33.0,1955,3043,1675405009.00446
29.8,1997,3006,1675405009.054396
26.5,2035,2956,1675405009.1044457
22.3,2090,2907,1675405009.1545
17.7,2143,2863,1675405009.2044601
13.9,2163,2835,1675405009.2544734
10.4,2211,2793,1675405009.3044682
7.0,2255,2742,1675405009.354416
2.9,2296,2706,1675405009.404385
-0.7,2335,2657,1675405009.4543855
-4.5,2375,2618,1675405009.5044303
-8.0,2422,2583,1675405009.554375
-12.0,2476,2518,1675405009.6043754
-16.4,2522,2466,1675405009.65435
-21.1,2568,2420,1675405009.70442
-25.1,2602,2390,1675405009.7543764
-29.0,2650,2340,1675405009.804423
-32.6,2701,2305,1675405009.8543966
-36.4,2731,2275,1675405009.904401
-39.8,2768,2238,1675405009.9543855
-42.7,2790,2201,1675405010.0043657
-45.8,2842,2163,1675405010.054412
-49.3,2871,2117,1675405010.1044028
-52.8,2913,2081,1675405010.154411
-56.0,2940,2048,1675405010.2044334
-59.2,2968,2022,1675405010.2544792
-61.9,3003,1988,1675405010.3043876
-64.5,3040,1966,1675405010.3545036
-66.8,3046,1941,1675405010.4044516
-69.1,3070,1923,1675405010.4544501
-70.5,3081,1912,1675405010.50437
-72.3,3108,1893,1675405010.5543878
-73.8,3113,1876,1675405010.6043327
-75.1,3143,1875,1675405010.654374
-76.0,3128,1865,1675405010.7043657
-76.5,3130,1867,1675405010.7544246
-76.6,3125,1862,1675405010.8043525
-76.6,3130,1865,1675405010.8543668
-76.6,3127,1862,1675405010.9044063
-76.6,3132,1865,1675405010.954428
-76.6,3132,1865,1675405011.0044034
-76.6,3128,1862,1675405011.0543902
-76.6,3125,1860,1675405011.1044009
-76.6,3131,1865,1675405011.1543925
-76.6,3128,1861,1675405011.2044504
-76.6,3126,1861,1675405011.2544487
-76.4,3115,1880,1675405011.3044257
-75.4,3086,1905,1675405011.3544168
-73.6,3070,1918,1675405011.4044044
-71.9,3067,1936,1675405011.4543936
-70.4,3040,1951,1675405011.5043695
-69.0,3013,1970,1675405011.554428
-66.9,2986,2000,1675405011.6044254
-64.7,2955,2033,1675405011.654394
-61.9,2923,2068,1675405011.7044175
-59.1,2898,2100,1675405011.7544048
-56.0,2862,2138,1675405011.804415
-53.0,2820,2182,1675405011.8544128
-49.3,2775,2218,1675405011.9044142
-43.5,2731,2258,1675405012.0044818
-41.1,2691,2307,1675405012.0544097
-37.6,2630,2363,1675405012.1044111
-33.5,2587,2402,1675405012.1544127
-29.0,2553,2451,1675405012.2044444
-25.5,2517,2477,1675405012.2543948
-21.8,2478,2542,1675405012.3044071
-18.0,2412,2577,1675405012.3543968
-13.3,2367,2633,1675405012.4044108
-9.1,2326,2672,1675405012.454455
-5.4,2300,2697,1675405012.5044622
-2.5,2257,2740,1675405012.5544562
1.0,2202,2798,1675405012.6044328
5.3,2152,2846,1675405012.6543922
9.9,2117,2878,1675405012.7045906
13.5,2083,2927,1675405012.754357
17.1,2028,2978,1675405012.80444
21.7,1967,3023,1675405012.8544393
26.8,1911,3080,1675405012.9044194
35.3,1847,3158,1675405013.0045583
38.2,1815,3197,1675405013.0544403
41.5,1755,3255,1675405013.1044376
45.7,1705,3301,1675405013.1544251
50.3,1670,3321,1675405013.2044516
53.8,1636,3387,1675405013.2544086
57.4,1586,3416,1675405013.3044317
61.0,1557,3455,1675405013.3544533
64.4,1523,3477,1675405013.4046698
67.1,1498,3511,1675405013.4545257
69.7,1473,3526,1675405013.5044665
71.9,1447,3571,1675405013.5543995
74.4,1406,3593,1675405013.6044297
77.4,1385,3607,1675405013.654399
79.6,1377,3628,1675405013.7044528
80.9,1360,3637,1675405013.7544098
82.0,1355,3655,1675405013.8044589
82.8,1353,3647,1675405013.8544087
83.3,1347,3647,1675405013.904395
83.5,1352,3662,1675405014.0044415
83.5,1348,3652,1675405014.0543733
83.5,1347,3648,1675405014.104314
83.5,1347,3646,1675405014.1543808
83.5,1352,3656,1675405014.2043784
83.5,1350,3648,1675405014.2544067
83.5,1347,3646,1675405014.3044055
83.4,1356,3656,1675405014.354399
82.8,1375,3628,1675405014.4044304
81.6,1392,3608,1675405014.4545488
79.9,1410,3583,1675405014.5044727
78.1,1443,3568,1675405014.5544577
75.7,1475,3523,1675405014.6044676
72.9,1516,3505,1675405014.6544557
69.8,1545,3468,1675405014.7043972
67.2,1563,3442,1675405014.7544513
64.8,1596,3420,1675405014.8045883
62.0,1635,3365,1675405014.8544374
58.5,1681,3326,1675405014.9043543
55.1,1700,3292,1675405014.9545522
52.2,1737,3286,1675405015.0044081
49.9,1762,3236,1675405015.0543852
46.8,1807,3208,1675405015.1043901
43.4,1850,3165,1675405015.1543922
39.6,1888,3113,1675405015.20442
36.0,1923,3066,1675405015.254289
32.5,1968,3033,1675405015.3044
28.5,2018,2976,1675405015.35453
24.0,2061,2932,1675405015.4043996
20.4,2103,2901,1675405015.45443
16.7,2138,2870,1675405015.504439
13.6,2173,2826,1675405015.5544107
9.8,2221,2776,1675405015.6043742
6.0,2267,2738,1675405015.6544063
1.8,2306,2691,1675405015.7044423
-1.8,2356,2645,1675405015.7543988
-6.0,2401,2588,1675405015.8044224
-10.1,2452,2550,1675405015.854437
-14.5,2493,2496,1675405015.904437
-18.6,2548,2466,1675405015.9545176
-22.4,2577,2427,1675405016.0044894
-25.8,2620,2383,1675405016.0544348
-29.6,2663,2325,1675405016.1044385
-33.5,2705,2296,1675405016.1544354
-37.2,2737,2256,1675405016.2043896
-40.7,2768,2217,1675405016.25448
-44.3,2826,2185,1675405016.3044822
-47.5,2848,2140,1675405016.3544118
-51.0,2893,2111,1675405016.404445
-56.7,2951,2053,1675405016.504459
-59.3,2975,2011,1675405016.5544715
-62.4,3020,1977,1675405016.604407
-65.2,3033,1955,1675405016.6545203
-67.8,3068,1932,1675405016.7044818
-69.7,3085,1918,1675405016.7544732
-71.5,3095,1895,1675405016.8044672
-73.2,3105,1882,1675405016.8545032
-74.6,3122,1873,1675405016.9044576
-76.0,3130,1865,1675405017.0044253
-76.5,3145,1867,1675405017.0544264
-76.8,3131,1861,1675405017.1044908
-76.9,3137,1863,1675405017.154442
-76.9,3135,1861,1675405017.2044306
-76.9,3138,1866,1675405017.2544363
-76.9,3131,1861,1675405017.3044252
-76.8,3146,1870,1675405017.3544374
-76.8,3131,1861,1675405017.4044535
-76.8,3131,1856,1675405017.5044029
-76.9,3131,1861,1675405017.5544477
-76.8,3120,1872,1675405017.6044383
-75.9,3105,1900,1675405017.6544402
-74.4,3077,1920,1675405017.70442
-72.3,3055,1932,1675405017.7543519
-70.1,3015,1967,1675405017.8043768
-67.6,2991,2006,1675405017.8545046
-65.0,2962,2023,1675405017.9045014
-62.3,2957,2058,1675405017.9544296
-60.3,2917,2070,1675405018.0044503
-58.2,2892,2106,1675405018.0544052
-55.3,2847,2142,1675405018.104389
-52.4,2811,2186,1675405018.1544073
-48.6,2768,2228,1675405018.204418
-45.3,2743,2250,1675405018.2544293
-42.3,2718,2298,1675405018.3044314
-39.1,2650,2340,1675405018.3544047
-34.6,2602,2401,1675405018.4044056
-30.5,2576,2423,1675405018.454436
-27.2,2550,2452,1675405018.5044239
-24.6,2500,2490,1675405018.5544674
-21.4,2457,2533,1675405018.6044364
-17.0,2402,2592,1675405018.6543767
-12.3,2350,2642,1675405018.7043252
-8.0,2318,2691,1675405018.754445
-3.9,2276,2727,1675405018.8044462
-0.6,2223,2772,1675405018.854444
3.5,2176,2818,1675405018.904441
7.3,2151,2848,1675405018.9544077
11.0,2102,2890,1675405019.0044346
14.4,2062,2937,1675405019.0544014
18.6,2011,2997,1675405019.1044228
23.1,1952,3046,1675405019.1544178
28.1,1896,3092,1675405019.2043943
32.6,1861,3155,1675405019.2543898
36.9,1820,3185,1675405019.3043952
40.3,1777,3233,1675405019.3544376
44.2,1736,3272,1675405019.4044232
47.8,1707,3302,1675405019.454458
51.2,1658,3338,1675405019.504483
54.6,1623,3400,1675405019.5545206
58.5,1578,3428,1675405019.604453
61.9,1546,3452,1675405019.654508
65.2,1511,3490,1675405019.7044735
68.1,1481,3515,1675405019.7545068
70.9,1446,3547,1675405019.804489
73.9,1418,3586,1675405019.854498
76.6,1406,3621,1675405019.9044878
79.8,1377,3633,1675405020.004609
81.1,1356,3650,1675405020.0545337
82.4,1351,3645,1675405020.104593
83.2,1348,3645,1675405020.1544287
83.5,1348,3656,1675405020.2045462
83.6,1346,3648,1675405020.2543766
83.6,1348,3650,1675405020.3044002
83.6,1352,3662,1675405020.354357
83.6,1347,3652,1675405020.4044068
83.6,1348,3650,1675405020.454395
83.6,1348,3648,1675405020.504418
83.6,1348,3655,1675405020.5543725
83.6,1348,3646,1675405020.6044052
83.5,1362,3658,1675405020.6543798
82.7,1386,3622,1675405020.7043884
81.1,1407,3602,1675405020.7545109
78.8,1440,3558,1675405020.8044727
76.2,1480,3530,1675405020.854475
72.9,1502,3497,1675405020.9044356
70.4,1522,3490,1675405020.954449
68.8,1530,3471,1675405021.0044055
67.2,1557,3441,1675405021.0544384
65.2,1587,3417,1675405021.1044326
62.7,1622,3381,1675405021.154428
59.3,1676,3333,1675405021.2044592
55.8,1701,3291,1675405021.2544582
52.1,1755,3263,1675405021.3044515
48.6,1790,3208,1675405021.3545349
44.8,1826,3185,1675405021.4044523
41.6,1860,3157,1675405021.4544609
38.8,1885,3112,1675405021.5044527
35.8,1923,3066,1675405021.5544531
32.2,1976,3016,1675405021.604455
28.1,2026,2970,1675405021.65446
23.9,2076,2938,1675405021.7055106
19.5,2120,2892,1675405021.7545707
15.4,2162,2841,1675405021.8044753
11.5,2201,2793,1675405021.8544476
7.4,2240,2758,1675405021.9044926
4.1,2276,2723,1675405021.9544487
0.6,2317,2678,1675405022.0044887
-2.9,2370,2641,1675405022.0544767
-6.9,2416,2590,1675405022.1044476
-11.0,2465,2541,1675405022.1544676
-15.1,2507,2493,1675405022.2054625
-19.6,2557,2447,1675405022.254412
-24.0,2600,2393,1675405022.3044782
-27.9,2647,2355,1675405022.3544712
-31.8,2686,2325,1675405022.4044912
-35.1,2708,2283,1675405022.4544914
-38.2,2746,2257,1675405022.5044875
-41.2,2781,2216,1675405022.554465
-44.3,2820,2172,1675405022.6045012
-48.0,2855,2130,1675405022.6544664
-51.6,2908,2100,1675405022.7054758
-54.7,2922,2066,1675405022.7544596
-58.0,2966,2022,1675405022.8054512
-61.0,2998,2001,1675405022.8544126
-63.7,3012,1972,1675405022.9044082
-67.9,3055,1933,1675405023.004749
-70.0,3082,1906,1675405023.0544531
-72.0,3100,1895,1675405023.1054409
-73.6,3113,1878,1675405023.1544542
-74.9,3128,1875,1675405023.2054026
-75.8,3127,1860,1675405023.2544594
-76.5,3148,1868,1675405023.305374
-76.8,3130,1858,1675405023.3544583
-76.9,3135,1862,1675405023.4053884
-76.9,3132,1858,1675405023.4555426
-76.9,3132,1858,1675405023.5046215
-77.1,3141,1862,1675405023.554435
-76.9,3141,1863,1675405023.604533
-77.1,3138,1863,1675405023.654501
-77.1,3133,1857,1675405023.7053406
-77.1,3141,1863,1675405023.7544806
-76.9,3127,1866,1675405023.8053946
-76.5,3121,1888,1675405023.854495
-75.1,3100,1906,1675405023.9044704
-73.8,3090,1913,1675405023.9553325
-72.7,3071,1918,1675405024.0054524
-71.5,3057,1942,1675405024.054496
-69.9,3022,1965,1675405024.1054482
-67.7,3001,1997,1675405024.1544983
-65.0,2970,2036,1675405024.2054186
-62.5,2937,2051,1675405024.2544465
-59.6,2902,2098,1675405024.3054407
-56.9,2857,2135,1675405024.3544226
-53.4,2823,2170,1675405024.4044309
-47.6,2791,2223,1675405024.50555
-45.3,2742,2253,1675405024.5545092
-42.5,2702,2290,1675405024.6053908
-39.0,2661,2336,1675405024.6544974
-35.1,2612,2377,1675405024.7054954
-31.4,2573,2415,1675405024.75451
-27.7,2533,2471,1675405024.8045902
-23.4,2475,2516,1675405024.8544688
-18.8,2426,2560,1675405024.905416
-14.8,2392,2608,1675405024.9554448
-11.2,2356,2642,1675405025.0044684
-7.5,2312,2688,1675405025.054519
-3.8,2265,2737,1675405025.1055148
0.1,2215,2795,1675405025.1544557
4.6,2171,2826,1675405025.2054803
8.2,2150,2873,1675405025.254448
