steering_angle,adc_0,adc_1,time
-0.3,2282,2777,1675140636.3452177
-0.3,2282,2776,1675140636.3953254
-0.3,2283,2777,1675140636.4451702
-0.2,2283,2777,1675140636.495248
-0.2,2282,2775,1675140636.545081
-0.2,2285,2778,1675140636.5953352
-0.2,2281,2775,1675140636.6453722
-0.3,2285,2780,1675140636.6953492
-0.3,2281,2775,1675140636.745293
-0.2,2282,2776,1675140636.79542
-0.2,2281,2775,1675140636.8453934
-0.2,2282,2775,1675140636.8951113
-0.2,2281,2775,1675140636.945159
-0.2,2281,2776,1675140636.9950886
-0.2,2282,2777,1675140637.0450659
-0.2,2281,2775,1675140637.0951126
-0.2,2281,2775,1675140637.1453762
-0.2,2282,2777,1675140637.195293
-0.2,2281,2777,1675140637.2451138
-0.2,2281,2775,1675140637.2950988
-0.2,2281,2776,1675140637.3450384
-0.2,2281,2773,1675140637.3952754
-0.2,2281,2776,1675140637.4461644
-0.2,2280,2775,1675140637.49522
-0.2,2282,2778,1675140637.5451677
-0.2,2281,2775,1675140637.5952005
-0.2,2283,2778,1675140637.6451855
-0.2,2281,2776,1675140637.695471
-0.2,2281,2777,1675140637.7452676
-0.2,2282,2777,1675140637.7951303
-0.2,2282,2778,1675140637.8451
-0.1,2267,2787,1675140637.895216
0.9,2228,2831,1675140637.945029
3.6,2180,2878,1675140637.9953315
8.1,2118,2935,1675140638.0452013
13.1,2045,3005,1675140638.095348
19.5,1975,3078,1675140638.1453366
26.1,1906,3148,1675140638.1953282
31.5,1867,3195,1675140638.2454197
36.0,1837,3231,1675140638.2952015
39.1,1810,3247,1675140638.3451586
41.4,1792,3270,1675140638.3952515
43.2,1783,3275,1675140638.4451027
44.2,1776,3282,1675140638.4951649
45.1,1757,3302,1675140638.5453725
46.5,1733,3321,1675140638.5951905
48.2,1728,3330,1675140638.6450846
49.3,1726,3330,1675140638.6951685
49.6,1725,3335,1675140638.7451353
50.2,1700,3355,1675140638.795348
51.5,1672,3378,1675140638.8453176
53.8,1646,3417,1675140638.8953662
56.2,1630,3427,1675140638.945301
58.0,1618,3437,1675140638.9952576
58.9,1617,3441,1675140639.045159
59.4,1618,3447,1675140639.095385
59.5,1617,3442,1675140639.145201
59.4,1617,3440,1675140639.19634
59.4,1621,3442,1675140639.2452989
59.3,1618,3438,1675140639.2952545
59.3,1621,3442,1675140639.3453908
59.3,1620,3440,1675140639.3953354
59.3,1620,3440,1675140639.4453514
59.3,1621,3442,1675140639.4953275
59.3,1620,3441,1675140639.5452166
59.3,1620,3440,1675140639.5953162
59.3,1620,3441,1675140639.6454153
59.3,1620,3438,1675140639.6964111
59.3,1620,3441,1675140639.7452173
59.3,1618,3438,1675140639.795215
59.3,1618,3441,1675140639.8454642
59.3,1620,3441,1675140639.8946378
59.3,1620,3441,1675140639.9462128
59.3,1620,3442,1675140639.9954424
59.2,1620,3436,1675140640.0454302
59.2,1623,3441,1675140640.0953357
59.1,1621,3435,1675140640.1450205
59.1,1623,3440,1675140640.1964555
59.1,1622,3436,1675140640.245191
58.9,1636,3423,1675140640.2954137
58.3,1636,3421,1675140640.3455124
57.7,1637,3421,1675140640.3953068
57.6,1637,3421,1675140640.4464166
57.6,1638,3418,1675140640.4952428
57.4,1648,3411,1675140640.5451248
56.9,1650,3405,1675140640.5951824
56.6,1651,3406,1675140640.6451526
56.5,1651,3407,1675140640.6962495
56.5,1651,3403,1675140640.7450633
56.4,1653,3403,1675140640.7950082
56.3,1653,3403,1675140640.8452353
56.3,1652,3401,1675140640.8951247
56.3,1653,3405,1675140640.9462786
56.2,1655,3400,1675140640.9947712
56.0,1661,3397,1675140641.045176
55.8,1660,3393,1675140641.095246
55.6,1661,3397,1675140641.1452098
55.6,1661,3395,1675140641.1953633
55.6,1661,3396,1675140641.2451882
55.6,1660,3396,1675140641.2953131
55.6,1660,3395,1675140641.3452082
55.6,1660,3396,1675140641.3955038
55.6,1661,3397,1675140641.4452314
55.6,1660,3393,1675140641.4953086
55.5,1666,3392,1675140641.5451658
55.4,1663,3387,1675140641.595246
55.1,1666,3391,1675140641.645202
55.1,1665,3388,1675140641.695225
55.1,1668,3391,1675140641.7452424
54.9,1677,3378,1675140641.795244
54.5,1677,3377,1675140641.845123
54.1,1678,3381,1675140641.8953073
54.1,1676,3375,1675140641.946047
54.0,1678,3377,1675140641.995223
53.9,1681,3371,1675140642.0451713
53.8,1681,3373,1675140642.0954196
53.7,1681,3372,1675140642.145059
53.7,1681,3372,1675140642.195382
53.7,1683,3372,1675140642.2452588
53.6,1683,3372,1675140642.2954614
53.6,1683,3371,1675140642.3452115
53.6,1685,3373,1675140642.3951437
53.6,1681,3368,1675140642.4452484
53.6,1686,3370,1675140642.4954607
53.5,1686,3367,1675140642.5451891
53.3,1685,3366,1675140642.5952592
53.2,1686,3368,1675140642.6454217
53.2,1686,3367,1675140642.6962934
53.2,1688,3368,1675140642.7451627
53.1,1687,3365,1675140642.7954757
53.1,1688,3370,1675140642.845519
53.1,1687,3367,1675140642.89534
53.1,1688,3367,1675140642.9462495
53.1,1687,3366,1675140642.99531
53.1,1691,3366,1675140643.04525
53.0,1690,3363,1675140643.0953417
52.9,1690,3367,1675140643.1453526
52.9,1688,3365,1675140643.1962
52.9,1692,3365,1675140643.2452564
52.8,1696,3358,1675140643.2952368
52.6,1697,3361,1675140643.345141
52.3,1696,3360,1675140643.395284
52.3,1698,3360,1675140643.4464028
52.3,1697,3361,1675140643.4953384
52.3,1693,3356,1675140643.5452037
52.3,1698,3363,1675140643.5952969
52.3,1695,3356,1675140643.645335
52.3,1697,3360,1675140643.696344
52.3,1696,3357,1675140643.7454033
52.3,1696,3358,1675140643.7952456
52.3,1696,3358,1675140643.8451657
52.3,1696,3358,1675140643.8952785
52.3,1697,3361,1675140643.94608
52.3,1695,3357,1675140643.9952154
52.3,1697,3358,1675140644.0451632
52.3,1697,3358,1675140644.09533
52.3,1696,3357,1675140644.1452866
52.3,1697,3358,1675140644.1962068
52.3,1698,3357,1675140644.2453756
52.2,1698,3353,1675140644.2955112
52.1,1700,3357,1675140644.3453805
52.1,1698,3355,1675140644.395523
52.1,1700,3357,1675140644.4463727
52.0,1701,3353,1675140644.4954064
51.9,1708,3352,1675140644.5453045
51.5,1707,3347,1675140644.5952907
51.4,1707,3348,1675140644.6452599
51.4,1707,3351,1675140644.6964061
51.4,1707,3348,1675140644.7452843
51.4,1707,3348,1675140644.7963493
51.3,1707,3350,1675140644.8463502
51.3,1706,3347,1675140644.8955612
51.3,1710,3348,1675140644.9447143
51.3,1707,3347,1675140644.9962945
51.3,1708,3348,1675140645.0452275
51.3,1708,3350,1675140645.0954034
51.3,1708,3347,1675140645.1453028
51.3,1708,3351,1675140645.196424
51.3,1707,3343,1675140645.2452252
51.2,1711,3351,1675140645.2962503
51.2,1707,3343,1675140645.345072
51.2,1710,3346,1675140645.3957622
51.2,1708,3345,1675140645.4462354
51.0,1710,3346,1675140645.496257
51.0,1711,3345,1675140645.5452232
51.0,1710,3345,1675140645.596262
51.0,1711,3347,1675140645.6452205
51.0,1710,3346,1675140645.6964931
51.0,1711,3343,1675140645.7452877
51.0,1711,3343,1675140645.7952917
51.0,1711,3343,1675140645.845276
51.0,1711,3342,1675140645.8952498
51.0,1711,3342,1675140645.9462764
51.0,1712,3342,1675140645.9962475
51.0,1711,3345,1675140646.0451677
50.9,1711,3342,1675140646.095288
50.9,1712,3345,1675140646.1451912
50.9,1712,3345,1675140646.1963034
50.9,1715,3343,1675140646.2452006
50.9,1713,3342,1675140646.2963595
50.8,1713,3342,1675140646.3453124
50.8,1715,3343,1675140646.395337
50.8,1712,3342,1675140646.446258
50.8,1712,3340,1675140646.4963696
50.8,1715,3345,1675140646.5454526
50.8,1713,3340,1675140646.5964167
50.8,1715,3346,1675140646.6463456
50.8,1713,3340,1675140646.6962368
50.8,1717,3343,1675140646.7452114
50.6,1715,3341,1675140646.7964063
50.6,1716,3342,1675140646.8453925
50.6,1716,3343,1675140646.8963115
50.6,1716,3342,1675140646.9462502
50.6,1715,3340,1675140646.9962864
50.6,1716,3341,1675140647.0452409
50.5,1716,3340,1675140647.0962553
50.5,1717,3340,1675140647.1453192
50.5,1717,3340,1675140647.1964798
50.5,1717,3340,1675140647.2454507
50.5,1717,3340,1675140647.2964082
50.5,1717,3338,1675140647.345434
50.5,1717,3342,1675140647.3964698
50.5,1716,3336,1675140647.4464412
50.5,1720,3343,1675140647.49631
50.5,1715,3336,1675140647.54604
50.5,1717,3340,1675140647.5963295
50.5,1716,3337,1675140647.645235
50.5,1716,3337,1675140647.6963346
50.5,1717,3337,1675140647.7453597
50.4,1718,3338,1675140647.7953322
50.4,1718,3338,1675140647.846261
50.4,1717,3340,1675140647.8954017
50.4,1717,3338,1675140647.9462738
50.4,1717,3338,1675140647.9964075
50.4,1716,3336,1675140648.0462444
50.4,1718,3340,1675140648.0962677
50.4,1717,3337,1675140648.1461623
50.4,1716,3336,1675140648.196288
50.4,1717,3338,1675140648.2462764
50.4,1716,3337,1675140648.2962792
50.4,1716,3340,1675140648.3461435
50.4,1717,3338,1675140648.3962774
50.4,1720,3342,1675140648.4462059
50.4,1717,3338,1675140648.496247
50.4,1718,3341,1675140648.5462315
50.4,1718,3340,1675140648.5961359
50.4,1718,3340,1675140648.6462615
