steering_angle,adc_0,adc_1,Time
80.0,1372,3622,1675820763.2721472
81.1,1372,3623,1675820763.322208
81.6,1370,3623,1675820763.4223483
81.6,1368,3623,1675820763.4720895
81.6,1368,3618,1675820763.5221875
81.6,1373,3630,1675820763.5720973
81.6,1373,3636,1675820763.6231577
81.6,1368,3627,1675820763.6720304
81.6,1370,3620,1675820763.7220628
81.6,1371,3635,1675820763.7722032
81.7,1370,3623,1675820763.8219779
81.7,1372,3631,1675820763.8727748
81.6,1368,3620,1675820763.9222207
81.6,1372,3628,1675820763.972209
81.6,1371,3626,1675820764.022211
81.6,1373,3628,1675820764.072139
81.6,1373,3643,1675820764.1227548
81.6,1367,3621,1675820764.1728158
81.6,1373,3632,1675820764.22276
81.6,1368,3621,1675820764.272814
81.6,1372,3628,1675820764.322779
81.6,1370,3621,1675820764.3723538
81.6,1372,3626,1675820764.4221048
81.7,1368,3620,1675820764.4722857
81.6,1376,3640,1675820764.5221238
81.6,1375,3635,1675820764.5722857
81.6,1373,3635,1675820764.6230788
81.6,1370,3618,1675820764.6720943
81.6,1367,3622,1675820764.7222009
81.6,1371,3627,1675820764.7721024
81.6,1370,3626,1675820764.8223002
81.6,1375,3636,1675820764.872212
81.6,1370,3623,1675820764.921899
81.7,1373,3633,1675820764.9718888
81.7,1368,3621,1675820765.0218446
81.6,1372,3630,1675820765.0718536
81.6,1371,3633,1675820765.1219375
81.6,1367,3621,1675820765.17218
81.7,1368,3622,1675820765.222205
81.6,1371,3622,1675820765.2722144
81.6,1373,3628,1675820765.322118
81.6,1372,3632,1675820765.3719337
81.6,1373,3632,1675820765.4215412
81.6,1368,3620,1675820765.4722311
81.6,1370,3623,1675820765.522116
81.6,1370,3627,1675820765.5724907
81.6,1370,3621,1675820765.6239257
81.6,1368,3618,1675820765.6724463
81.6,1373,3631,1675820765.722446
81.6,1370,3625,1675820765.7724867
81.6,1368,3620,1675820765.8227284
81.6,1378,3647,1675820765.8725896
81.6,1370,3627,1675820765.922525
81.6,1373,3635,1675820765.972471
81.6,1368,3625,1675820766.0228837
81.6,1372,3627,1675820766.072655
81.6,1370,3625,1675820766.1232126
81.6,1373,3628,1675820766.1722434
81.6,1377,3647,1675820766.2221634
81.6,1368,3621,1675820766.2717748
81.6,1373,3628,1675820766.3215303
81.6,1370,3626,1675820766.4223313
81.6,1370,3617,1675820766.4722104
81.6,1373,3631,1675820766.5221636
81.6,1370,3622,1675820766.5721684
81.6,1377,3641,1675820766.6222572
81.6,1371,3632,1675820766.6721752
81.6,1370,3625,1675820766.7221515
81.6,1371,3628,1675820766.772206
81.6,1368,3626,1675820766.8220441
81.6,1373,3633,1675820766.872096
81.6,1370,3622,1675820766.9219887
81.6,1376,3638,1675820766.9720821
81.6,1372,3637,1675820767.0220923
81.6,1368,3618,1675820767.072028
81.6,1373,3633,1675820767.1230123
81.6,1368,3623,1675820767.1720586
81.7,1370,3623,1675820767.2221026
81.6,1370,3623,1675820767.2721255
81.6,1373,3628,1675820767.322245
81.6,1375,3612,1675820767.3723216
80.6,1410,3578,1675820767.422249
78.4,1455,3548,1675820767.4722443
74.8,1498,3492,1675820767.5221097
71.1,1542,3448,1675820767.572111
67.0,1602,3390,1675820767.6220999
61.7,1675,3323,1675820767.6720536
55.6,1737,3255,1675820767.7220702
50.0,1816,3208,1675820767.7721272
43.6,1886,3110,1675820767.822046
29.3,2061,2933,1675820767.922137
21.4,2162,2826,1675820767.972119
12.1,2277,2733,1675820768.0229712
3.3,2355,2628,1675820768.072015
-5.3,2448,2555,1675820768.1229694
-12.8,2532,2448,1675820768.1720228
-21.5,2637,2348,1675820768.2221062
-29.7,2718,2283,1675820768.272021
-37.5,2770,2215,1675820768.322173
-43.1,2826,2156,1675820768.3720934
-48.3,2893,2101,1675820768.4220273
-53.8,2950,2037,1675820768.4720907
-59.6,3008,1970,1675820768.522137
-64.3,3051,1942,1675820768.572086
-68.2,3076,1921,1675820768.6230297
-71.0,3100,1881,1675820768.6721091
-73.6,3121,1858,1675820768.7220929
-75.8,3148,1836,1675820768.7721367
-77.6,3153,1830,1675820768.8221302
-79.0,3168,1820,1675820768.8724012
-79.6,3173,1823,1675820768.9219854
-80.0,3166,1820,1675820768.9721177
-80.1,3170,1820,1675820769.0221298
-80.1,3163,1818,1675820769.0721095
-80.1,3175,1822,1675820769.123022
-80.1,3170,1820,1675820769.1720777
-80.1,3185,1828,1675820769.222059
-80.1,3163,1816,1675820769.27206
-80.1,3167,1820,1675820769.3220577
-80.1,3171,1818,1675820769.37212
-80.1,3163,1818,1675820769.422085
-80.1,3172,1820,1675820769.4721172
-80.1,3177,1823,1675820769.5221343
-80.1,3176,1822,1675820769.572148
-80.1,3162,1818,1675820769.622963
-80.1,3173,1825,1675820769.6720722
-80.1,3165,1817,1675820769.7220662
-80.1,3163,1818,1675820769.7720242
-80.1,3173,1822,1675820769.8220897
-80.1,3161,1816,1675820769.9220603
-80.1,3173,1823,1675820769.9720123
-80.1,3165,1818,1675820770.0221
-80.1,3163,1816,1675820770.0720887
-80.1,3167,1817,1675820770.1229894
-80.1,3165,1817,1675820770.1720645
-80.1,3171,1821,1675820770.222062
-80.1,3173,1822,1675820770.2720437
-80.1,3175,1822,1675820770.3220503
-80.1,3165,1816,1675820770.372073
-80.1,3177,1823,1675820770.4220493
-80.1,3165,1818,1675820770.4722075
-80.1,3171,1822,1675820770.5219991
-80.1,3175,1822,1675820770.571991
-80.1,3168,1821,1675820770.6230154
-80.1,3171,1820,1675820770.6721
-80.1,3162,1817,1675820770.7220786
-80.3,3175,1822,1675820770.7720156
-80.1,3166,1817,1675820770.823015
-80.1,3185,1828,1675820770.8730924
-80.1,3167,1822,1675820770.9230356
-80.1,3168,1822,1675820770.9730158
-80.1,3163,1816,1675820771.022992
-80.1,3167,1818,1675820771.072095
-80.1,3165,1818,1675820771.1230338
-80.1,3176,1822,1675820771.1720853
-80.1,3173,1821,1675820771.2220619
-80.1,3165,1818,1675820771.272085
-80.1,3165,1817,1675820771.3230753
-80.1,3162,1818,1675820771.3732202
-80.1,3163,1818,1675820771.4232035
-80.1,3171,1818,1675820771.4721956
-80.1,3175,1821,1675820771.5231237
-80.1,3166,1818,1675820771.5721662
-80.1,3176,1822,1675820771.6231399
-80.1,3165,1818,1675820771.6721902
-80.1,3173,1822,1675820771.7231174
-80.1,3167,1817,1675820771.77209
-80.1,3183,1827,1675820771.823068
-80.1,3162,1817,1675820771.8730175
-80.1,3170,1822,1675820771.9220855
-80.1,3170,1820,1675820771.9720554
-80.1,3168,1821,1675820772.0220942
-80.1,3167,1816,1675820772.072053
-80.1,3168,1820,1675820772.1229997
-80.3,3172,1821,1675820772.1720972
-80.1,3167,1817,1675820772.2220824
-80.1,3186,1827,1675820772.2720506
-80.1,3170,1820,1675820772.3229764
-80.1,3158,1821,1675820772.4221213
-79.4,3135,1865,1675820772.4721003
-76.9,3082,1900,1675820772.5229914
-73.7,3056,1950,1675820772.57199
-69.5,2996,2001,1675820772.6232471
-65.2,2938,2052,1675820772.6722398
-60.1,2871,2115,1675820772.722262
-54.9,2803,2183,1675820772.7722495
-48.4,2721,2280,1675820772.8222563
-41.5,2633,2350,1675820772.8723397
-33.9,2568,2430,1675820772.9222474
-27.9,2535,2451,1675820772.9722762
-23.4,2477,2505,1675820773.0222592
-19.2,2412,2582,1675820773.0722854
-14.2,2376,2618,1675820773.1231563
-9.4,2331,2656,1675820773.1730266
-5.8,2295,2690,1675820773.223036
-3.0,2288,2706,1675820773.2721512
-1.2,2273,2722,1675820773.3221538
0.1,2248,2740,1675820773.372107
1.5,2248,2742,1675820773.422102
2.3,2252,2752,1675820773.4721026
2.5,2247,2742,1675820773.523116
2.4,2261,2757,1675820773.5731447
2.4,2255,2751,1675820773.6229744
2.4,2253,2748,1675820773.6730192
2.4,2248,2745,1675820773.7229874
2.4,2252,2746,1675820773.7730641
2.4,2252,2748,1675820773.8230135
2.4,2261,2757,1675820773.923031
2.4,2248,2742,1675820773.9730206
2.4,2256,2750,1675820774.0230515
2.4,2256,2751,1675820774.0731025
2.4,2253,2748,1675820774.1229866
2.4,2248,2740,1675820774.1731412
2.4,2247,2743,1675820774.2230263
2.4,2251,2747,1675820774.2730489
2.4,2248,2741,1675820774.3230345
2.4,2248,2738,1675820774.3731306
2.4,2255,2748,1675820774.4230103
2.4,2247,2743,1675820774.4730673
2.4,2250,2742,1675820774.5229943
2.4,2261,2758,1675820774.5730038
2.4,2252,2750,1675820774.6230304
2.4,2253,2748,1675820774.6730576
2.4,2248,2742,1675820774.7229836
2.4,2252,2748,1675820774.7730534
2.3,2251,2746,1675820774.8230171
2.4,2247,2740,1675820774.8735228
2.4,2257,2753,1675820774.9228692
2.4,2246,2742,1675820774.9728491
2.4,2256,2752,1675820775.0228066
2.4,2256,2748,1675820775.0728803
2.4,2257,2753,1675820775.1229556
2.4,2247,2741,1675820775.1720357
2.4,2250,2741,1675820775.2229652
2.4,2250,2745,1675820775.27301
2.3,2250,2742,1675820775.3229523
2.4,2248,2741,1675820775.3730087
2.4,2252,2743,1675820775.422963
2.4,2248,2742,1675820775.4730322
2.4,2250,2742,1675820775.5229535
2.4,2257,2753,1675820775.5729697
2.4,2250,2738,1675820775.622956
2.4,2252,2753,1675820775.6729836
2.4,2248,2745,1675820775.72297
2.4,2256,2752,1675820775.773009
2.4,2250,2742,1675820775.8229656
2.4,2252,2745,1675820775.8730085
2.4,2253,2747,1675820775.9229825
2.4,2250,2741,1675820775.9720306
2.4,2253,2750,1675820776.02295
2.4,2255,2751,1675820776.0729384
2.4,2261,2758,1675820776.1229367
2.4,2246,2738,1675820776.1729927
2.3,2255,2747,1675820776.2229826
2.3,2250,2746,1675820776.2731383
2.3,2248,2740,1675820776.3229444
2.4,2252,2745,1675820776.4229455
2.4,2251,2746,1675820776.4729812
2.4,2248,2740,1675820776.5229805
2.4,2255,2748,1675820776.5730755
2.4,2257,2751,1675820776.6230814
2.3,2251,2747,1675820776.6729856
2.4,2248,2741,1675820776.7229536
2.4,2258,2756,1675820776.773011
2.4,2250,2742,1675820776.8229592
2.3,2255,2748,1675820776.8731735
2.3,2248,2746,1675820776.922161
2.3,2250,2741,1675820776.9722059
2.3,2253,2751,1675820777.023016
2.4,2253,2746,1675820777.0730512
2.4,2263,2758,1675820777.1230958
2.4,2250,2741,1675820777.1731925
2.4,2251,2746,1675820777.223121
2.6,2235,2766,1675820777.2731547
3.7,2211,2780,1675820777.323118
5.3,2190,2801,1675820777.3731647
7.3,2157,2830,1675820777.4231129
9.9,2121,2873,1675820777.4731135
13.4,2072,2911,1675820777.5231185
17.1,2032,2965,1675820777.5731142
21.6,1973,3027,1675820777.6230855
26.5,1901,3093,1675820777.67308
32.2,1833,3180,1675820777.7221942
38.8,1763,3252,1675820777.7730823
45.6,1681,3310,1675820777.8229825
56.7,1583,3407,1675820777.9229856
61.2,1527,3463,1675820777.9729977
65.9,1488,3511,1675820778.0229678
70.1,1450,3551,1675820778.0729504
73.6,1428,3593,1675820778.1230211
76.3,1402,3588,1675820778.1730118
78.4,1385,3617,1675820778.2230034
80.0,1372,3632,1675820778.2730277
81.1,1370,3621,1675820778.322995
81.6,1368,3621,1675820778.373118
81.7,1368,3620,1675820778.4230099
81.7,1368,3626,1675820778.472978
81.7,1367,3618,1675820778.5230029
81.7,1371,3627,1675820778.572983
81.7,1371,3627,1675820778.6230385
81.7,1368,3627,1675820778.673005
81.7,1368,3618,1675820778.7229514
81.7,1372,3638,1675820778.7730086
81.7,1370,3623,1675820778.8229628
81.7,1370,3623,1675820778.922983
81.7,1371,3630,1675820778.973006
81.7,1370,3627,1675820779.0229838
81.7,1371,3631,1675820779.0730128
81.7,1373,3643,1675820779.122955
81.7,1367,3622,1675820779.1730115
81.7,1372,3630,1675820779.22299
81.7,1368,3628,1675820779.273001
81.7,1370,3620,1675820779.3230412
81.7,1372,3628,1675820779.4229946
81.7,1370,3626,1675820779.472961
81.7,1368,3621,1675820779.5229928
81.7,1372,3633,1675820779.573026
81.7,1370,3630,1675820779.6230156
81.7,1370,3627,1675820779.6731007
81.7,1368,3622,1675820779.7230427
81.7,1371,3635,1675820779.773003
81.7,1370,3626,1675820779.8230646
81.7,1373,3631,1675820779.922965
81.7,1370,3625,1675820779.9730337
81.7,1370,3627,1675820780.022974
81.7,1372,3632,1675820780.0729704
81.7,1373,3640,1675820780.1230755
81.7,1367,3621,1675820780.173133
81.7,1371,3631,1675820780.2230582
81.7,1367,3620,1675820780.273146
81.7,1372,3628,1675820780.3231032
81.7,1372,3628,1675820780.373107
81.7,1371,3632,1675820780.4232683
81.7,1370,3621,1675820780.473101
81.7,1368,3621,1675820780.523105
81.7,1372,3633,1675820780.5733151
81.7,1367,3627,1675820780.623354
81.7,1368,3623,1675820780.67334
81.7,1367,3620,1675820780.7230916
81.7,1372,3633,1675820780.7732553
81.7,1368,3626,1675820780.8233516
81.7,1373,3633,1675820780.9231596
81.7,1372,3631,1675820780.9732676
81.7,1367,3622,1675820781.0232298
81.7,1373,3633,1675820781.073346
81.7,1371,3633,1675820781.1233
81.7,1367,3621,1675820781.1729076
81.7,1372,3632,1675820781.2229013
81.7,1368,3622,1675820781.2729177
81.7,1368,3621,1675820781.3228993
81.7,1367,3625,1675820781.4229045
81.7,1370,3623,1675820781.472909
81.7,1373,3640,1675820781.5229023
81.7,1370,3630,1675820781.5729127
81.7,1368,3621,1675820781.6232371
81.7,1368,3622,1675820781.6729064
81.7,1370,3625,1675820781.7228947
81.7,1368,3625,1675820781.7729266
81.7,1368,3620,1675820781.8232522
81.7,1373,3640,1675820781.8731408
81.7,1367,3621,1675820781.9231143
81.7,1373,3636,1675820781.973073
81.7,1370,3621,1675820782.0231385
81.7,1373,3635,1675820782.0731378
81.7,1368,3626,1675820782.1232796
81.7,1367,3621,1675820782.1731184
81.7,1368,3621,1675820782.2231574
81.7,1367,3625,1675820782.2731795
81.7,1371,3626,1675820782.323141
81.6,1382,3622,1675820782.3731766
80.6,1421,3595,1675820782.4232066
78.2,1453,3536,1675820782.4731627
74.5,1503,3486,1675820782.5231297
70.8,1548,3445,1675820782.5731926
66.1,1615,3380,1675820782.6235223
61.1,1678,3310,1675820782.6731076
55.0,1746,3250,1675820782.723131
49.3,1812,3182,1675820782.7730937
42.9,1892,3095,1675820782.8232846
28.5,2072,2926,1675820782.9232287
20.5,2180,2823,1675820782.9731138
11.0,2280,2713,1675820783.023042
2.4,2368,2631,1675820783.0730667
-6.1,2447,2537,1675820783.1231077
-13.6,2545,2437,1675820783.1731615
-21.6,2640,2346,1675820783.2231052
-30.5,2715,2270,1675820783.2731767
-38.0,2787,2215,1675820783.3230827
-43.6,2842,2155,1675820783.373298
-49.2,2910,2096,1675820783.4231408
-54.3,2952,2025,1675820783.4731643
-60.1,3022,1972,1675820783.5231516
-64.7,3045,1935,1675820783.573178
-68.2,3070,1913,1675820783.6232498
-71.3,3105,1876,1675820783.6732001
-73.8,3137,1865,1675820783.723282
-76.2,3151,1835,1675820783.7731066
-77.8,3153,1827,1675820783.823218
-79.8,3167,1821,1675820783.9232583
-80.1,3170,1821,1675820783.9731946
-80.1,3163,1816,1675820784.0231683
-80.1,3166,1818,1675820784.0731726
-80.1,3163,1815,1675820784.123286
-80.1,3175,1821,1675820784.1730955
-80.1,3172,1822,1675820784.2230961
-80.1,3162,1818,1675820784.2731476
-80.1,3163,1816,1675820784.3233223
-80.1,3172,1821,1675820784.4230945
-80.1,3162,1816,1675820784.4731512
-80.3,3183,1827,1675820784.5231693
-80.1,3163,1817,1675820784.5731356
-80.1,3173,1820,1675820784.623126
-80.1,3173,1823,1675820784.6732743
-80.1,3170,1821,1675820784.7231066
-80.1,3167,1817,1675820784.7730775
-80.1,3162,1815,1675820784.823162
-80.1,3166,1818,1675820784.9231331
-80.1,3181,1827,1675820784.973245
-80.1,3173,1822,1675820785.0233378
-80.1,3168,1822,1675820785.0730915
-80.0,3165,1817,1675820785.1232443
-80.0,3170,1823,1675820785.1731627
-80.1,3163,1820,1675820785.2232232
-80.1,3165,1818,1675820785.2732055
-80.1,3166,1816,1675820785.3232327
-80.1,3161,1817,1675820785.4232595
-80.1,3176,1822,1675820785.4733686
-80.1,3181,1826,1675820785.5232217
-80.1,3163,1818,1675820785.5732136
-80.1,3173,1825,1675820785.6234179
-80.1,3168,1821,1675820785.673238
-80.1,3172,1823,1675820785.723239
-80.1,3162,1815,1675820785.7732232
-80.1,3173,1822,1675820785.82318
-80.1,3170,1821,1675820785.873202
-80.1,3167,1817,1675820785.9232368
-80.1,3186,1828,1675820785.9731898
-80.1,3170,1823,1675820786.023153
-80.1,3167,1821,1675820786.0731926
-80.1,3166,1817,1675820786.1231189
-80.1,3170,1822,1675820786.173192
-80.1,3167,1818,1675820786.223149
-80.1,3162,1817,1675820786.2731898
-80.1,3176,1823,1675820786.323165
-80.1,3163,1817,1675820786.3732257
-80.1,3178,1826,1675820786.4231503
-80.1,3173,1823,1675820786.47272
-80.1,3167,1820,1675820786.5226505
-80.1,3163,1817,1675820786.5728018
-80.1,3168,1821,1675820786.6228714
-80.1,3162,1817,1675820786.6728187
-80.1,3176,1823,1675820786.7227814
-80.1,3167,1817,1675820786.77282
-80.1,3166,1817,1675820786.822786
-80.0,3166,1821,1675820786.9228823
-80.1,3178,1825,1675820786.9729066
-80.1,3165,1820,1675820787.0228333
-80.1,3176,1823,1675820787.0728123
-80.1,3166,1817,1675820787.1228628
-80.1,3175,1823,1675820787.17292
-80.1,3162,1817,1675820787.2228196
-80.1,3173,1822,1675820787.2729204
-80.1,3170,1818,1675820787.3228152
-80.1,3160,1820,1675820787.4228334
-79.4,3132,1863,1675820787.4729218
-77.1,3087,1898,1675820787.522828
-73.8,3043,1937,1675820787.5728087
-69.7,2985,1990,1675820787.622793
-65.5,2942,2053,1675820787.672818
-60.3,2875,2112,1675820787.7228625
-55.1,2815,2183,1675820787.7729175
-48.6,2722,2272,1675820787.82288
-42.0,2645,2346,1675820787.8728704
-34.5,2575,2418,1675820787.9228482
-28.7,2542,2455,1675820787.9727995
-23.8,2492,2522,1675820788.0228486
-19.5,2410,2573,1675820788.072838
-14.1,2378,2615,1675820788.1231387
-9.7,2336,2660,1675820788.1728437
-6.0,2295,2693,1675820788.222856
-3.1,2287,2701,1675820788.2728364
-1.1,2267,2720,1675820788.3228478
1.4,2248,2741,1675820788.423146
2.2,2252,2740,1675820788.4732432
2.3,2255,2747,1675820788.5231664
2.3,2248,2745,1675820788.573266
2.3,2251,2741,1675820788.6231394
2.3,2261,2757,1675820788.6732607
2.3,2257,2752,1675820788.7231116
2.3,2256,2748,1675820788.773261
2.3,2255,2748,1675820788.8231108
2.3,2257,2751,1675820788.8732803
2.3,2252,2746,1675820788.9232392
2.3,2250,2741,1675820788.9733646
2.3,2257,2750,1675820789.023227
2.3,2251,2742,1675820789.073281
2.3,2253,2748,1675820789.1232283
2.3,2252,2745,1675820789.1732073
2.3,2258,2747,1675820789.22318
2.3,2250,2738,1675820789.2733061
2.3,2251,2741,1675820789.323222
2.3,2252,2746,1675820789.423262
2.3,2248,2738,1675820789.4733443
2.3,2251,2741,1675820789.5231278
2.3,2252,2748,1675820789.5731344
2.3,2250,2741,1675820789.6231966
2.3,2256,2750,1675820789.6732454
2.3,2252,2740,1675820789.7231247
2.3,2256,2747,1675820789.77331
2.3,2250,2743,1675820789.823242
2.3,2262,2757,1675820789.9230893
2.3,2250,2740,1675820789.9732492
2.3,2256,2750,1675820790.023154
2.3,2256,2750,1675820790.0731158
2.3,2255,2745,1675820790.123264
2.3,2248,2738,1675820790.1729736
2.3,2248,2741,1675820790.2229059
2.3,2248,2746,1675820790.2734551
2.3,2251,2738,1675820790.3231304
2.3,2251,2740,1675820790.3731449
2.3,2255,2745,1675820790.4231036
2.3,2252,2747,1675820790.4732244
2.3,2250,2737,1675820790.523201
2.2,2262,2755,1675820790.5732412
2.3,2258,2750,1675820790.6232378
2.3,2256,2748,1675820790.6732078
2.3,2250,2743,1675820790.7233639
2.3,2258,2747,1675820790.7734692
2.2,2256,2752,1675820790.823365
2.3,2248,2738,1675820790.8734014
2.3,2256,2751,1675820790.9233317
2.3,2248,2741,1675820790.9733744
2.2,2256,2746,1675820791.0231593
2.3,2248,2740,1675820791.0733685
2.3,2256,2743,1675820791.1233482
2.3,2250,2741,1675820791.1733885
2.3,2257,2747,1675820791.223237
2.3,2257,2748,1675820791.2732792
2.3,2256,2748,1675820791.3230813
2.3,2250,2741,1675820791.4231617
2.3,2256,2752,1675820791.473239
2.3,2248,2741,1675820791.5230896
2.3,2257,2751,1675820791.5731506
2.3,2250,2741,1675820791.623152
2.2,2258,2747,1675820791.6731865
2.3,2250,2741,1675820791.7231383
2.3,2257,2746,1675820791.7732303
2.3,2258,2752,1675820791.8231485
2.3,2250,2738,1675820791.873222
2.2,2256,2751,1675820791.923124
2.2,2258,2751,1675820791.9732757
2.2,2260,2752,1675820792.0230846
2.2,2247,2737,1675820792.0731602
2.3,2253,2745,1675820792.123252
2.3,2251,2745,1675820792.173287
2.3,2250,2741,1675820792.2232115
2.6,2231,2760,1675820792.2732518
3.6,2216,2782,1675820792.323199
5.1,2192,2805,1675820792.3732784
7.3,2157,2830,1675820792.4231062
9.9,2123,2877,1675820792.473223
13.5,2078,2926,1675820792.5231612
17.2,2028,2963,1675820792.5731676
21.7,1966,3017,1675820792.6232467
26.6,1905,3102,1675820792.6733155
32.9,1823,3178,1675820792.7230895
38.9,1762,3246,1675820792.7732232
45.1,1685,3307,1675820792.8230891
56.7,1587,3413,1675820792.9231946
61.2,1528,3463,1675820792.973261
66.1,1491,3525,1675820793.0231411
70.2,1443,3545,1675820793.0732667
73.7,1425,3585,1675820793.1233208
76.3,1407,3596,1675820793.1732888
78.2,1388,3626,1675820793.2233064
79.8,1371,3622,1675820793.2733598
80.9,1371,3615,1675820793.3231125
81.5,1371,3626,1675820793.3733177
81.6,1368,3623,1675820793.4231853
81.6,1370,3625,1675820793.4732208
81.6,1367,3617,1675820793.5232248
81.6,1368,3621,1675820793.6232681
81.6,1371,3628,1675820793.6732073
81.6,1372,3632,1675820793.7232249
81.6,1371,3627,1675820793.7732997
81.7,1370,3626,1675820793.8233292
81.6,1371,3627,1675820793.9233227
81.6,1371,3626,1675820793.9732938
81.6,1372,3635,1675820794.0232975
81.6,1368,3623,1675820794.073287
81.6,1372,3633,1675820794.123306
81.6,1368,3621,1675820794.1732953
81.6,1375,3636,1675820794.2232492
81.6,1368,3625,1675820794.2732882
81.7,1371,3625,1675820794.323171
81.6,1373,3633,1675820794.3732352
81.6,1372,3635,1675820794.423148
81.6,1370,3625,1675820794.473216
81.6,1368,3616,1675820794.5231457
81.6,1371,3628,1675820794.5732296
81.6,1371,3627,1675820794.6233287
81.6,1371,3627,1675820794.673297
81.6,1368,3620,1675820794.7232883
81.6,1373,3635,1675820794.7732875
81.6,1370,3626,1675820794.8234043
81.6,1373,3632,1675820794.9232242
81.6,1371,3625,1675820794.9732823
81.6,1370,3630,1675820795.0232008
81.6,1372,3633,1675820795.0732439
81.6,1368,3623,1675820795.12325
81.7,1368,3617,1675820795.1731813
81.7,1372,3632,1675820795.2231205
81.7,1368,3621,1675820795.273228
81.6,1372,3625,1675820795.3232327
81.6,1370,3620,1675820795.373327
81.6,1372,3628,1675820795.42313
81.6,1368,3623,1675820795.4732087
81.6,1370,3620,1675820795.5232236
81.6,1375,3635,1675820795.5733013
81.6,1372,3636,1675820795.6232638
81.6,1368,3626,1675820795.6733696
81.6,1370,3620,1675820795.7232034
81.6,1373,3638,1675820795.7732892
81.6,1370,3625,1675820795.8232238
81.7,1371,3625,1675820795.923144
81.6,1372,3630,1675820795.9733164
81.7,1370,3626,1675820796.0230477
81.6,1372,3630,1675820796.0732203
81.6,1375,3645,1675820796.123257
81.6,1368,3623,1675820796.173362
81.6,1373,3632,1675820796.2233088
81.6,1370,3626,1675820796.273214
81.6,1372,3626,1675820796.3232515
81.6,1371,3623,1675820796.422635
81.7,1370,3622,1675820796.4731882
81.6,1370,3620,1675820796.5231621
81.6,1373,3631,1675820796.5733366
81.6,1372,3631,1675820796.6232193
81.6,1370,3626,1675820796.673319
81.6,1370,3620,1675820796.7232509
81.6,1372,3633,1675820796.7732885
81.7,1368,3621,1675820796.8232126
81.7,1371,3635,1675820796.8733947
81.7,1371,3620,1675820796.923181
81.6,1375,3633,1675820796.9732306
81.6,1368,3621,1675820797.0231469
81.6,1375,3633,1675820797.073276
81.6,1373,3638,1675820797.1232274
81.6,1368,3621,1675820797.173454
81.6,1372,3632,1675820797.2233
81.6,1371,3628,1675820797.2734234
81.6,1373,3632,1675820797.323306
81.6,1378,3611,1675820797.3734293
80.5,1418,3580,1675820797.423328
78.2,1456,3540,1675820797.4733965
74.5,1501,3486,1675820797.5233436
70.8,1552,3450,1675820797.5733871
66.2,1618,3390,1675820797.623408
61.1,1681,3311,1675820797.6733813
55.5,1750,3272,1675820797.7233431
49.4,1817,3193,1675820797.773376
