steering_angle,adc_0,adc_1,time
-0.6,2286,2773,1675146699.8722801
-0.6,2286,2773,1675146699.9223409
-0.6,2286,2776,1675146699.973051
-0.6,2285,2773,1675146700.022953
-0.6,2288,2777,1675146700.0728474
-0.6,2283,2771,1675146700.1230884
-0.6,2286,2775,1675146700.1730123
-0.6,2285,2773,1675146700.2230709
-0.6,2286,2775,1675146700.27232
-0.6,2283,2773,1675146700.3222091
-0.6,2287,2776,1675146700.373058
-0.6,2283,2772,1675146700.4229403
-0.6,2287,2778,1675146700.4729047
-0.6,2286,2775,1675146700.522822
-0.6,2286,2773,1675146700.572369
-0.6,2286,2773,1675146700.622572
-0.6,2286,2776,1675146700.6730802
-0.6,2286,2776,1675146700.7230852
-0.6,2287,2776,1675146700.772993
-0.6,2285,2775,1675146700.8229403
-0.6,2286,2773,1675146700.8729444
-0.6,2285,2777,1675146700.923033
-0.4,2281,2778,1675146700.9729848
-0.2,2278,2777,1675146701.0228672
-0.1,2281,2780,1675146701.0728104
-0.1,2281,2780,1675146701.1729846
-0.1,2278,2781,1675146701.2227883
0.0,2278,2780,1675146701.2730377
0.0,2278,2778,1675146701.3227267
0.0,2277,2778,1675146701.3722982
0.0,2275,2782,1675146701.4229822
0.1,2276,2785,1675146701.4728808
0.1,2276,2783,1675146701.5229251
0.2,2275,2782,1675146701.5728505
0.2,2273,2783,1675146701.6731381
0.2,2273,2782,1675146701.7228687
0.4,2273,2785,1675146701.7728162
0.4,2273,2785,1675146701.822942
0.4,2276,2786,1675146701.8729315
0.4,2275,2786,1675146701.9229383
0.4,2272,2785,1675146701.9728878
0.4,2273,2786,1675146702.0228271
0.4,2272,2785,1675146702.0729804
0.5,2273,2787,1675146702.1729774
0.5,2273,2788,1675146702.2230372
0.5,2271,2786,1675146702.2730327
0.5,2276,2791,1675146702.322985
0.5,2270,2785,1675146702.373122
0.6,2273,2788,1675146702.4231353
0.5,2271,2787,1675146702.4730368
0.5,2273,2788,1675146702.5231123
0.5,2272,2787,1675146702.5730443
0.5,2271,2786,1675146702.6731427
0.5,2272,2788,1675146702.7229457
0.5,2272,2786,1675146702.7728584
0.5,2271,2786,1675146702.8229747
0.5,2273,2788,1675146702.8731909
0.5,2273,2786,1675146702.9229343
0.5,2273,2786,1675146702.9728208
0.5,2275,2790,1675146703.0229092
0.5,2272,2786,1675146703.0728936
0.5,2272,2786,1675146703.123125
0.5,2275,2787,1675146703.1726007
0.5,2273,2787,1675146703.2222176
0.5,2276,2791,1675146703.2727652
0.5,2271,2786,1675146703.322886
0.5,2273,2787,1675146703.372946
0.5,2273,2788,1675146703.422975
0.5,2272,2788,1675146703.4730155
0.5,2271,2787,1675146703.522938
0.6,2273,2790,1675146703.5728776
0.5,2275,2788,1675146703.6730485
0.5,2273,2788,1675146703.722971
0.5,2273,2788,1675146703.7729807
0.5,2272,2786,1675146703.82296
0.5,2272,2788,1675146703.8729954
0.5,2272,2786,1675146703.922837
0.5,2276,2788,1675146703.972701
0.5,2271,2787,1675146704.0229552
0.5,2272,2787,1675146704.073024
0.5,2273,2786,1675146704.1238618
0.5,2273,2788,1675146704.1731071
0.5,2272,2786,1675146704.2228494
0.5,2273,2790,1675146704.2729032
0.5,2272,2787,1675146704.3229
0.5,2273,2788,1675146704.372957
0.5,2273,2788,1675146704.4228904
0.5,2272,2786,1675146704.472814
0.5,2273,2787,1675146704.5229278
0.5,2273,2786,1675146704.5722623
0.5,2271,2785,1675146704.6239748
0.5,2275,2790,1675146704.6730204
0.5,2273,2787,1675146704.7229404
0.5,2272,2785,1675146704.7726915
0.5,2275,2790,1675146704.8230703
0.5,2272,2786,1675146704.8731003
