steering_angle,adc_0,adc_1,time
0.6,2272,2786,1675139254.7652273
0.6,2271,2786,1675139254.8159754
0.6,2271,2786,1675139254.8659973
0.6,2271,2785,1675139254.9161298
0.6,2270,2783,1675139254.9656599
0.6,2271,2786,1675139255.01575
0.6,2270,2785,1675139255.065889
0.6,2273,2788,1675139255.1154375
0.6,2271,2786,1675139255.1653876
0.6,2271,2786,1675139255.2155302
0.6,2272,2788,1675139255.2658134
0.6,2271,2786,1675139255.3158197
0.6,2270,2785,1675139255.3658051
0.6,2275,2788,1675139255.415997
0.6,2271,2785,1675139255.4651582
0.6,2273,2791,1675139255.5158358
0.6,2270,2783,1675139255.5662262
0.6,2272,2785,1675139255.6160107
0.6,2272,2785,1675139255.666048
0.6,2272,2785,1675139255.716167
0.6,2271,2786,1675139255.7661228
0.6,2271,2787,1675139255.8160346
0.6,2272,2786,1675139255.8659778
0.6,2272,2787,1675139255.9160316
0.6,2270,2785,1675139255.9661965
0.6,2270,2785,1675139256.0153246
0.6,2271,2785,1675139256.0652466
0.6,2270,2785,1675139256.1161761
0.6,2272,2787,1675139256.165923
0.6,2271,2785,1675139256.215955
0.6,2272,2786,1675139256.265884
0.6,2271,2785,1675139256.3159528
0.6,2271,2785,1675139256.3658946
0.6,2270,2785,1675139256.4159975
0.6,2271,2785,1675139256.465878
0.6,2270,2785,1675139256.5159771
0.6,2270,2783,1675139256.565749
0.6,2273,2786,1675139256.6159642
0.6,2271,2786,1675139256.6659129
0.6,2271,2785,1675139256.715786
0.6,2272,2786,1675139256.7658489
0.6,2270,2785,1675139256.815844
0.6,2270,2783,1675139256.8657122
0.6,2271,2786,1675139256.915393
0.6,2268,2783,1675139256.965868
0.6,2273,2787,1675139257.0159183
0.6,2271,2785,1675139257.0658882
0.6,2272,2787,1675139257.1159723
0.6,2272,2788,1675139257.1659873
0.6,2272,2786,1675139257.2160609
0.6,2271,2785,1675139257.2657986
0.6,2272,2788,1675139257.315995
0.6,2270,2786,1675139257.365825
0.6,2273,2788,1675139257.4158452
0.6,2271,2787,1675139257.4659042
0.6,2273,2787,1675139257.515822
0.6,2273,2787,1675139257.5660384
0.6,2272,2787,1675139257.616008
0.6,2272,2783,1675139257.6660695
0.5,2275,2783,1675139257.7161815
0.4,2275,2786,1675139257.7658896
0.4,2273,2786,1675139257.815991
0.4,2276,2785,1675139257.865855
0.4,2273,2781,1675139257.916136
0.4,2276,2786,1675139257.9659479
0.4,2275,2782,1675139258.0159528
0.4,2276,2785,1675139258.0658517
0.2,2277,2778,1675139258.1159995
0.0,2281,2777,1675139258.1658998
-0.1,2282,2777,1675139258.2158556
-0.1,2281,2778,1675139258.2659645
-0.1,2278,2775,1675139258.3160653
-0.1,2282,2776,1675139258.3660252
-0.2,2280,2775,1675139258.4160335
-0.2,2280,2773,1675139258.465955
-0.2,2281,2776,1675139258.5160275
-0.3,2286,2772,1675139258.6159494
-0.4,2286,2771,1675139258.6658833
-0.7,2286,2768,1675139258.715944
-0.7,2287,2772,1675139258.7658737
-0.7,2286,2770,1675139258.8159997
-0.7,2288,2773,1675139258.8659492
-0.7,2287,2771,1675139258.9159935
-0.7,2286,2768,1675139258.9659834
-0.7,2287,2773,1675139259.0160263
-0.7,2286,2771,1675139259.0659778
-0.7,2286,2771,1675139259.1160123
-0.7,2287,2771,1675139259.165976
-0.7,2286,2771,1675139259.2160509
-0.7,2286,2768,1675139259.2660832
-0.7,2287,2772,1675139259.3160167
-0.7,2286,2771,1675139259.366974
-0.7,2290,2775,1675139259.4163666
-0.7,2286,2771,1675139259.466291
-0.7,2287,2771,1675139259.5154736
-0.7,2288,2772,1675139259.5660677
-0.7,2287,2771,1675139259.6159747
-0.7,2286,2768,1675139259.6668863
-0.7,2287,2771,1675139259.7158575
-0.7,2286,2772,1675139259.7656627
-0.7,2288,2771,1675139259.8160098
-0.7,2287,2772,1675139259.865885
-0.7,2286,2768,1675139259.9160504
-0.7,2288,2776,1675139259.9669535
-0.7,2285,2770,1675139260.0160875
-0.7,2286,2771,1675139260.065773
-0.7,2286,2771,1675139260.1159158
-0.7,2287,2772,1675139260.1660917
-0.7,2286,2772,1675139260.2160509
-0.7,2287,2771,1675139260.265886
-0.7,2286,2770,1675139260.3158128
-0.7,2287,2771,1675139260.365876
-0.7,2285,2768,1675139260.415956
-0.7,2286,2770,1675139260.4669173
-0.7,2285,2770,1675139260.5160964
-0.7,2285,2767,1675139260.5671203
-0.7,2286,2772,1675139260.6160288
-0.7,2286,2770,1675139260.6659868
-0.7,2287,2771,1675139260.7160907
-0.7,2287,2772,1675139260.7668488
-0.7,2286,2770,1675139260.8158288
-0.7,2286,2770,1675139260.8670304
-0.7,2286,2771,1675139260.9158444
-0.7,2285,2768,1675139260.965899
-0.7,2287,2772,1675139261.0158074
-0.7,2286,2770,1675139261.0659044
-0.7,2287,2773,1675139261.1158285
-0.7,2285,2770,1675139261.1659849
-0.7,2286,2773,1675139261.2158737
-0.6,2285,2772,1675139261.2658908
-0.6,2286,2773,1675139261.3158183
-0.7,2286,2771,1675139261.3660083
-0.7,2288,2773,1675139261.4160569
-0.7,2287,2772,1675139261.4669511
-0.7,2285,2770,1675139261.515845
-0.7,2288,2775,1675139261.5670044
-0.7,2283,2770,1675139261.6158695
-0.7,2287,2772,1675139261.666937
-0.6,2283,2771,1675139261.715914
-0.7,2286,2773,1675139261.7668202
-0.7,2286,2772,1675139261.8161159
-0.6,2286,2773,1675139261.8667305
-0.6,2285,2771,1675139261.915291
-0.6,2285,2772,1675139261.9658432
-0.6,2283,2772,1675139262.0160627
-0.6,2285,2767,1675139262.0669653
-0.6,2285,2772,1675139262.1161997
-0.6,2285,2771,1675139262.1670334
-0.6,2286,2773,1675139262.2162263
-0.6,2286,2771,1675139262.2669728
-0.6,2285,2770,1675139262.3161602
-0.6,2285,2773,1675139262.3668222
-0.3,2278,2777,1675139262.415918
-0.1,2277,2778,1675139262.4669573
0.0,2278,2780,1675139262.515947
0.0,2277,2778,1675139262.567021
0.0,2277,2785,1675139262.6160524
0.5,2256,2802,1675139262.6668406
1.7,2231,2828,1675139262.7159417
4.0,2192,2866,1675139262.766847
7.0,2148,2910,1675139262.816166
10.8,2093,2962,1675139262.86608
15.9,2022,3032,1675139262.9161525
21.6,1962,3086,1675139262.9668522
26.7,1920,3135,1675139263.0168226
30.8,1890,3166,1675139263.0659518
34.2,1870,3190,1675139263.1157742
36.2,1860,3208,1675139263.1667416
37.4,1855,3207,1675139263.215793
38.0,1847,3217,1675139263.266868
38.5,1847,3216,1675139263.3160284
38.7,1843,3221,1675139263.3668866
39.3,1825,3237,1675139263.416138
40.5,1800,3262,1675139263.4668305
42.3,1783,3272,1675139263.515938
43.9,1780,3283,1675139263.5669694
45.0,1760,3297,1675139263.615762
46.3,1737,3326,1675139263.665816
48.4,1713,3342,1675139263.7159636
50.2,1706,3348,1675139263.7668588
51.0,1707,3351,1675139263.8159938
51.4,1707,3348,1675139263.867036
51.4,1708,3347,1675139263.9161115
51.3,1708,3347,1675139263.9669683
51.2,1708,3348,1675139264.0160496
51.2,1708,3346,1675139264.06688
51.2,1710,3351,1675139264.1159356
51.2,1708,3347,1675139264.1668248
51.2,1710,3348,1675139264.2159116
51.2,1708,3346,1675139264.265904
51.2,1710,3348,1675139264.315834
51.2,1711,3343,1675139264.3668444
50.9,1725,3331,1675139264.4158382
50.2,1725,3331,1675139264.466846
49.7,1726,3331,1675139264.5158284
49.7,1726,3333,1675139264.5668037
49.7,1727,3326,1675139264.616151
49.4,1742,3312,1675139264.665878
48.6,1743,3311,1675139264.715873
48.1,1746,3313,1675139264.7660186
47.9,1743,3311,1675139264.8161085
47.9,1745,3312,1675139264.866898
47.9,1746,3313,1675139264.9159381
47.9,1745,3312,1675139264.966864
47.9,1745,3311,1675139265.0160055
47.9,1746,3312,1675139265.0669942
47.9,1748,3306,1675139265.1161687
47.4,1767,3287,1675139265.1668468
46.5,1775,3287,1675139265.2159755
45.6,1771,3285,1675139265.2669733
45.5,1775,3288,1675139265.3161097
45.5,1772,3287,1675139265.3668098
45.5,1773,3286,1675139265.4159477
45.5,1775,3286,1675139265.4670131
45.5,1773,3287,1675139265.5160694
45.5,1772,3285,1675139265.5669193
45.5,1773,3288,1675139265.615983
45.5,1777,3282,1675139265.6667678
45.1,1782,3283,1675139265.715963
44.9,1781,3281,1675139265.766893
44.8,1780,3277,1675139265.816862
44.8,1785,3275,1675139265.8658555
44.3,1796,3263,1675139265.916834
43.8,1796,3265,1675139265.9668357
43.4,1797,3262,1675139266.0168445
43.3,1796,3266,1675139266.066795
43.3,1800,3262,1675139266.1167977
43.0,1813,3255,1675139266.166852
42.4,1810,3246,1675139266.216904
42.0,1812,3251,1675139266.2660985
42.0,1811,3248,1675139266.3161068
42.0,1812,3248,1675139266.3669403
42.0,1812,3251,1675139266.415943
42.0,1811,3250,1675139266.4667952
42.0,1812,3251,1675139266.5167913
42.0,1811,3251,1675139266.5666988
42.0,1812,3245,1675139266.6168175
41.8,1822,3243,1675139266.6669858
41.4,1822,3240,1675139266.7169385
41.1,1820,3238,1675139266.7669957
41.1,1823,3242,1675139266.816046
41.1,1822,3241,1675139266.865533
41.1,1821,3240,1675139266.916336
41.1,1822,3240,1675139266.96695
41.1,1822,3241,1675139267.0160956
41.1,1821,3240,1675139267.0668924
41.1,1826,3238,1675139267.1169915
40.7,1830,3230,1675139267.1668956
40.4,1833,3236,1675139267.2160578
40.3,1831,3235,1675139267.2667813
40.3,1831,3233,1675139267.3169599
40.2,1831,3232,1675139267.3668354
40.2,1831,3232,1675139267.4168475
40.2,1831,3230,1675139267.466818
40.2,1832,3232,1675139267.516797
40.2,1832,3232,1675139267.5667875
40.1,1837,3226,1675139267.6169047
40.0,1837,3223,1675139267.666821
39.7,1836,3222,1675139267.7169087
39.6,1837,3225,1675139267.7667787
39.6,1838,3225,1675139267.8168259
39.6,1840,3227,1675139267.866784
39.6,1837,3226,1675139267.9168324
39.6,1837,3226,1675139267.967069
39.6,1836,3223,1675139268.0168612
39.6,1840,3226,1675139268.0669637
39.6,1837,3226,1675139268.1168475
39.6,1838,3228,1675139268.1668944
39.6,1837,3225,1675139268.2164836
39.6,1836,3222,1675139268.266232
39.6,1837,3225,1675139268.3169045
39.6,1838,3225,1675139268.3669534
39.6,1836,3223,1675139268.4170227
39.6,1837,3223,1675139268.4668465
39.6,1838,3225,1675139268.5161498
39.6,1837,3222,1675139268.5669763
39.6,1840,3226,1675139268.617312
39.6,1838,3225,1675139268.6668117
39.6,1837,3225,1675139268.7168663
39.6,1840,3226,1675139268.7668405
39.6,1837,3225,1675139268.8168292
39.6,1837,3225,1675139268.8669403
39.6,1840,3226,1675139268.916976
39.6,1836,3225,1675139268.9668663
39.6,1840,3228,1675139269.0167856
39.6,1836,3223,1675139269.0668473
39.6,1838,3226,1675139269.1168003
39.6,1837,3225,1675139269.1668618
39.6,1837,3226,1675139269.2168972
39.6,1837,3223,1675139269.2670126
39.6,1838,3227,1675139269.31693
39.6,1837,3226,1675139269.366901
39.6,1836,3225,1675139269.4169347
39.6,1840,3228,1675139269.4669118
39.6,1837,3223,1675139269.5171146
39.6,1838,3226,1675139269.5669737
39.6,1836,3223,1675139269.6169655
39.6,1837,3227,1675139269.6668603
39.6,1838,3226,1675139269.7168002
39.6,1838,3228,1675139269.7668357
