steering_angle,adc_0,adc_1,time
-1.7,2300,2761,1675130524.2452445
-1.7,2298,2760,1675130524.2962644
-1.7,2298,2758,1675130524.3457499
-1.7,2296,2757,1675130524.3958392
-1.7,2297,2757,1675130524.4452991
-1.7,2297,2758,1675130524.4966261
-1.7,2298,2760,1675130524.5456269
-1.7,2298,2760,1675130524.5966873
-1.7,2297,2756,1675130524.6458535
-1.7,2298,2758,1675130524.6950018
-1.7,2297,2757,1675130524.7460992
-1.7,2296,2757,1675130524.7957072
-1.7,2297,2760,1675130524.8458025
-1.7,2297,2757,1675130524.8957174
-1.7,2298,2756,1675130524.9457078
-1.7,2298,2757,1675130524.9957192
-1.7,2296,2757,1675130525.0457077
-1.7,2296,2756,1675130525.0958183
-1.7,2298,2758,1675130525.1456647
-1.7,2297,2757,1675130525.1966443
-1.7,2300,2761,1675130525.2456906
-1.7,2298,2758,1675130525.2966394
-1.7,2297,2760,1675130525.3455565
-1.7,2297,2758,1675130525.3966072
-1.7,2297,2758,1675130525.44606
-1.7,2298,2758,1675130525.4960942
-1.7,2297,2760,1675130525.5457268
-1.7,2297,2761,1675130525.5966501
-1.7,2297,2757,1675130525.6457388
-1.7,2300,2761,1675130525.6958518
-1.7,2296,2756,1675130525.7467115
-1.7,2297,2760,1675130525.7964325
-1.7,2296,2757,1675130525.845436
-1.7,2298,2760,1675130525.8966193
-1.7,2297,2758,1675130525.9459207
-1.7,2296,2756,1675130526.0456483
-1.7,2297,2758,1675130526.0966697
-1.6,2296,2756,1675130526.1458058
-1.7,2295,2757,1675130526.1967611
-1.7,2296,2757,1675130526.296627
-1.7,2300,2760,1675130526.3456485
-1.7,2298,2758,1675130526.3966103
-1.7,2296,2757,1675130526.4458842
-1.7,2297,2760,1675130526.5453012
-1.6,2296,2757,1675130526.5952063
-1.7,2300,2761,1675130526.6452646
-1.6,2298,2758,1675130526.6966615
-1.7,2298,2760,1675130526.7467144
-1.7,2298,2758,1675130526.7966585
-1.7,2298,2758,1675130526.8457384
-1.6,2297,2758,1675130526.8966882
-1.6,2298,2758,1675130526.9458427
-1.7,2298,2758,1675130526.9956288
-1.7,2298,2760,1675130527.0457575
-1.7,2298,2761,1675130527.0966246
-1.7,2295,2756,1675130527.145875
-1.7,2300,2760,1675130527.1967187
-1.7,2296,2756,1675130527.2468371
-1.7,2297,2757,1675130527.296761
-1.7,2298,2757,1675130527.3464386
-1.7,2297,2758,1675130527.3960168
-1.7,2297,2757,1675130527.4460185
-1.7,2297,2757,1675130527.546199
-1.7,2296,2757,1675130527.5968242
-1.7,2297,2758,1675130527.6457896
-1.7,2297,2757,1675130527.6966724
-1.7,2297,2758,1675130527.7960308
-1.7,2297,2756,1675130527.846069
-1.7,2297,2756,1675130527.896051
-1.7,2298,2758,1675130527.9460704
-1.7,2297,2756,1675130527.9961147
-1.7,2301,2762,1675130528.0460446
-1.7,2298,2757,1675130528.0960405
-1.7,2298,2757,1675130528.1460853
-1.7,2300,2758,1675130528.196124
-1.7,2298,2758,1675130528.2460845
-1.7,2297,2758,1675130528.2960744
-1.7,2298,2758,1675130528.3465824
-1.7,2298,2758,1675130528.396845
-1.7,2298,2757,1675130528.446804
-1.7,2301,2761,1675130528.4966693
-1.7,2296,2755,1675130528.546531
-1.7,2298,2757,1675130528.596664
-1.7,2297,2756,1675130528.6468523
-1.7,2298,2758,1675130528.6966875
-1.7,2298,2758,1675130528.7467773
-1.7,2298,2758,1675130528.7966454
-1.7,2297,2756,1675130528.8466122
-1.7,2298,2757,1675130528.8966968
-1.7,2297,2757,1675130528.9468532
-1.7,2297,2756,1675130528.996273
-1.7,2298,2758,1675130529.046095
-1.7,2297,2756,1675130529.0968874
-1.7,2298,2757,1675130529.1467931
-1.7,2298,2760,1675130529.1966972
-1.7,2298,2757,1675130529.2957435
-1.7,2300,2757,1675130529.346639
-1.7,2297,2757,1675130529.396774
-1.7,2301,2761,1675130529.4468915
-1.7,2298,2757,1675130529.4967651
-1.8,2298,2756,1675130529.5462453
-1.8,2300,2755,1675130529.595511
-2.0,2301,2753,1675130529.6467474
-2.0,2302,2753,1675130529.6969464
-2.0,2301,2753,1675130529.7468426
-2.0,2302,2756,1675130529.7967534
-2.0,2301,2752,1675130529.8468764
-2.0,2305,2756,1675130529.8967962
-2.0,2298,2752,1675130529.9467742
-2.0,2301,2753,1675130530.0469003
-2.0,2301,2752,1675130530.0968637
-2.0,2303,2755,1675130530.1469216
-2.0,2302,2753,1675130530.19674
-2.0,2301,2753,1675130530.2468667
-2.0,2301,2752,1675130530.2967522
-2.0,2302,2753,1675130530.3468099
-2.0,2298,2752,1675130530.3968747
-2.0,2302,2757,1675130530.4468126
-2.0,2301,2753,1675130530.4969356
-2.0,2301,2755,1675130530.5468605
-2.0,2303,2756,1675130530.5968184
-2.0,2301,2755,1675130530.6467276
-2.0,2300,2752,1675130530.6966994
-2.0,2301,2753,1675130530.746942
-2.0,2301,2753,1675130530.796045
-2.0,2303,2755,1675130530.8469186
-2.0,2303,2756,1675130530.896701
-2.0,2300,2751,1675130530.9467933
-2.0,2303,2755,1675130530.9967787
-2.0,2300,2752,1675130531.0468905
-2.0,2302,2755,1675130531.0968173
-2.0,2302,2753,1675130531.1468644
-2.0,2302,2753,1675130531.1968384
-2.0,2298,2752,1675130531.2468762
-2.0,2302,2755,1675130531.2967908
-2.0,2300,2752,1675130531.3468447
-2.0,2305,2756,1675130531.3968244
-2.0,2301,2753,1675130531.4467914
-2.0,2300,2752,1675130531.4967854
-2.0,2301,2755,1675130531.5467594
-2.0,2302,2755,1675130531.5968616
-2.0,2301,2752,1675130531.6468503
-2.0,2300,2753,1675130531.696942
-2.0,2300,2753,1675130531.796787
-2.0,2303,2758,1675130531.8467586
-2.0,2298,2753,1675130531.8967967
-2.0,2301,2756,1675130531.9467356
-2.0,2300,2755,1675130532.0468652
-2.0,2300,2753,1675130532.0966923
-2.0,2292,2765,1675130532.1466987
-0.9,2261,2800,1675130532.1967251
4.5,2168,2891,1675130532.2968762
8.8,2105,2945,1675130532.3468165
14.1,2031,3025,1675130532.396671
21.1,1940,3108,1675130532.446712
28.5,1876,3182,1675130532.4968104
34.3,1832,3230,1675130532.546705
39.6,1773,3285,1675130532.5967085
43.9,1728,3326,1675130532.6469045
48.1,1693,3363,1675130532.6968915
51.9,1662,3393,1675130532.7467532
54.6,1645,3411,1675130532.7965958
56.4,1640,3422,1675130532.8464308
57.3,1638,3420,1675130532.8970768
57.5,1638,3420,1675130532.94687
57.4,1653,3406,1675130533.0467653
56.4,1682,3370,1675130533.0967722
54.0,1723,3337,1675130533.146878
51.0,1741,3317,1675130533.196707
49.0,1751,3302,1675130533.2467694
47.7,1756,3303,1675130533.2968075
47.0,1765,3291,1675130533.3468966
46.5,1767,3292,1675130533.3968709
46.1,1767,3291,1675130533.446787
46.0,1767,3292,1675130533.4970767
46.0,1765,3290,1675130533.5466478
46.0,1767,3293,1675130533.596558
46.0,1766,3291,1675130533.646439
46.0,1767,3295,1675130533.69641
46.0,1766,3291,1675130533.74658
46.0,1766,3291,1675130533.7965026
46.1,1766,3291,1675130533.8467796
46.1,1767,3292,1675130533.8966203
46.1,1766,3291,1675130533.946601
46.1,1765,3293,1675130534.0467045
46.4,1748,3306,1675130534.0967855
47.0,1747,3312,1675130534.1467006
47.7,1748,3312,1675130534.1969414
47.8,1746,3310,1675130534.296806
47.8,1747,3312,1675130534.3468492
47.8,1746,3310,1675130534.396885
47.8,1747,3312,1675130534.4466522
47.8,1745,3307,1675130534.5467417
47.9,1746,3313,1675130534.5966728
47.9,1745,3311,1675130534.6467288
48.1,1743,3313,1675130534.696896
48.1,1743,3312,1675130534.74676
48.1,1745,3313,1675130534.796687
48.1,1743,3310,1675130534.8468819
48.1,1745,3313,1675130534.896753
48.1,1743,3310,1675130534.946614
48.1,1743,3308,1675130534.9968963
48.1,1746,3313,1675130535.046793
47.9,1745,3310,1675130535.0968013
47.9,1743,3311,1675130535.1468983
47.9,1745,3312,1675130535.196948
47.9,1743,3310,1675130535.2971048
47.9,1746,3315,1675130535.346883
47.9,1745,3311,1675130535.3968627
47.9,1745,3312,1675130535.4466915
47.9,1746,3313,1675130535.5462987
47.9,1745,3311,1675130535.596902
47.9,1746,3313,1675130535.6468034
47.9,1746,3312,1675130535.6968913
47.9,1745,3311,1675130535.7467422
47.9,1747,3315,1675130535.7967575
47.9,1742,3308,1675130535.8469734
47.9,1746,3313,1675130535.89686
47.9,1745,3311,1675130535.9468422
47.9,1745,3311,1675130535.9969168
47.9,1746,3311,1675130536.0468059
47.9,1746,3313,1675130536.096833
48.1,1743,3310,1675130536.146735
48.1,1743,3308,1675130536.1968694
48.1,1743,3310,1675130536.2969265
48.1,1745,3311,1675130536.346874
47.9,1745,3312,1675130536.3967042
47.9,1745,3310,1675130536.4467566
48.1,1743,3308,1675130536.4967206
47.9,1747,3313,1675130536.5465238
47.9,1743,3310,1675130536.5967517
47.9,1746,3315,1675130536.6469183
47.9,1743,3310,1675130536.6966858
47.9,1743,3310,1675130536.7967153
47.9,1746,3313,1675130536.8469427
47.9,1743,3310,1675130536.8966556
47.9,1746,3313,1675130536.946981
47.9,1746,3313,1675130536.9969487
47.9,1743,3308,1675130537.0468085
47.9,1746,3313,1675130537.0967977
47.9,1743,3311,1675130537.1470184
47.9,1746,3313,1675130537.1969724
47.9,1745,3312,1675130537.2470207
47.9,1746,3313,1675130537.2968507
48.1,1743,3308,1675130537.3468974
47.9,1746,3312,1675130537.396974
48.1,1743,3311,1675130537.4468613
47.9,1746,3312,1675130537.546334
47.9,1743,3310,1675130537.5967107
47.9,1746,3312,1675130537.6968098
47.9,1745,3312,1675130537.7466166
47.9,1743,3307,1675130537.7968323
47.9,1745,3312,1675130537.8468122
47.9,1745,3311,1675130537.8966835
47.9,1745,3312,1675130537.9467947
47.9,1746,3313,1675130537.9967823
47.9,1745,3312,1675130538.0468614
47.9,1743,3310,1675130538.0967872
47.9,1746,3313,1675130538.146656
47.9,1746,3313,1675130538.296782
47.9,1745,3311,1675130538.3468301
47.9,1745,3311,1675130538.3968408
47.9,1746,3311,1675130538.4467824
47.9,1747,3313,1675130538.4967139
47.9,1745,3312,1675130538.5463831
47.9,1746,3315,1675130538.5968883
47.9,1743,3308,1675130538.6468992
47.9,1746,3312,1675130538.696806
47.9,1745,3310,1675130538.7969792
47.9,1745,3310,1675130538.8970304
47.9,1743,3310,1675130538.9469597
47.9,1745,3311,1675130539.0467658
47.9,1743,3308,1675130539.096871
48.1,1746,3313,1675130539.1469202
48.1,1745,3311,1675130539.1969607
47.9,1745,3312,1675130539.296934
47.9,1745,3312,1675130539.3469996
47.9,1743,3310,1675130539.3971012
47.9,1747,3316,1675130539.447058
47.9,1745,3312,1675130539.4970577
47.9,1747,3313,1675130539.546578
47.9,1746,3313,1675130539.5966082
48.1,1745,3311,1675130539.6467657
48.1,1745,3313,1675130539.696679
48.1,1745,3310,1675130539.7468433
47.9,1746,3313,1675130539.7967162
47.9,1745,3310,1675130539.8469186
47.9,1748,3315,1675130539.8969092
47.9,1745,3308,1675130539.9467733
47.9,1746,3310,1675130540.0467856
47.9,1745,3308,1675130540.096716
47.9,1745,3310,1675130540.146735
47.9,1746,3312,1675130540.1968157
47.9,1745,3310,1675130540.2468112
47.9,1745,3307,1675130540.2966652
47.8,1747,3310,1675130540.3470502
47.8,1746,3310,1675130540.3967206
47.8,1747,3313,1675130540.4467807
47.8,1747,3310,1675130540.546931
47.8,1747,3310,1675130540.5968368
47.8,1746,3312,1675130540.6468313
47.8,1747,3310,1675130540.6968892
47.8,1747,3310,1675130540.7968578
47.8,1747,3310,1675130540.8468795
47.8,1748,3311,1675130540.8968284
47.8,1746,3307,1675130540.9468837
47.8,1747,3310,1675130540.9969182
47.8,1746,3308,1675130541.0464191
47.8,1748,3312,1675130541.0968647
47.7,1747,3308,1675130541.1469343
47.7,1750,3313,1675130541.1966674
47.7,1747,3306,1675130541.2467835
47.7,1747,3307,1675130541.2969105
47.7,1747,3307,1675130541.3468573
47.7,1746,3306,1675130541.3968089
47.7,1748,3308,1675130541.44691
47.7,1748,3307,1675130541.5463765
47.7,1747,3308,1675130541.5963616
47.7,1748,3308,1675130541.646896
47.7,1747,3307,1675130541.6968284
47.7,1750,3311,1675130541.74695
47.7,1747,3307,1675130541.7964175
47.7,1748,3307,1675130541.8467011
47.7,1748,3307,1675130541.89665
47.7,1747,3310,1675130541.9467978
47.7,1748,3311,1675130542.046719
47.7,1747,3310,1675130542.096591
47.7,1748,3310,1675130542.1466954
47.7,1748,3311,1675130542.1966813
47.7,1747,3308,1675130542.2467413
47.7,1747,3308,1675130542.2967703
47.7,1747,3310,1675130542.3467617
47.7,1747,3311,1675130542.3966813
47.7,1747,3308,1675130542.4467142
47.7,1747,3307,1675130542.4965782
47.7,1747,3307,1675130542.5467424
47.7,1747,3308,1675130542.5965834
47.7,1747,3308,1675130542.6466644
47.7,1747,3308,1675130542.6967084
47.7,1748,3310,1675130542.7466133
47.7,1747,3307,1675130542.7964094
47.7,1746,3307,1675130542.8463671
47.7,1748,3307,1675130542.8968847
47.7,1747,3308,1675130542.9467483
47.7,1746,3307,1675130542.9969683
47.7,1748,3310,1675130543.0467317
47.7,1748,3308,1675130543.0969048
47.7,1748,3307,1675130543.14686
47.7,1748,3308,1675130543.1969354
47.7,1750,3310,1675130543.246805
47.7,1747,3306,1675130543.2970352
47.7,1750,3311,1675130543.3468366
47.7,1748,3308,1675130543.396825
47.7,1748,3310,1675130543.4468706
47.7,1750,3311,1675130543.4968102
47.7,1746,3306,1675130543.5469048
47.7,1748,3308,1675130543.596859
47.7,1747,3307,1675130543.6469548
47.7,1748,3310,1675130543.6967888
47.7,1750,3311,1675130543.7966092
47.7,1748,3306,1675130543.8464847
47.6,1748,3307,1675130543.8964908
47.6,1748,3307,1675130543.946665
47.6,1750,3306,1675130543.9966254
47.6,1750,3310,1675130544.046562
47.6,1748,3307,1675130544.0970297
47.6,1747,3307,1675130544.1468775
47.6,1750,3307,1675130544.1970603
47.6,1748,3306,1675130544.2470167
47.6,1747,3305,1675130544.2968655
47.6,1751,3311,1675130544.3468413
47.6,1748,3307,1675130544.3968647
47.6,1750,3308,1675130544.44684
47.6,1750,3310,1675130544.4971323
47.6,1750,3308,1675130544.5461833
47.6,1748,3307,1675130544.5968077
47.6,1750,3310,1675130544.647067
47.6,1748,3308,1675130544.6967742
47.6,1750,3308,1675130544.746924
47.6,1751,3312,1675130544.79694
47.6,1748,3305,1675130544.8465915
47.6,1748,3310,1675130544.896395
47.6,1748,3306,1675130544.9461365
47.6,1748,3308,1675130544.996709
47.6,1750,3307,1675130545.0468206
47.6,1750,3310,1675130545.0969174
47.6,1748,3306,1675130545.1468835
47.6,1747,3305,1675130545.1967807
47.6,1747,3305,1675130545.2969623
47.6,1750,3311,1675130545.3468966
47.6,1748,3306,1675130545.3966684
47.6,1747,3306,1675130545.4468393
47.6,1748,3308,1675130545.496778
47.6,1750,3308,1675130545.5468256
47.6,1747,3305,1675130545.5968456
47.6,1750,3311,1675130545.6468294
47.6,1750,3308,1675130545.6969051
47.6,1748,3306,1675130545.7967978
47.6,1748,3306,1675130545.8468416
47.6,1748,3307,1675130545.8967001
47.6,1750,3306,1675130545.9469028
47.6,1748,3308,1675130546.0467212
47.6,1750,3311,1675130546.0967133
47.6,1747,3305,1675130546.1468472
47.6,1748,3307,1675130546.1969757
47.6,1748,3305,1675130546.2968361
47.6,1750,3310,1675130546.346717
47.6,1748,3307,1675130546.3969622
47.6,1747,3306,1675130546.4468906
47.6,1750,3306,1675130546.4970183
47.6,1748,3307,1675130546.5465167
47.6,1748,3306,1675130546.596628
47.6,1750,3310,1675130546.6464636
47.6,1748,3307,1675130546.6964443
47.6,1750,3310,1675130546.7464879
47.6,1750,3311,1675130546.7964606
47.6,1748,3308,1675130546.8464336
47.6,1748,3306,1675130546.8965237
47.6,1750,3308,1675130546.9464602
