header.stamp.sec,header.stamp.nanosec,time,header.frame_id,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0,0,1675147820.7806728,,0.0,0.0,0.0,0.0,0.0
0,0,1675147820.8815317,,0.0,0.0,0.0,0.0,0.0
0,0,1675147820.9812257,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.0802557,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.1818466,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.2813578,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.3803408,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.4814177,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.581218,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.6813579,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.781325,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.8812375,,0.0,0.0,0.0,0.0,0.0
0,0,1675147821.9815617,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.081263,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.1811893,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.2813733,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.3804507,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.4814098,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.5811095,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.6810527,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.780979,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.8811114,,0.0,0.0,0.0,0.0,0.0
0,0,1675147822.9810488,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.0811925,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.1810212,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.2811596,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.3813126,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.4812446,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.5809176,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.6810193,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.7811625,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.8814995,,0.0,0.0,0.0,0.0,0.0
0,0,1675147823.9814842,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.0812652,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.1809871,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.281559,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.3812468,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.4813397,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.5812235,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.6812186,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.7813778,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.881006,,0.0,0.0,0.0,0.0,0.0
0,0,1675147824.9811542,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.0811062,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.1810489,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.281218,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.381476,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.480675,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.5810866,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.681108,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.7809517,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.88099,,0.0,0.0,0.0,0.0,0.0
0,0,1675147825.9808745,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.0809133,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.1809456,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.2801147,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.3809927,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.4812515,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.5812063,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.6812613,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.7809124,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.8811214,,0.0,0.0,0.0,0.0,0.0
0,0,1675147826.980958,,0.0,0.0,0.0,0.0,0.0
0,0,1675147827.0809615,,0.0,0.0,0.0,0.0,0.0
0,0,1675147827.180896,,0.0,0.0,0.0,0.0,0.0
0,0,1675147827.281128,,0.0,0.0,0.0,0.0,0.0
0,0,1675147827.3804498,,0.0,0.0,0.0,0.0,0.0
0,0,1675147827.4813273,,50.0,0.0,0.0,0.0,0.0
0,0,1675147827.581301,,50.0,0.0,0.0,0.0,0.0
0,0,1675147827.6813898,,50.0,0.0,0.0,0.0,0.0
0,0,1675147827.7812912,,50.0,0.0,0.0,0.0,0.0
0,0,1675147827.881246,,50.0,0.0,0.0,0.0,0.0
0,0,1675147827.9811597,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.0812638,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.181101,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.281161,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.3811924,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.481307,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.5811572,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.6814377,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.7813427,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.8814878,,50.0,0.0,0.0,0.0,0.0
0,0,1675147828.98125,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.081207,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.1812363,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.2812238,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.3809993,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.4813278,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.58129,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.68126,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.7811604,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.8813212,,50.0,0.0,0.0,0.0,0.0
0,0,1675147829.981251,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.081367,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.1813326,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.2813814,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.3814387,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.4811459,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.5807943,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.6813173,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.7811394,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.881284,,50.0,0.0,0.0,0.0,0.0
0,0,1675147830.9811783,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.0812447,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.1811347,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.2812154,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.3812385,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.4809892,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.5813553,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.6812649,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.781101,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.881153,,50.0,0.0,0.0,0.0,0.0
0,0,1675147831.9813354,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.081361,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.1813958,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.281543,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.3803198,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.4814749,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.5810485,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.6810606,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.7804868,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.8811648,,50.0,0.0,0.0,0.0,0.0
0,0,1675147832.9813075,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.081452,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.18097,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.2811766,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.3814054,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.4815068,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.5812266,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.6813147,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.7813296,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.8812237,,50.0,0.0,0.0,0.0,0.0
0,0,1675147833.981504,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.0814464,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.1814606,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.2814994,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.3812575,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.4811683,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.5811121,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.6811788,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.7813134,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.8810475,,50.0,0.0,0.0,0.0,0.0
0,0,1675147834.9811127,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.0810933,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.181025,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.281007,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.3809845,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.4810848,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.581064,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.6813564,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.7814589,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.881178,,50.0,0.0,0.0,0.0,0.0
0,0,1675147835.9813364,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.0812862,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.1811516,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.2812562,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.3812861,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.4811935,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.581187,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.6814177,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.781427,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.8814616,,50.0,0.0,0.0,0.0,0.0
0,0,1675147836.9811747,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.0810673,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.181285,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.2812803,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.3804033,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.4815187,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.5812776,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.6812677,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.7814171,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.881424,,50.0,0.0,0.0,0.0,0.0
0,0,1675147837.9813542,,50.0,0.0,0.0,0.0,0.0
