steering_angle,adc_0,adc_1,time
59.8,1667,3380,1675127545.7956908
55.8,1713,3338,1675127545.845514
52.1,1735,3315,1675127545.895608
49.5,1752,3303,1675127545.9455206
47.2,1756,3296,1675127546.045377
46.9,1756,3296,1675127546.095526
46.9,1757,3300,1675127546.1456494
47.2,1732,3317,1675127546.1955194
51.4,1661,3388,1675127546.2955403
54.9,1616,3437,1675127546.3451357
58.6,1576,3478,1675127546.3953285
62.0,1548,3506,1675127546.445292
64.9,1531,3527,1675127546.4955046
66.8,1515,3535,1675127546.5454855
68.1,1512,3540,1675127546.595577
68.6,1513,3541,1675127546.6453896
68.9,1513,3537,1675127546.695533
68.8,1517,3536,1675127546.7455065
68.1,1545,3511,1675127546.7955406
66.5,1577,3475,1675127546.84554
63.7,1608,3443,1675127546.8955972
61.1,1626,3433,1675127546.9453843
58.2,1641,3416,1675127547.0450602
57.3,1653,3398,1675127547.0957136
56.7,1655,3398,1675127547.145568
56.3,1653,3398,1675127547.1954608
56.2,1655,3398,1675127547.2455776
56.2,1656,3402,1675127547.2955716
56.2,1653,3396,1675127547.3454936
56.2,1655,3398,1675127547.3954644
56.2,1652,3401,1675127547.4454534
56.4,1648,3402,1675127547.545616
56.7,1632,3421,1675127547.5954986
57.7,1613,3441,1675127547.6455312
59.2,1603,3447,1675127547.6955094
60.2,1603,3453,1675127547.7455392
60.7,1602,3452,1675127547.7955
60.9,1602,3453,1675127547.845393
60.9,1600,3451,1675127547.895531
60.9,1602,3456,1675127547.9456134
60.9,1602,3453,1675127548.044975
60.9,1602,3451,1675127548.095572
60.9,1602,3455,1675127548.1453798
60.9,1602,3452,1675127548.1956244
60.9,1602,3452,1675127548.245525
60.9,1603,3456,1675127548.2956069
60.9,1601,3451,1675127548.3455143
60.9,1602,3453,1675127548.3955357
60.9,1602,3452,1675127548.4454653
60.9,1601,3451,1675127548.545379
60.9,1601,3450,1675127548.5956986
60.9,1602,3451,1675127548.6456287
60.9,1601,3450,1675127548.6956856
60.9,1602,3452,1675127548.745666
60.9,1602,3453,1675127548.7954724
60.7,1610,3443,1675127548.845411
60.3,1611,3441,1675127548.8956144
60.1,1613,3446,1675127548.945457
60.0,1612,3445,1675127549.0452886
60.0,1612,3442,1675127549.095349
60.0,1612,3445,1675127549.145219
60.0,1612,3443,1675127549.1951807
60.0,1613,3446,1675127549.2952647
59.9,1620,3432,1675127549.3451262
59.1,1646,3411,1675127549.3954785
57.3,1678,3371,1675127549.4453812
54.4,1722,3328,1675127549.4964964
50.9,1771,3281,1675127549.545417
46.4,1831,3223,1675127549.5954938
41.4,1895,3152,1675127549.6454275
35.1,1990,3056,1675127549.6956897
28.0,2085,2968,1675127549.7456613
19.1,2191,2866,1675127549.7955523
10.5,2287,2763,1675127549.8455386
0.9,2385,2661,1675127549.8955767
-5.8,2391,2662,1675127549.9454427
-10.1,2412,2636,1675127550.0450006
-11.4,2440,2607,1675127550.0956726
-15.6,2577,2466,1675127550.145658
-23.5,2656,2391,1675127550.1954246
-38.0,2780,2268,1675127550.2954507
-44.7,2872,2170,1675127550.3453925
-51.5,2943,2101,1675127550.3955753
-57.9,2997,2043,1675127550.445436
-68.4,3098,1943,1675127550.5455196
-72.9,3137,1911,1675127550.5957053
-76.0,3158,1883,1675127550.6455202
-78.6,3175,1870,1675127550.695687
