steering_angle,adc_0,adc_1,time
28.9,1965,3088,1675140260.5374775
28.4,1963,3087,1675140260.5875103
28.3,1963,3086,1675140260.6375692
28.3,1965,3088,1675140260.6875334
28.3,1963,3085,1675140260.7377286
28.3,1965,3087,1675140260.7876475
28.3,1962,3086,1675140260.8376818
27.9,1985,3062,1675140260.8875701
26.5,2022,3032,1675140260.9375563
23.8,2057,2995,1675140260.9875212
20.6,2102,2955,1675140261.037525
16.8,2156,2897,1675140261.0874722
11.8,2223,2835,1675140261.1375372
6.4,2287,2768,1675140261.1876805
0.4,2352,2701,1675140261.237692
-5.4,2411,2637,1675140261.2874515
-10.6,2466,2588,1675140261.3375764
-15.5,2501,2546,1675140261.3874733
-19.1,2538,2518,1675140261.4374523
-22.2,2555,2493,1675140261.4874864
-24.5,2583,2468,1675140261.5374868
-26.8,2615,2432,1675140261.5876281
-29.9,2663,2388,1675140261.6376576
-33.9,2716,2337,1675140261.6875637
-38.0,2753,2300,1675140261.737515
-41.8,2788,2261,1675140261.7875128
-45.0,2813,2237,1675140261.837706
-47.5,2831,2220,1675140261.887657
-49.2,2838,2213,1675140261.9375296
-49.9,2838,2215,1675140261.9874458
-50.3,2836,2211,1675140262.037669
-50.3,2845,2213,1675140262.0877256
-50.7,2857,2188,1675140262.1377277
-51.9,2877,2173,1675140262.1877084
-53.1,2877,2168,1675140262.237657
-54.0,2885,2163,1675140262.2868414
-54.3,2885,2163,1675140262.3370562
-54.6,2885,2163,1675140262.387488
-54.6,2886,2166,1675140262.4375324
-54.6,2885,2165,1675140262.487566
-54.6,2885,2163,1675140262.5375597
-54.6,2887,2165,1675140262.5874841
-54.6,2883,2163,1675140262.637508
-54.6,2885,2163,1675140262.6874993
-54.6,2885,2165,1675140262.737563
-54.6,2883,2162,1675140262.7874975
-54.7,2901,2150,1675140262.8374586
-55.7,2923,2123,1675140262.8876858
-57.8,2961,2092,1675140262.937638
-60.6,3005,2043,1675140262.987505
-64.1,3042,2006,1675140263.0375237
-67.7,3073,1975,1675140263.087644
-70.4,3088,1955,1675140263.1375093
-72.4,3101,1947,1675140263.1874409
-73.5,3098,1946,1675140263.2375748
-74.0,3097,1946,1675140263.287532
-74.0,3100,1947,1675140263.3376594
-74.0,3097,1946,1675140263.387544
-74.0,3102,1947,1675140263.4375663
-73.7,3087,1960,1675140263.487678
-72.8,3065,1985,1675140263.5375574
-70.8,3030,2016,1675140263.5874689
-68.6,3013,2032,1675140263.6374972
-66.5,3003,2047,1675140263.6876051
-65.5,3001,2046,1675140263.7376635
-65.0,2996,2050,1675140263.7876031
-64.5,2978,2068,1675140263.8374894
-63.2,2952,2093,1675140263.8875155
-61.2,2920,2132,1675140263.9374988
-58.0,2868,2180,1675140263.987728
-54.2,2821,2237,1675140264.0377648
-49.3,2752,2301,1675140264.086852
-43.9,2677,2373,1675140264.1370518
-37.7,2593,2453,1675140264.187456
-29.9,2492,2556,1675140264.2375512
-21.5,2388,2663,1675140264.2874901
-12.0,2293,2761,1675140264.3375862
-3.9,2225,2835,1675140264.387527
3.5,2156,2896,1675140264.4374928
9.5,2102,2955,1675140264.4875119
14.5,2040,3015,1675140264.5374804
20.5,1966,3090,1675140264.5874393
26.3,1902,3145,1675140264.6374876
32.0,1872,3195,1675140264.6875303
35.7,1843,3216,1675140264.7375002
38.6,1812,3247,1675140264.7874317
41.3,1775,3283,1675140264.8375068
44.3,1750,3305,1675140264.8875499
46.8,1735,3322,1675140264.937509
48.4,1728,3325,1675140264.9875255
49.2,1721,3337,1675140265.0374837
50.3,1695,3357,1675140265.0874622
52.0,1661,3393,1675140265.137569
54.9,1622,3437,1675140265.1874852
58.3,1573,3483,1675140265.2374828
62.1,1527,3533,1675140265.287529
66.5,1487,3570,1675140265.3376648
70.1,1462,3600,1675140265.387569
72.9,1445,3615,1675140265.4376028
74.6,1440,3616,1675140265.4875522
75.3,1440,3623,1675140265.5375621
75.5,1438,3620,1675140265.5875866
75.5,1441,3620,1675140265.6375735
75.5,1441,3620,1675140265.6875968
75.4,1440,3620,1675140265.7377174
75.4,1440,3617,1675140265.7876668
75.4,1440,3618,1675140265.8375251
75.3,1451,3606,1675140265.887633
74.4,1486,3572,1675140265.9375877
71.8,1532,3526,1675140265.9875243
68.2,1580,3480,1675140266.0376153
63.7,1641,3422,1675140266.0875773
58.5,1720,3335,1675140266.1377437
52.4,1787,3270,1675140266.1874995
41.3,1862,3206,1675140266.2875185
38.4,1887,3165,1675140266.3376658
35.7,1913,3137,1675140266.3876164
33.5,1925,3127,1675140266.4374778
32.1,1927,3122,1675140266.4875832
31.6,1930,3123,1675140266.5375142
31.2,1946,3106,1675140266.587526
29.9,1977,3073,1675140266.6375303
27.6,2013,3040,1675140266.6875322
24.9,2033,3017,1675140266.7375762
22.6,2041,3011,1675140266.7874951
21.5,2048,3005,1675140266.8376582
20.9,2047,3002,1675140266.887685
20.6,2048,3005,1675140266.9374936
20.6,2047,3002,1675140266.9877071
20.9,2026,3031,1675140267.0376258
22.3,2003,3050,1675140267.0876575
24.0,1993,3061,1675140267.1375825
25.3,1993,3060,1675140267.1876583
25.8,1992,3060,1675140267.287456
25.7,1992,3061,1675140267.3374915
25.7,1992,3058,1675140267.3876448
25.7,1992,3060,1675140267.4374814
25.7,1992,3060,1675140267.4874916
25.7,1992,3060,1675140267.5376654
25.7,1993,3062,1675140267.5873878
25.9,1986,3061,1675140267.63738
26.0,1990,3068,1675140267.6872728
26.1,1986,3062,1675140267.737323
26.1,1986,3065,1675140267.787462
26.1,1986,3062,1675140267.8373866
26.1,1986,3062,1675140267.8875322
26.0,2003,3048,1675140267.9375162
24.7,2043,3005,1675140267.9876614
21.8,2093,2965,1675140268.0376675
17.6,2147,2906,1675140268.0875823
13.2,2187,2868,1675140268.1376042
9.1,2215,2845,1675140268.1875205
4.2,2251,2806,1675140268.287401
2.8,2260,2798,1675140268.3376245
2.0,2262,2800,1675140268.3876107
1.7,2260,2801,1675140268.4375067
1.7,2257,2798,1675140268.4875238
1.7,2261,2805,1675140268.5375817
1.8,2255,2798,1675140268.5874994
1.9,2258,2802,1675140268.637092
1.8,2262,2800,1675140268.687587
1.5,2277,2781,1675140268.7375665
0.0,2318,2735,1675140268.7874827
-2.6,2341,2716,1675140268.8375206
-4.8,2346,2708,1675140268.887677
-5.7,2347,2708,1675140268.9376853
-6.1,2347,2711,1675140268.9878082
-6.1,2347,2708,1675140269.0376935
-6.0,2343,2716,1675140269.086905
-5.6,2320,2733,1675140269.137143
-3.9,2280,2783,1675140269.18765
-0.8,2227,2828,1675140269.2377572
3.3,2170,2887,1675140269.28752
8.9,2092,2958,1675140269.337725
15.2,2018,3033,1675140269.3874888
21.4,1956,3096,1675140269.4375918
27.6,1896,3156,1675140269.4884732
32.6,1857,3208,1675140269.5375948
37.4,1798,3261,1675140269.5875106
41.8,1742,3313,1675140269.6375015
47.0,1691,3367,1675140269.6875422
51.5,1653,3402,1675140269.7375946
55.4,1626,3431,1675140269.787612
57.8,1612,3447,1675140269.8375444
59.5,1603,3452,1675140269.8875105
60.3,1605,3455,1675140269.9376764
60.7,1603,3451,1675140269.9875743
60.5,1607,3456,1675140270.0374691
60.2,1627,3431,1675140270.0874622
58.9,1667,3387,1675140270.1377013
55.4,1731,3327,1675140270.187672
50.8,1787,3273,1675140270.2376537
45.2,1851,3212,1675140270.2876785
39.8,1922,3133,1675140270.337656
32.9,2026,3026,1675140270.3875077
25.2,2116,2942,1675140270.4374573
16.7,2186,2870,1675140270.4876714
10.0,2252,2813,1675140270.5377018
4.3,2306,2746,1675140270.5876915
-1.3,2363,2695,1675140270.6376765
-6.5,2408,2645,1675140270.6875632
-10.3,2441,2610,1675140270.7376456
-13.8,2472,2578,1675140270.787562
-16.4,2488,2558,1675140270.8375175
-18.4,2498,2551,1675140270.887226
-19.5,2498,2551,1675140270.936848
-19.8,2498,2552,1675140270.98806
-19.8,2498,2552,1675140271.0375302
-19.8,2501,2553,1675140271.0875022
-19.5,2476,2573,1675140271.1375227
-18.2,2461,2593,1675140271.1871722
-16.8,2450,2596,1675140271.237631
-15.6,2441,2613,1675140271.287641
-14.5,2416,2633,1675140271.3375077
-13.0,2398,2656,1675140271.3876905
-11.2,2388,2662,1675140271.4376898
-10.2,2388,2661,1675140271.4877605
-9.9,2383,2670,1675140271.5376313
-9.3,2365,2688,1675140271.5875595
-8.1,2345,2713,1675140271.6375952
-6.2,2318,2737,1675140271.687743
-4.3,2303,2751,1675140271.737574
-2.7,2296,2762,1675140271.7874935
-1.8,2295,2761,1675140271.8374965
-1.6,2297,2758,1675140271.8874853
-1.7,2302,2753,1675140271.9375265
-2.2,2325,2730,1675140271.9872658
-4.0,2371,2683,1675140272.0376132
-7.0,2400,2652,1675140272.0874794
-10.2,2428,2627,1675140272.1375396
-12.6,2441,2610,1675140272.1875038
-14.8,2447,2606,1675140272.2876647
-15.0,2447,2605,1675140272.3374639
-15.1,2447,2605,1675140272.3876555
-15.1,2447,2605,1675140272.4377146
-15.1,2447,2605,1675140272.4874954
-15.1,2445,2605,1675140272.5373986
-15.1,2447,2605,1675140272.587685
-15.1,2450,2602,1675140272.6376944
-15.5,2457,2595,1675140272.6877453
-15.7,2456,2592,1675140272.7375078
-16.0,2457,2591,1675140272.7874775
-16.4,2467,2580,1675140272.837573
-16.6,2470,2582,1675140272.887513
-17.0,2467,2580,1675140272.9376688
-17.1,2468,2580,1675140272.987544
-17.1,2471,2580,1675140273.0376298
-17.4,2483,2565,1675140273.0874925
-18.0,2486,2565,1675140273.137718
-18.4,2483,2565,1675140273.1876593
-18.4,2483,2563,1675140273.2376735
-18.4,2485,2565,1675140273.2873986
-18.4,2483,2565,1675140273.3374252
-18.6,2483,2562,1675140273.3873808
-18.6,2485,2565,1675140273.437401
-18.6,2486,2566,1675140273.487486
-18.6,2486,2567,1675140273.5374362
-18.6,2483,2563,1675140273.5876613
-18.6,2486,2565,1675140273.63753
-18.6,2483,2563,1675140273.6875064
-18.6,2485,2563,1675140273.7377148
-18.6,2483,2565,1675140273.7877338
-18.6,2485,2566,1675140273.837725
-18.4,2485,2565,1675140273.8874218
-18.0,2456,2597,1675140273.9374855
-16.4,2427,2625,1675140273.988453
-14.2,2407,2648,1675140274.0375464
-11.6,2368,2687,1675140274.0868611
-8.9,2331,2721,1675140274.13711
-5.8,2307,2747,1675140274.1875052
-3.4,2298,2755,1675140274.2375498
-2.2,2301,2757,1675140274.287419
-2.0,2300,2755,1675140274.3375754
-2.0,2300,2757,1675140274.387579
-2.0,2301,2756,1675140274.4374738
-2.1,2312,2743,1675140274.4875817
-2.6,2313,2745,1675140274.5374966
-2.9,2311,2743,1675140274.5874515
-3.0,2311,2742,1675140274.637467
-2.9,2312,2745,1675140274.6876035
-2.9,2310,2745,1675140274.737476
-2.9,2310,2743,1675140274.7875388
-2.9,2311,2746,1675140274.8376117
-2.9,2313,2748,1675140274.887445
-2.9,2316,2743,1675140274.93743
-3.5,2343,2711,1675140274.9885285
-5.4,2390,2666,1675140275.037448
-9.2,2446,2606,1675140275.0876024
-13.4,2483,2568,1675140275.1375463
-17.5,2517,2532,1675140275.1876364
-20.5,2540,2513,1675140275.2376964
-22.8,2558,2491,1675140275.2876039
-24.5,2563,2488,1675140275.337474
-25.4,2562,2486,1675140275.3875763
-25.5,2566,2487,1675140275.4376023
-25.6,2563,2488,1675140275.4884338
-25.5,2563,2485,1675140275.5375013
-25.5,2566,2488,1675140275.5875773
-25.6,2561,2485,1675140275.6375978
-25.6,2563,2487,1675140275.6875358
-25.9,2583,2465,1675140275.7375574
-27.4,2621,2431,1675140275.7875388
-29.5,2632,2417,1675140275.837573
-31.5,2642,2406,1675140275.8877199
-32.4,2643,2406,1675140275.9376807
-32.8,2646,2406,1675140275.9885406
-32.8,2642,2405,1675140276.0374005
-32.8,2643,2407,1675140276.087552
-32.8,2642,2405,1675140276.1375284
-32.8,2641,2405,1675140276.187511
-32.8,2642,2407,1675140276.237473
-32.7,2642,2405,1675140276.288499
-32.7,2645,2407,1675140276.3376417
-32.6,2640,2412,1675140276.387412
-32.5,2640,2411,1675140276.4377782
-32.4,2638,2412,1675140276.4875784
-32.3,2635,2415,1675140276.5375202
-31.8,2617,2435,1675140276.5875742
-30.9,2611,2440,1675140276.6376002
-30.0,2611,2441,1675140276.6876087
-29.9,2612,2443,1675140276.7384393
-29.7,2608,2441,1675140276.7875392
-29.7,2613,2445,1675140276.8376245
-29.9,2611,2441,1675140276.8876123
-29.9,2611,2440,1675140276.937511
-30.5,2652,2403,1675140276.9884763
-32.5,2690,2358,1675140277.0376608
-36.4,2745,2308,1675140277.0875185
-40.4,2781,2271,1675140277.1376173
-44.4,2817,2235,1675140277.1876364
-47.4,2836,2211,1675140277.2383754
-49.7,2857,2190,1675140277.2876935
-51.5,2868,2182,1675140277.3375432
-52.6,2870,2177,1675140277.3876674
-53.1,2867,2177,1675140277.437737
-53.3,2873,2180,1675140277.4886065
