steering_angle,adc_0,adc_1,time
-1.1,2291,2767,1675148735.4658065
-1.0,2290,2766,1675148735.5664766
-1.0,2288,2765,1675148735.6663458
-1.0,2290,2766,1675148735.7664049
-1.0,2290,2768,1675148735.865741
-1.0,2291,2767,1675148735.9663265
-1.0,2288,2766,1675148736.066373
-1.0,2290,2766,1675148736.165665
-1.0,2288,2767,1675148736.2664256
-1.0,2288,2767,1675148736.3164723
-1.0,2291,2768,1675148736.3663278
-1.0,2292,2771,1675148736.466396
-1.0,2288,2767,1675148736.5665095
-1.0,2288,2767,1675148736.6663334
-0.9,2290,2772,1675148736.7664819
-0.8,2290,2770,1675148736.8663378
-0.8,2288,2771,1675148736.966438
-0.8,2287,2770,1675148737.0664153
-0.8,2291,2771,1675148737.1658325
-0.8,2286,2768,1675148737.215785
-0.8,2291,2773,1675148737.266288
-0.8,2288,2771,1675148737.3667078
-0.8,2288,2770,1675148737.4661314
-0.8,2288,2771,1675148737.5664089
-0.9,2290,2772,1675148737.6665285
-0.9,2290,2770,1675148737.7664924
-0.8,2287,2768,1675148737.8664072
-0.8,2290,2772,1675148737.916472
-0.8,2288,2770,1675148737.9664483
-0.8,2291,2771,1675148738.0665016
-0.8,2288,2768,1675148738.1665704
-0.8,2287,2768,1675148738.2664962
-0.8,2290,2772,1675148738.3166206
-0.8,2288,2771,1675148738.3664715
-0.8,2287,2768,1675148738.4664967
-0.8,2287,2770,1675148738.5664237
-0.8,2287,2767,1675148738.6663861
-0.8,2287,2768,1675148738.7665017
-0.8,2288,2770,1675148738.8665943
-0.8,2288,2770,1675148738.916653
-0.8,2290,2772,1675148738.9663863
-0.8,2286,2768,1675148739.0666387
-0.8,2288,2771,1675148739.1165414
-0.9,2287,2768,1675148739.1665766
-0.8,2286,2771,1675148739.2666123
-0.8,2288,2771,1675148739.3662827
-0.8,2285,2768,1675148739.4663837
-0.7,2285,2771,1675148739.5664134
-0.7,2286,2773,1675148739.666452
-0.7,2286,2773,1675148739.7664382
-0.7,2287,2775,1675148739.8666122
-0.7,2283,2772,1675148739.9657164
-0.6,2286,2775,1675148740.0165596
-0.6,2285,2772,1675148740.0665057
-0.6,2286,2775,1675148740.166401
-0.6,2285,2771,1675148740.2665179
-0.6,2283,2772,1675148740.3665206
-0.6,2285,2772,1675148740.4664836
-0.6,2285,2772,1675148740.5166402
-0.6,2286,2773,1675148740.5664728
-0.6,2287,2776,1675148740.6664538
-0.6,2285,2772,1675148740.7663527
-0.6,2285,2772,1675148740.866449
-0.6,2286,2773,1675148740.9666348
-0.6,2283,2771,1675148741.0666268
-0.6,2285,2772,1675148741.1663985
-0.4,2277,2780,1675148741.2664826
1.5,2232,2827,1675148741.3666642
6.9,2147,2906,1675148741.4664285
15.8,2016,3035,1675148741.5664117
29.4,1862,3201,1675148741.6664865
41.2,1743,3313,1675148741.7664373
51.3,1650,3405,1675148741.866286
58.3,1602,3455,1675148741.966397
61.4,1588,3471,1675148742.0664117
62.0,1590,3471,1675148742.1664977
62.0,1588,3468,1675148742.2664578
62.0,1588,3470,1675148742.3165946
61.7,1611,3450,1675148742.366371
58.6,1652,3405,1675148742.4658756
53.8,1728,3335,1675148742.5664318
50.9,1748,3308,1675148742.61647
48.2,1765,3295,1675148742.6665418
46.0,1771,3288,1675148742.7663312
45.7,1771,3292,1675148742.866319
45.7,1772,3293,1675148742.966579
45.9,1756,3303,1675148743.066478
47.9,1735,3323,1675148743.1664476
48.7,1733,3325,1675148743.216654
51.5,1696,3365,1675148743.3665342
52.4,1695,3362,1675148743.4666874
52.4,1695,3361,1675148743.5164506
52.4,1695,3360,1675148743.5665076
52.3,1697,3358,1675148743.6664188
52.1,1708,3351,1675148743.766491
51.0,1713,3341,1675148743.8663707
50.8,1713,3345,1675148743.9165812
50.8,1713,3341,1675148743.9663084
50.8,1713,3342,1675148744.0664413
50.8,1715,3345,1675148744.166601
50.8,1715,3343,1675148744.266397
50.8,1713,3343,1675148744.3166199
50.8,1712,3340,1675148744.3664753
50.8,1713,3342,1675148744.466451
50.8,1713,3343,1675148744.5666702
50.8,1713,3341,1675148744.666595
50.8,1715,3346,1675148744.7661712
50.9,1712,3341,1675148744.866436
50.9,1713,3343,1675148744.9164371
50.9,1715,3342,1675148744.9663315
50.8,1713,3342,1675148745.0665095
50.8,1713,3342,1675148745.1665766
50.8,1713,3342,1675148745.2664063
50.8,1713,3346,1675148745.3664508
50.8,1716,3346,1675148745.466485
50.8,1715,3345,1675148745.566372
50.8,1712,3342,1675148745.6166742
50.8,1715,3345,1675148745.6665862
50.8,1715,3345,1675148745.76668
50.8,1713,3340,1675148745.8166733
50.8,1716,3346,1675148745.8664126
50.8,1713,3345,1675148745.9662778
50.8,1713,3343,1675148746.0663874
50.8,1715,3343,1675148746.166393
50.8,1712,3341,1675148746.2665582
50.8,1712,3342,1675148746.3665886
50.8,1713,3345,1675148746.416577
50.8,1713,3342,1675148746.4665577
50.8,1713,3342,1675148746.566534
50.8,1713,3342,1675148746.6664274
50.8,1716,3342,1675148746.7663958
50.6,1715,3341,1675148746.8664334
50.6,1715,3340,1675148746.9663475
