steering_angle,adc_0,adc_1,time
-0.4,2287,2777,1675147820.6963153
-0.4,2285,2775,1675147820.7965279
-0.4,2283,2773,1675147820.8468683
-0.4,2285,2775,1675147820.8967452
-0.4,2285,2777,1675147820.9970205
-0.4,2285,2775,1675147821.096143
-0.4,2283,2775,1675147821.196264
-0.4,2285,2776,1675147821.2969546
-0.4,2282,2775,1675147821.3469129
-0.4,2286,2777,1675147821.3961372
-0.4,2285,2775,1675147821.4466817
-0.4,2285,2775,1675147821.4967852
-0.4,2285,2776,1675147821.5967224
-0.4,2286,2776,1675147821.6968124
-0.4,2287,2777,1675147821.796767
-0.4,2282,2775,1675147821.8969975
-0.4,2285,2776,1675147821.9969556
-0.4,2286,2777,1675147822.0968523
-0.4,2287,2777,1675147822.196846
-0.4,2285,2776,1675147822.2968996
-0.4,2283,2775,1675147822.347033
-0.4,2285,2776,1675147822.3961692
-0.4,2287,2778,1675147822.4968812
-0.4,2286,2776,1675147822.5967872
-0.4,2285,2777,1675147822.6467876
-0.4,2285,2776,1675147822.6969543
-0.4,2286,2777,1675147822.7968597
-0.4,2287,2778,1675147822.8967354
-0.4,2285,2776,1675147822.9468684
-0.4,2282,2775,1675147822.996806
-0.4,2285,2776,1675147823.0967305
-0.4,2283,2777,1675147823.1968715
-0.4,2287,2777,1675147823.296845
-0.4,2285,2775,1675147823.396914
-0.4,2285,2775,1675147823.4469767
-0.4,2285,2775,1675147823.4969368
-0.4,2285,2773,1675147823.5468135
-0.4,2286,2777,1675147823.5968213
-0.4,2285,2773,1675147823.6967676
-0.4,2286,2777,1675147823.7468004
-0.4,2283,2773,1675147823.796723
-0.4,2282,2775,1675147823.846892
-0.4,2285,2775,1675147823.8968349
-0.4,2283,2775,1675147823.9967837
-0.4,2281,2775,1675147824.0466766
-0.4,2283,2773,1675147824.0966978
-0.4,2283,2773,1675147824.1966484
-0.4,2285,2775,1675147824.2968311
-0.4,2282,2773,1675147824.3467877
-0.4,2283,2773,1675147824.3967874
-0.4,2282,2772,1675147824.4969056
-0.4,2285,2776,1675147824.5467331
-0.4,2283,2773,1675147824.596809
-0.4,2285,2776,1675147824.6968272
-0.4,2282,2772,1675147824.7968578
-0.4,2283,2775,1675147824.8467834
-0.4,2283,2773,1675147824.896699
-0.4,2283,2775,1675147824.9968839
-0.4,2285,2776,1675147825.0469077
-0.4,2285,2775,1675147825.0967398
-0.4,2282,2773,1675147825.146757
-0.4,2283,2773,1675147825.1968925
-0.4,2283,2773,1675147825.2968326
-0.4,2285,2775,1675147825.396737
-0.4,2286,2777,1675147825.4462993
-0.4,2283,2773,1675147825.4968116
-0.4,2282,2773,1675147825.5967975
-0.4,2283,2775,1675147825.6968496
-0.4,2285,2775,1675147825.7967334
-0.4,2283,2772,1675147825.8968258
-0.4,2283,2773,1675147825.9967916
-0.4,2285,2775,1675147826.0968018
-0.4,2283,2773,1675147826.1967337
-0.4,2282,2773,1675147826.2963169
