header.stamp.sec,header.stamp.nanosec,time,header.frame_id,velocity
0,0,1675407651.7830002,,5084.0
0,0,1675407652.0251667,,4596.0
0,0,1675407652.0342267,,4584.0
0,0,1675407652.0451443,,4570.0
0,0,1675407652.054207,,4553.0
0,0,1675407652.2651045,,3969.0
0,0,1675407652.2731686,,3953.0
0,0,1675407652.2829978,,3937.0
0,0,1675407652.291989,,3919.0
0,0,1675407652.3019056,,3899.0
0,0,1675407652.525243,,3197.0
0,0,1675407652.543995,,3154.0
0,0,1675407652.5538588,,3127.0
0,0,1675407652.7495809,,2394.0
0,0,1675407652.7687047,,2340.0
0,0,1675407652.7762947,,2314.0
0,0,1675407652.786224,,2284.0
0,0,1675407653.0252008,,1317.0
0,0,1675407653.0438566,,1260.0
0,0,1675407653.0540423,,1234.0
0,0,1675407653.2640572,,351.0
0,0,1675407653.2730432,,328.0
0,0,1675407653.2838259,,303.0
0,0,1675407653.293125,,273.0
0,0,1675407653.3029296,,239.0
0,0,1675407653.5237644,,-724.0
0,0,1675407653.5329456,,-757.0
0,0,1675407653.54386,,-797.0
0,0,1675407653.750006,,-1701.0
0,0,1675407653.7699766,,-1772.0
0,0,1675407653.7799642,,-1808.0
0,0,1675407654.0257895,,-2779.0
0,0,1675407654.043847,,-2830.0
0,0,1675407654.0528,,-2858.0
0,0,1675407654.2639825,,-3626.0
0,0,1675407654.2728837,,-3645.0
0,0,1675407654.2819297,,-3668.0
0,0,1675407654.3012004,,-3719.0
0,0,1675407654.5159178,,-4382.0
0,0,1675407654.5251572,,-4403.0
0,0,1675407654.544177,,-4443.0
0,0,1675407654.753233,,-4941.0
0,0,1675407654.7815907,,-4975.0
0,0,1675407655.025075,,-5308.0
0,0,1675407655.0451052,,-5310.0
0,0,1675407655.2641585,,-5419.0
0,0,1675407655.2732008,,-5419.0
0,0,1675407655.282884,,-5419.0
0,0,1675407655.2920308,,-5419.0
0,0,1675407655.3011658,,-5419.0
0,0,1675407655.5241354,,-5362.0
0,0,1675407655.532911,,-5360.0
0,0,1675407655.5439444,,-5357.0
0,0,1675407655.5531251,,-5348.0
0,0,1675407655.760066,,-5056.0
0,0,1675407655.7679713,,-5056.0
0,0,1675407655.7779505,,-5054.0
0,0,1675407655.7870505,,-5049.0
0,0,1675407656.01488,,-4678.0
0,0,1675407656.0239317,,-4674.0
0,0,1675407656.042818,,-4660.0
0,0,1675407656.2640085,,-4076.0
0,0,1675407656.282983,,-4024.0
0,0,1675407656.2929947,,-4000.0
0,0,1675407656.3019004,,-3969.0
0,0,1675407656.5150845,,-3227.0
0,0,1675407656.52585,,-3202.0
0,0,1675407656.5449502,,-3149.0
