steering_angle,adc_0,adc_1,time
0.0,2278,2776,1675128091.1636765
0.0,2278,2776,1675128091.2140315
0.0,2281,2780,1675128091.2643
0.0,2277,2776,1675128091.3141904
0.0,2280,2777,1675128091.3640916
0.0,2278,2776,1675128091.4142814
0.0,2280,2776,1675128091.464339
0.0,2278,2776,1675128091.5143304
0.0,2278,2776,1675128091.5642097
0.0,2277,2773,1675128091.613696
0.0,2277,2775,1675128091.6638505
0.0,2278,2776,1675128091.7143857
0.0,2278,2776,1675128091.7640893
0.0,2277,2776,1675128091.814515
0.0,2280,2777,1675128091.8643854
0.0,2278,2777,1675128091.9143403
0.0,2277,2776,1675128091.9644098
0.0,2281,2778,1675128092.0143766
0.0,2278,2777,1675128092.0644546
0.0,2277,2775,1675128092.1144884
0.0,2280,2777,1675128092.1643572
0.0,2280,2778,1675128092.213883
0.0,2278,2777,1675128092.2641842
0.0,2278,2775,1675128092.3144987
0.0,2280,2778,1675128092.3637667
0.0,2278,2777,1675128092.4137986
0.0,2280,2776,1675128092.4637077
0.0,2281,2780,1675128092.5139303
0.0,2277,2775,1675128092.5644455
0.0,2280,2777,1675128092.6143432
0.0,2278,2776,1675128092.6645808
0.0,2276,2775,1675128092.7141292
0.0,2278,2776,1675128092.7636576
0.0,2280,2777,1675128092.8144455
0.0,2277,2775,1675128092.8644006
0.0,2277,2775,1675128092.9144645
0.0,2278,2777,1675128092.9644725
0.0,2278,2776,1675128093.0144367
0.0,2280,2777,1675128093.06431
0.0,2280,2778,1675128093.1143296
0.0,2280,2776,1675128093.1644006
0.0,2278,2776,1675128093.2140856
0.0,2278,2777,1675128093.2637656
0.0,2280,2778,1675128093.3144383
0.0,2277,2776,1675128093.36432
0.0,2282,2780,1675128093.414383
0.0,2277,2773,1675128093.4644587
0.0,2278,2776,1675128093.5141337
0.0,2278,2776,1675128093.5644102
0.0,2277,2775,1675128093.6142325
0.0,2277,2776,1675128093.6644435
0.0,2278,2775,1675128093.7644842
0.0,2277,2776,1675128093.8142972
0.0,2280,2778,1675128093.8643956
0.0,2278,2775,1675128093.9143422
0.0,2280,2777,1675128093.964684
0.0,2278,2778,1675128094.0142047
0.0,2278,2777,1675128094.0641847
0.0,2278,2776,1675128094.1141567
0.0,2278,2776,1675128094.1642303
0.0,2280,2778,1675128094.214268
0.0,2277,2775,1675128094.264359
0.0,2278,2777,1675128094.3142695
0.0,2277,2773,1675128094.3643305
0.0,2278,2775,1675128094.4141607
0.0,2278,2776,1675128094.4643216
0.0,2278,2775,1675128094.5142403
0.0,2278,2776,1675128094.5644531
0.0,2280,2777,1675128094.614341
0.0,2278,2777,1675128094.6636012
0.0,2280,2777,1675128094.7640474
0.0,2278,2776,1675128094.8139842
0.0,2278,2776,1675128094.864311
0.0,2280,2777,1675128094.9143174
0.0,2280,2778,1675128094.9643073
0.0,2278,2776,1675128095.014188
0.0,2280,2777,1675128095.064331
0.0,2280,2778,1675128095.1141658
0.0,2276,2775,1675128095.1641626
0.0,2278,2776,1675128095.2143188
0.0,2277,2775,1675128095.2643335
0.0,2280,2776,1675128095.3143592
0.0,2280,2777,1675128095.3643935
0.0,2278,2777,1675128095.4143765
0.0,2277,2775,1675128095.464381
0.0,2280,2778,1675128095.514197
0.0,2276,2777,1675128095.564408
0.0,2277,2775,1675128095.6143153
0.0,2280,2778,1675128095.664317
0.0,2278,2776,1675128095.7138174
0.0,2278,2777,1675128095.764192
0.0,2278,2776,1675128095.8144262
0.0,2280,2776,1675128095.8643093
0.0,2277,2776,1675128095.9142728
0.0,2281,2777,1675128095.9642808
0.0,2278,2778,1675128096.0141542
0.0,2277,2775,1675128096.0641468
0.0,2281,2778,1675128096.1144369
0.0,2277,2776,1675128096.1644142
0.0,2278,2776,1675128096.2144356
0.0,2277,2776,1675128096.264444
0.0,2278,2777,1675128096.314264
0.0,2277,2775,1675128096.3644118
0.0,2278,2776,1675128096.4142897
0.0,2277,2776,1675128096.464519
0.0,2277,2773,1675128096.514359
0.0,2278,2777,1675128096.5646114
0.0,2278,2776,1675128096.6136806
0.0,2277,2777,1675128096.6636937
0.0,2280,2777,1675128096.7143998
0.0,2280,2778,1675128096.7641406
0.0,2277,2776,1675128096.813979
0.0,2280,2778,1675128096.8641436
0.0,2278,2776,1675128096.96437
0.0,2281,2780,1675128097.0144029
0.0,2276,2775,1675128097.064364
0.0,2280,2778,1675128097.1143818
0.0,2278,2776,1675128097.1643255
0.0,2280,2778,1675128097.2142525
0.0,2278,2773,1675128097.2643225
0.0,2281,2778,1675128097.3142676
0.0,2277,2775,1675128097.364353
0.0,2277,2775,1675128097.41429
0.0,2278,2777,1675128097.4643135
0.0,2277,2775,1675128097.5142152
0.0,2280,2776,1675128097.564342
0.0,2280,2778,1675128097.6143222
0.0,2277,2775,1675128097.6644337
0.0,2277,2775,1675128097.7142699
0.0,2280,2778,1675128097.7642357
0.0,2277,2776,1675128097.8144317
0.0,2281,2778,1675128097.864342
0.0,2277,2773,1675128097.9141734
0.0,2278,2776,1675128097.96441
0.0,2278,2777,1675128098.014224
0.0,2278,2775,1675128098.064388
0.0,2280,2778,1675128098.114172
0.0,2278,2777,1675128098.1642516
0.0,2281,2780,1675128098.2140625
0.0,2276,2775,1675128098.2642143
0.0,2280,2778,1675128098.3144803
0.0,2278,2776,1675128098.3643007
0.0,2277,2773,1675128098.4142182
0.0,2280,2776,1675128098.4643474
0.0,2278,2777,1675128098.5140684
0.0,2277,2776,1675128098.5643907
0.0,2277,2775,1675128098.61444
0.0,2280,2778,1675128098.6645284
0.0,2277,2776,1675128098.7139962
0.0,2281,2780,1675128098.7639618
0.0,2280,2778,1675128098.813968
0.0,2278,2777,1675128098.8643506
0.0,2277,2775,1675128098.9142926
0.0,2278,2777,1675128098.9644773
0.0,2280,2778,1675128099.0144408
0.0,2278,2776,1675128099.0644464
0.0,2281,2780,1675128099.1143258
0.0,2277,2775,1675128099.1643705
0.0,2278,2775,1675128099.2144847
0.0,2277,2777,1675128099.2639518
0.2,2260,2793,1675128099.3144214
1.3,2238,2817,1675128099.3642812
3.1,2210,2848,1675128099.4142833
6.0,2162,2890,1675128099.4643595
9.8,2105,2945,1675128099.514266
14.4,2040,3016,1675128099.5643835
20.6,1948,3100,1675128099.6142988
27.6,1867,3197,1675128099.6644104
35.5,1776,3286,1675128099.713929
43.7,1662,3391,1675128099.763881
52.1,1578,3477,1675128099.8140926
61.2,1496,3560,1675128099.8642225
68.8,1426,3633,1675128099.913961
74.6,1383,3668,1675128099.9640841
79.7,1342,3716,1675128100.0141132
83.0,1316,3736,1675128100.0642025
85.9,1295,3761,1675128100.1141999
88.0,1278,3777,1675128100.164423
89.5,1275,3777,1675128100.2138739
90.1,1273,3777,1675128100.2641904
90.2,1275,3777,1675128100.314142
90.2,1275,3777,1675128100.3642142
90.2,1276,3782,1675128100.414161
90.1,1286,3771,1675128100.4643726
88.9,1330,3722,1675128100.5142655
86.2,1386,3671,1675128100.5640624
80.9,1472,3582,1675128100.61423
74.6,1552,3505,1675128100.6643364
59.1,1747,3311,1675128100.7643435
50.1,1840,3223,1675128100.8141305
42.3,1887,3161,1675128100.8644783
35.9,1953,3098,1675128100.9145417
30.8,2011,3038,1675128100.9644434
25.6,2053,3000,1675128101.0144637
21.4,2087,2965,1675128101.064423
18.0,2112,2942,1675128101.1143892
15.8,2122,2926,1675128101.1643689
