steering_angle,adc_0,adc_1,time
-0.1,2281,2778,1675146919.5772922
-0.1,2285,2782,1675146919.6275644
-0.1,2278,2777,1675146919.6772454
-0.1,2282,2780,1675146919.7274427
-0.1,2278,2777,1675146919.7773452
-0.1,2280,2780,1675146919.8274064
-0.1,2280,2778,1675146919.877474
-0.1,2280,2777,1675146919.9269464
-0.1,2280,2776,1675146919.97679
-0.1,2283,2782,1675146920.028386
-0.1,2278,2775,1675146920.0766358
-0.1,2280,2778,1675146920.1273746
-0.1,2280,2776,1675146920.177264
-0.1,2280,2778,1675146920.2274394
-0.1,2281,2778,1675146920.2767217
-0.1,2281,2780,1675146920.3272843
-0.2,2281,2777,1675146920.3772888
-0.1,2281,2780,1675146920.4272883
-0.1,2281,2777,1675146920.4773285
-0.1,2280,2778,1675146920.528281
-0.2,2282,2777,1675146920.5773578
-0.2,2281,2780,1675146920.6273446
-0.1,2281,2778,1675146920.6773593
-0.1,2280,2777,1675146920.727373
-0.1,2280,2777,1675146920.7771347
-0.1,2280,2780,1675146920.8283703
-0.1,2280,2778,1675146920.877468
-0.1,2280,2780,1675146920.927467
-0.1,2282,2780,1675146920.9774015
-0.1,2278,2776,1675146921.0272963
-0.1,2281,2778,1675146921.0775812
-0.1,2278,2778,1675146921.1273918
-0.1,2281,2781,1675146921.1771743
-0.1,2278,2780,1675146921.2283778
-0.1,2281,2780,1675146921.2773855
-0.1,2280,2778,1675146921.3273194
-0.1,2282,2785,1675146921.3772197
0.0,2278,2782,1675146921.428233
0.0,2278,2782,1675146921.477181
0.0,2278,2781,1675146921.528308
0.0,2278,2782,1675146921.5773525
0.0,2275,2782,1675146921.6283212
0.0,2281,2786,1675146921.6773148
0.1,2276,2782,1675146921.7283578
0.1,2278,2783,1675146921.7774656
0.1,2277,2785,1675146921.8284094
0.1,2276,2783,1675146921.8773985
0.1,2276,2782,1675146921.9272718
0.1,2277,2785,1675146921.9773839
0.2,2276,2782,1675146922.0284622
0.2,2280,2786,1675146922.0773222
0.1,2276,2783,1675146922.128301
0.1,2276,2783,1675146922.1773381
0.1,2277,2782,1675146922.2275717
0.1,2276,2785,1675146922.2773771
0.2,2275,2782,1675146922.328416
0.2,2277,2786,1675146922.3774805
0.2,2275,2783,1675146922.4285328
0.2,2277,2786,1675146922.4775321
0.2,2276,2785,1675146922.5283356
0.2,2275,2783,1675146922.5773618
0.2,2273,2782,1675146922.62744
0.2,2276,2786,1675146922.677365
0.2,2275,2783,1675146922.7283638
0.2,2276,2786,1675146922.7773898
0.2,2275,2783,1675146922.8273077
0.2,2275,2782,1675146922.8773227
0.2,2275,2782,1675146922.9274318
0.2,2275,2785,1675146922.9766498
0.2,2273,2782,1675146923.0284903
0.2,2277,2785,1675146923.0775065
0.2,2275,2783,1675146923.1285257
0.2,2275,2783,1675146923.177533
0.2,2276,2783,1675146923.227533
0.2,2275,2783,1675146923.277289
0.2,2273,2783,1675146923.3273137
0.2,2275,2785,1675146923.3773181
0.2,2275,2785,1675146923.427338
0.2,2276,2783,1675146923.4772685
0.2,2276,2785,1675146923.528301
0.2,2273,2782,1675146923.577326
0.2,2275,2781,1675146923.6281936
