steering_angle,adc_0,adc_1,time
0.0,2278,2780,1675146517.6684022
0.0,2277,2777,1675146517.7185533
0.0,2278,2780,1675146517.7692456
0.0,2277,2778,1675146517.8191311
0.0,2280,2782,1675146517.869118
0.0,2278,2780,1675146517.9191017
0.0,2278,2777,1675146517.9690435
0.0,2280,2778,1675146518.0185173
0.0,2278,2780,1675146518.0681586
0.0,2277,2778,1675146518.1190631
0.0,2278,2778,1675146518.1681845
0.0,2280,2780,1675146518.218459
0.0,2280,2780,1675146518.2688358
0.0,2280,2780,1675146518.319589
0.0,2278,2778,1675146518.3681772
0.0,2278,2778,1675146518.4190753
0.0,2278,2780,1675146518.4689357
0.0,2278,2777,1675146518.5190942
0.0,2280,2781,1675146518.5689843
0.0,2280,2780,1675146518.6198282
0.0,2278,2778,1675146518.6688962
0.0,2281,2781,1675146518.7189562
0.0,2277,2778,1675146518.7692225
0.0,2281,2780,1675146518.819761
0.0,2278,2778,1675146518.8686104
0.0,2280,2781,1675146518.9188583
0.0,2281,2778,1675146518.9687133
0.0,2282,2782,1675146519.0198078
0.0,2278,2777,1675146519.0688913
0.0,2278,2781,1675146519.119041
0.0,2277,2777,1675146519.1690292
0.0,2280,2781,1675146519.2199607
0.0,2278,2780,1675146519.2689314
0.0,2282,2782,1675146519.3197658
0.0,2277,2778,1675146519.3688884
0.0,2282,2782,1675146519.4198122
0.0,2277,2778,1675146519.4689386
0.0,2281,2781,1675146519.5198336
0.0,2278,2778,1675146519.5689607
0.0,2281,2781,1675146519.6199641
0.0,2280,2780,1675146519.6690204
0.0,2280,2781,1675146519.7198107
0.0,2278,2778,1675146519.7689874
0.0,2281,2780,1675146519.8199267
0.0,2280,2778,1675146519.8690455
0.0,2280,2778,1675146519.9197798
0.0,2281,2780,1675146519.9689891
0.0,2277,2776,1675146520.0189795
0.0,2281,2781,1675146520.0689635
0.0,2282,2781,1675146520.1199698
-0.1,2280,2781,1675146520.1689503
0.0,2278,2778,1675146520.2198489
0.0,2280,2781,1675146520.2692099
0.0,2278,2780,1675146520.320155
-0.1,2283,2782,1675146520.369129
-0.1,2278,2781,1675146520.4199374
-0.1,2278,2781,1675146520.4691393
0.0,2280,2780,1675146520.5198545
0.0,2280,2780,1675146520.5690517
0.0,2280,2778,1675146520.6191845
-0.1,2282,2782,1675146520.6688316
0.0,2278,2780,1675146520.7198308
-0.1,2280,2781,1675146520.768803
0.0,2280,2780,1675146520.8189576
-0.1,2280,2781,1675146520.8690393
0.0,2280,2777,1675146520.9199262
0.0,2278,2782,1675146520.9691765
0.0,2272,2785,1675146521.0199585
0.2,2275,2788,1675146521.0689578
0.5,2272,2786,1675146521.1189706
0.5,2272,2786,1675146521.1691043
0.5,2273,2786,1675146521.2196505
0.5,2272,2787,1675146521.2689092
0.5,2271,2785,1675146521.3199186
0.5,2275,2788,1675146521.3689663
0.5,2272,2786,1675146521.4198995
0.5,2272,2786,1675146521.4690092
0.5,2273,2787,1675146521.519935
0.5,2272,2785,1675146521.568999
0.5,2271,2785,1675146521.6201544
0.5,2272,2787,1675146521.669127
0.5,2271,2785,1675146521.7199242
0.5,2273,2787,1675146521.7690487
0.5,2273,2787,1675146521.819026
0.5,2272,2785,1675146521.8690045
0.5,2272,2785,1675146521.9199672
0.5,2272,2786,1675146521.9689472
0.5,2272,2783,1675146522.0197544
0.5,2275,2788,1675146522.0689058
0.5,2272,2786,1675146522.119773
0.5,2272,2785,1675146522.168939
0.5,2275,2786,1675146522.2198684
0.5,2272,2785,1675146522.269075
0.5,2272,2785,1675146522.3199077
0.5,2273,2787,1675146522.3691094
0.5,2272,2786,1675146522.420053
0.5,2272,2786,1675146522.4690764
0.5,2273,2787,1675146522.5200331
0.5,2271,2785,1675146522.5682898
0.5,2271,2785,1675146522.619467
0.5,2272,2786,1675146522.6690574
0.5,2271,2785,1675146522.7199738
0.5,2275,2787,1675146522.7690213
0.5,2275,2786,1675146522.819807
0.5,2271,2785,1675146522.868973
0.5,2271,2785,1675146522.9197881
0.5,2272,2786,1675146522.9689355
0.5,2271,2785,1675146523.0199308
0.5,2273,2787,1675146523.0690866
0.5,2272,2786,1675146523.1197386
