steering_angle,adc_0,adc_1,time
61.4,1585,3428,1675407631.1508052
62.1,1582,3418,1675407631.2004702
62.5,1583,3422,1675407631.25061
62.5,1583,3423,1675407631.3506422
62.5,1586,3425,1675407631.400778
62.5,1587,3433,1675407631.4508684
62.5,1582,3420,1675407631.50064
62.5,1586,3425,1675407631.5506551
62.5,1587,3426,1675407631.6008139
62.3,1590,3426,1675407631.6507413
62.3,1588,3422,1675407631.7008169
62.2,1590,3423,1675407631.7507503
62.0,1600,3411,1675407631.8508406
61.3,1616,3405,1675407631.901196
60.2,1627,3370,1675407631.9505947
58.9,1643,3362,1675407632.000469
57.6,1642,3351,1675407632.0506616
56.8,1662,3345,1675407632.1006484
55.7,1683,3325,1675407632.1506665
54.1,1702,3296,1675407632.2008843
52.1,1723,3271,1675407632.2506552
48.8,1755,3246,1675407632.3500826
47.3,1782,3230,1675407632.4000363
45.4,1807,3211,1675407632.450692
43.3,1820,3185,1675407632.5009537
41.4,1831,3171,1675407632.5507462
39.8,1858,3150,1675407632.6008956
38.4,1877,3115,1675407632.6506717
36.1,1911,3077,1675407632.7006936
33.7,1937,3058,1675407632.7508943
31.3,1957,3043,1675407632.8005617
29.0,1987,3005,1675407632.850618
26.5,2027,2980,1675407632.9008558
23.8,2051,2945,1675407632.9507565
20.9,2071,2920,1675407633.000753
18.8,2090,2910,1675407633.0505493
17.0,2113,2881,1675407633.1005769
15.0,2143,2857,1675407633.1503592
12.6,2177,2837,1675407633.200914
10.1,2192,2807,1675407633.2508445
6.2,2230,2771,1675407633.3505192
4.3,2262,2736,1675407633.4007401
1.9,2297,2713,1675407633.4506166
-0.7,2322,2687,1675407633.5008903
-3.0,2343,2662,1675407633.5506923
-5.3,2363,2631,1675407633.6007428
-7.4,2401,2605,1675407633.6503637
-10.2,2430,2562,1675407633.7004492
-12.9,2463,2551,1675407633.7504945
-17.3,2507,2492,1675407633.8506105
-19.8,2532,2456,1675407633.90062
-22.5,2568,2433,1675407633.9505827
-25.0,2577,2411,1675407634.0006073
-28.6,2626,2381,1675407634.1006613
-30.5,2646,2346,1675407634.1505651
-32.8,2672,2323,1675407634.2006848
-34.9,2690,2303,1675407634.2504866
-36.8,2708,2288,1675407634.3008466
-38.2,2728,2276,1675407634.350469
-39.9,2748,2245,1675407634.40021
-41.8,2762,2226,1675407634.4501076
-43.8,2790,2215,1675407634.5007
-45.2,2792,2201,1675407634.5509005
-46.3,2818,2186,1675407634.6006734
-47.7,2838,2167,1675407634.6511247
-49.4,2856,2155,1675407634.7007625
-50.8,2851,2133,1675407634.7515533
-51.9,2866,2131,1675407634.800782
-52.6,2878,2113,1675407634.8506248
-53.8,2891,2101,1675407634.9007554
-54.8,2906,2101,1675407634.9510176
-55.5,2900,2096,1675407635.0008798
-56.0,2897,2093,1675407635.051212
-56.0,2905,2097,1675407635.1012347
-56.4,2912,2080,1675407635.1507802
-56.9,2910,2077,1675407635.200659
-57.1,2920,2086,1675407635.2507086
-57.1,2911,2077,1675407635.3506732
-57.1,2920,2086,1675407635.400804
-57.1,2911,2078,1675407635.4506996
-57.3,2908,2077,1675407635.5007484
-57.1,2920,2083,1675407635.5508509
-57.1,2916,2083,1675407635.6011307
-57.1,2910,2078,1675407635.6506724
-57.1,2911,2078,1675407635.7009094
-57.3,2913,2081,1675407635.750631
-57.1,2911,2077,1675407635.8008413
-57.3,2923,2088,1675407635.8505545
-57.3,2911,2077,1675407635.900705
-56.9,2900,2100,1675407635.9508955
-56.0,2876,2111,1675407636.0007493
-54.1,2867,2125,1675407636.1009717
-53.3,2863,2153,1675407636.150723
-51.7,2830,2170,1675407636.2007296
-50.1,2816,2186,1675407636.2511733
-48.5,2802,2187,1675407636.3011885
-47.4,2793,2211,1675407636.3511362
-46.1,2763,2227,1675407636.4007003
-44.3,2755,2262,1675407636.4506588
-42.5,2722,2271,1675407636.500603
-40.7,2713,2283,1675407636.550634
-39.4,2691,2306,1675407636.6014855
-37.7,2668,2332,1675407636.6513648
-33.0,2621,2390,1675407636.7512414
-30.6,2598,2407,1675407636.8007107
-28.7,2561,2425,1675407636.8505914
-26.3,2533,2467,1675407636.900051
-23.6,2498,2491,1675407636.9508047
-20.7,2476,2526,1675407637.0008755
-18.4,2463,2538,1675407637.050562
-16.5,2447,2568,1675407637.100958
-14.7,2402,2585,1675407637.150665
-12.0,2373,2631,1675407637.2009583
-9.2,2338,2653,1675407637.2507973
-4.5,2308,2700,1675407637.3506775
-2.7,2272,2725,1675407637.40152
-0.2,2240,2756,1675407637.4501507
2.3,2222,2776,1675407637.5000787
4.3,2205,2795,1675407637.5506928
6.2,2172,2827,1675407637.6007934
8.6,2147,2860,1675407637.6506917
14.1,2088,2907,1675407637.751593
16.4,2061,2932,1675407637.8009436
18.6,2033,2960,1675407637.8507698
21.3,1995,3000,1675407637.9006815
24.2,1968,3032,1675407637.9507318
26.9,1947,3048,1675407638.0008986
29.3,1926,3070,1675407638.0508852
31.3,1896,3095,1675407638.1008604
33.5,1866,3138,1675407638.1508675
36.2,1838,3165,1675407638.200892
38.4,1837,3192,1675407638.250869
39.8,1815,3186,1675407638.3016393
41.3,1797,3216,1675407638.3514597
43.1,1767,3235,1675407638.4006813
45.0,1752,3262,1675407638.450679
47.0,1732,3266,1675407638.5013676
48.6,1727,3297,1675407638.5508158
50.0,1702,3302,1675407638.600343
51.5,1677,3325,1675407638.6503623
53.6,1655,3341,1675407638.7003846
55.4,1645,3357,1675407638.7506309
57.6,1625,3387,1675407638.8506804
58.7,1611,3406,1675407638.900663
59.8,1602,3395,1675407638.95055
60.4,1598,3401,1675407639.00054
61.0,1597,3410,1675407639.1004763
61.4,1588,3425,1675407639.150596
61.9,1582,3418,1675407639.2007113
62.3,1583,3415,1675407639.2507112
62.3,1588,3427,1675407639.3009286
62.3,1581,3415,1675407639.3505697
62.3,1585,3423,1675407639.4002314
62.3,1585,3427,1675407639.4501178
62.3,1585,3420,1675407639.500793
62.5,1581,3416,1675407639.5507889
62.3,1588,3423,1675407639.6007829
62.3,1586,3413,1675407639.6506774
62.2,1592,3427,1675407639.701726
62.1,1588,3417,1675407639.7512395
62.1,1588,3412,1675407639.8008165
61.9,1600,3401,1675407639.8507857
61.1,1618,3396,1675407639.9007478
59.9,1631,3367,1675407639.9517193
58.4,1643,3352,1675407640.000731
57.4,1645,3348,1675407640.0507147
56.6,1660,3335,1675407640.100677
55.7,1685,3323,1675407640.1507635
54.0,1710,3300,1675407640.2008297
52.0,1723,3272,1675407640.2506945
50.2,1732,3267,1675407640.3008735
49.0,1752,3248,1675407640.3505692
47.4,1776,3225,1675407640.400782
45.5,1808,3212,1675407640.4507003
43.3,1822,3185,1675407640.5007732
40.0,1855,3143,1675407640.6008332
38.4,1880,3122,1675407640.6507068
36.0,1912,3081,1675407640.7006984
33.5,1947,3075,1675407640.7506986
31.1,1958,3037,1675407640.8007193
28.9,1991,3016,1675407640.8507397
26.7,2015,2976,1675407640.900813
23.9,2053,2952,1675407640.9507058
21.3,2075,2930,1675407641.0008893
17.1,2112,2886,1675407641.1008863
15.0,2145,2856,1675407641.1508029
12.7,2171,2831,1675407641.200845
10.1,2193,2806,1675407641.250871
6.2,2231,2770,1675407641.3508394
4.2,2270,2745,1675407641.4008312
1.8,2293,2708,1675407641.4507596
-0.7,2331,2695,1675407641.500858
-3.0,2341,2653,1675407641.5507793
-5.2,2370,2641,1675407641.6007566
-7.5,2396,2596,1675407641.650607
-10.3,2436,2567,1675407641.7008548
-12.9,2455,2540,1675407641.7506902
-15.3,2483,2530,1675407641.8007908
-17.3,2498,2487,1675407641.8507383
-19.8,2536,2460,1675407641.9008813
-22.5,2565,2428,1675407641.9507291
-25.1,2583,2412,1675407642.001016
-27.0,2607,2400,1675407642.050821
-28.7,2625,2373,1675407642.10081
-30.8,2650,2341,1675407642.1506515
-33.2,2675,2317,1675407642.20057
-35.1,2693,2303,1675407642.2505913
-37.0,2707,2286,1675407642.3010132
-38.4,2732,2277,1675407642.3508599
-40.2,2750,2245,1675407642.4010043
-42.0,2768,2227,1675407642.450784
-43.8,2788,2216,1675407642.5010636
-45.1,2788,2203,1675407642.5500762
-46.2,2808,2185,1675407642.6008377
-47.5,2837,2173,1675407642.650856
-49.0,2843,2148,1675407642.7008317
-50.6,2856,2140,1675407642.7512946
-51.7,2863,2131,1675407642.8013072
-52.6,2882,2118,1675407642.8505886
-53.8,2887,2103,1675407642.9009607
-54.8,2911,2108,1675407642.9506795
-55.5,2897,2095,1675407643.000848
-55.8,2902,2098,1675407643.0506942
-56.0,2907,2093,1675407643.100648
-56.2,2917,2082,1675407643.1506712
-56.9,2908,2078,1675407643.2007933
-57.1,2920,2085,1675407643.2506547
-57.1,2911,2077,1675407643.3505926
-57.3,2922,2086,1675407643.4011326
-57.3,2911,2078,1675407643.4511967
-57.1,2916,2085,1675407643.500867
-57.3,2913,2082,1675407643.5509279
-57.1,2908,2077,1675407643.6007712
-57.1,2911,2077,1675407643.6505854
-57.1,2928,2091,1675407643.7006245
-57.1,2911,2080,1675407643.7511463
-57.1,2917,2083,1675407643.8006408
-57.1,2911,2080,1675407643.8506563
-57.1,2910,2080,1675407643.9008582
-56.9,2893,2100,1675407643.950673
-56.0,2896,2113,1675407644.0009623
-55.1,2880,2113,1675407644.050811
-54.4,2876,2130,1675407644.1008391
-53.5,2852,2138,1675407644.150564
-52.2,2835,2162,1675407644.2014058
-50.4,2815,2181,1675407644.2507071
-48.8,2810,2196,1675407644.3009226
-47.5,2783,2208,1675407644.350701
-46.1,2775,2246,1675407644.4001014
-44.1,2740,2256,1675407644.4507596
-42.2,2725,2267,1675407644.5001905
-40.9,2721,2281,1675407644.550437
-39.6,2698,2303,1675407644.6005669
-38.1,2671,2318,1675407644.650465
-36.1,2640,2350,1675407644.7005706
-33.6,2615,2385,1675407644.7509034
-30.9,2587,2400,1675407644.801045
-28.7,2575,2441,1675407644.8507252
-26.3,2532,2468,1675407644.900858
-23.6,2507,2498,1675407644.9506712
-20.9,2480,2515,1675407645.0006862
-18.6,2462,2540,1675407645.0506985
-16.6,2435,2558,1675407645.1005468
-14.6,2411,2600,1675407645.1507692
-12.1,2368,2622,1675407645.2010822
-9.1,2338,2652,1675407645.2506607
-4.4,2302,2693,1675407645.3505695
-2.5,2276,2733,1675407645.4007168
-0.2,2245,2758,1675407645.4506586
2.2,2230,2783,1675407645.5008655
4.2,2205,2797,1675407645.5508616
6.0,2176,2823,1675407645.6007853
8.6,2142,2857,1675407645.6507144
11.5,2112,2890,1675407645.700755
14.1,2088,2907,1675407645.750797
16.4,2061,2931,1675407645.8008316
18.6,2038,2963,1675407645.8506927
21.4,2000,3008,1675407645.900839
24.2,1963,3028,1675407645.9506814
27.0,1955,3063,1675407646.0009077
29.4,1927,3068,1675407646.0510147
31.4,1893,3095,1675407646.1012175
33.5,1870,3137,1675407646.150626
36.2,1843,3175,1675407646.2008345
38.4,1828,3177,1675407646.2507706
41.3,1797,3215,1675407646.3507426
42.9,1771,3231,1675407646.400632
45.1,1756,3272,1675407646.45071
47.0,1733,3273,1675407646.5009568
48.6,1723,3291,1675407646.5515943
50.0,1703,3296,1675407646.600841
51.4,1680,3328,1675407646.6508045
53.3,1656,3343,1675407646.7007792
55.4,1652,3367,1675407646.7511067
56.7,1635,3370,1675407646.800857
57.7,1618,3388,1675407646.8517718
59.0,1607,3402,1675407646.9008422
60.1,1598,3400,1675407646.9507763
60.8,1600,3411,1675407647.0008824
61.2,1595,3420,1675407647.1008964
61.6,1581,3418,1675407647.1508024
62.2,1588,3435,1675407647.2017255
62.6,1580,3417,1675407647.2507799
62.6,1585,3428,1675407647.3009193
62.6,1583,3426,1675407647.3507056
62.6,1586,3426,1675407647.400815
62.6,1580,3415,1675407647.4508858
62.6,1588,3432,1675407647.500913
62.6,1585,3421,1675407647.6007285
62.5,1585,3421,1675407647.6504004
62.5,1583,3415,1675407647.7001824
62.3,1585,3417,1675407647.7507606
62.3,1590,3422,1675407647.8008537
62.0,1601,3401,1675407647.8514307
61.1,1613,3380,1675407647.9008799
59.8,1633,3368,1675407647.9509602
58.4,1641,3357,1675407648.000837
57.4,1646,3352,1675407648.0504706
56.8,1663,3348,1675407648.1009636
55.7,1680,3318,1675407648.1506684
54.0,1703,3291,1675407648.200877
52.1,1725,3275,1675407648.2507331
49.0,1756,3252,1675407648.3508193
47.4,1783,3233,1675407648.4009566
45.4,1802,3205,1675407648.4508293
43.2,1820,3182,1675407648.5008163
41.6,1832,3180,1675407648.5517056
40.2,1848,3151,1675407648.6009052
38.7,1882,3138,1675407648.6507764
36.6,1911,3095,1675407648.7009585
34.1,1937,3070,1675407648.7511065
31.7,1956,3041,1675407648.8008356
29.3,1990,3015,1675407648.8509042
26.7,2020,2976,1675407648.901705
24.0,2056,2958,1675407648.9506774
21.2,2072,2936,1675407649.0017054
19.3,2085,2910,1675407649.0507383
17.5,2112,2891,1675407649.101723
15.5,2136,2863,1675407649.1506763
13.3,2165,2837,1675407649.2010055
10.7,2195,2821,1675407649.250671
6.5,2227,2770,1675407649.3517098
4.5,2271,2746,1675407649.4002967
2.2,2286,2706,1675407649.4501317
-0.6,2317,2683,1675407649.501011
-2.9,2341,2662,1675407649.5508153
-5.2,2363,2630,1675407649.6008954
-7.4,2395,2596,1675407649.650816
-9.9,2432,2571,1675407649.7008302
-12.8,2451,2541,1675407649.7522025
-15.0,2481,2537,1675407649.8009255
-17.3,2506,2491,1675407649.8508406
-19.8,2537,2453,1675407649.901646
-22.6,2568,2430,1675407649.9513705
-25.2,2587,2416,1675407650.00097
-27.1,2600,2392,1675407650.0516617
-28.8,2622,2370,1675407650.101705
-30.8,2651,2346,1675407650.1508386
-32.8,2671,2322,1675407650.2016773
-35.0,2697,2311,1675407650.250785
-36.8,2710,2297,1675407650.3017118
-38.1,2723,2280,1675407650.3507452
-39.8,2746,2248,1675407650.4016623
-41.6,2773,2235,1675407650.4509583
-43.6,2783,2208,1675407650.5017078
-46.2,2813,2182,1675407650.60178
-47.6,2832,2165,1675407650.6507025
-49.4,2846,2147,1675407650.701645
-50.7,2855,2140,1675407650.7522755
-51.6,2862,2136,1675407650.8009665
-52.4,2881,2121,1675407650.8508034
-53.5,2893,2112,1675407650.900845
-54.6,2892,2097,1675407650.9508035
-55.3,2908,2102,1675407651.0008776
-55.7,2893,2093,1675407651.0516362
-55.8,2905,2097,1675407651.101549
-56.1,2913,2085,1675407651.150794
-56.7,2915,2080,1675407651.2016761
-57.1,2910,2080,1675407651.2507875
-57.1,2913,2080,1675407651.3507893
-57.1,2907,2078,1675407651.4017105
-57.1,2911,2081,1675407651.4507499
-57.1,2913,2080,1675407651.500972
-57.1,2915,2083,1675407651.5517292
-57.1,2920,2083,1675407651.6009912
-57.1,2912,2081,1675407651.6508596
-57.1,2908,2078,1675407651.7009587
-57.1,2908,2081,1675407651.801725
-57.1,2916,2081,1675407651.8507686
-57.3,2921,2086,1675407651.9016757
-57.1,2898,2091,1675407651.9506552
-56.4,2882,2110,1675407652.001596
-55.2,2882,2113,1675407652.0510266
-54.3,2865,2122,1675407652.1009626
-53.3,2853,2158,1675407652.1506796
-51.5,2820,2168,1675407652.200965
-49.7,2815,2188,1675407652.2512574
-47.2,2792,2217,1675407652.350836
-45.8,2762,2231,1675407652.401691
-44.1,2755,2267,1675407652.4516785
-42.3,2720,2272,1675407652.5008056
-40.6,2717,2283,1675407652.5509489
-39.1,2690,2307,1675407652.6015847
-37.5,2663,2333,1675407652.6511621
-35.1,2635,2365,1675407652.701755
-32.7,2616,2390,1675407652.7514694
-30.8,2595,2395,1675407652.800182
-28.8,2562,2427,1675407652.851648
-26.4,2541,2466,1675407652.901617
-23.7,2500,2491,1675407652.9515772
-20.9,2477,2530,1675407653.0016766
-18.3,2456,2545,1675407653.0516255
-16.2,2440,2563,1675407653.1017306
-14.4,2400,2587,1675407653.1508396
-11.9,2373,2637,1675407653.2017186
-9.0,2338,2656,1675407653.2513514
-6.3,2321,2676,1675407653.3016553
-4.5,2303,2700,1675407653.3516736
-2.5,2270,2728,1675407653.401658
-0.1,2242,2753,1675407653.450815
2.2,2228,2783,1675407653.5008907
6.3,2171,2825,1675407653.6015804
8.7,2141,2861,1675407653.651529
11.6,2108,2887,1675407653.7016728
14.1,2091,2908,1675407653.7509036
16.6,2066,2942,1675407653.8016028
18.6,2033,2965,1675407653.8515654
21.4,1995,3001,1675407653.9015708
24.3,1963,3033,1675407653.951736
27.2,1942,3050,1675407654.0017
29.4,1928,3077,1675407654.051726
31.5,1897,3107,1675407654.1016183
33.8,1865,3143,1675407654.1507864
36.6,1838,3166,1675407654.2016752
38.6,1832,3187,1675407654.2507694
40.1,1815,3193,1675407654.3020384
41.3,1802,3223,1675407654.3515446
43.1,1772,3246,1675407654.4014173
45.1,1748,3265,1675407654.4511476
47.3,1731,3268,1675407654.5017383
48.7,1721,3290,1675407654.5518332
50.2,1693,3302,1675407654.601708
51.9,1675,3335,1675407654.6517003
53.8,1653,3342,1675407654.7016928
55.7,1642,3353,1675407654.751727
56.8,1637,3367,1675407654.801785
57.6,1620,3376,1675407654.8516958
58.7,1608,3405,1675407654.901845
59.9,1603,3408,1675407654.9517727
60.8,1602,3422,1675407655.0018725
61.3,1595,3416,1675407655.1014287
61.7,1580,3418,1675407655.1513853
62.2,1585,3423,1675407655.201462
62.6,1583,3430,1675407655.2515292
62.6,1580,3418,1675407655.351826
62.7,1581,3427,1675407655.4016092
62.6,1582,3421,1675407655.4519386
62.6,1578,3416,1675407655.5017297
62.6,1582,3425,1675407655.6016579
62.6,1581,3416,1675407655.6517036
62.5,1582,3412,1675407655.7017198
62.3,1585,3417,1675407655.7517998
62.1,1598,3416,1675407655.8517756
61.6,1608,3401,1675407655.9018004
60.4,1622,3377,1675407655.9517193
59.2,1637,3373,1675407656.0017579
58.2,1636,3366,1675407656.051679
57.6,1643,3352,1675407656.1017914
57.1,1666,3348,1675407656.151784
55.7,1688,3321,1675407656.2016363
53.7,1712,3296,1675407656.2516737
49.7,1753,3260,1675407656.351971
47.7,1780,3223,1675407656.401832
45.5,1808,3216,1675407656.4517765
43.4,1817,3183,1675407656.501719
41.6,1833,3178,1675407656.5517356
40.2,1850,3156,1675407656.601725
38.7,1877,3121,1675407656.6517043
36.7,1905,3085,1675407656.7016122
33.9,1941,3070,1675407656.7516704
29.2,1982,3006,1675407656.851789
26.7,2018,2983,1675407656.9018824
24.0,2047,2947,1675407656.9516716
21.3,2073,2936,1675407657.0018005
19.3,2090,2921,1675407657.0519075
17.3,2120,2902,1675407657.101857
15.4,2136,2857,1675407657.1519065
13.0,2171,2838,1675407657.2018116
10.5,2188,2807,1675407657.2517445
6.4,2233,2776,1675407657.351804
4.4,2270,2746,1675407657.4016547
1.9,2288,2706,1675407657.451751
-0.4,2316,2690,1675407657.5017745
-2.9,2342,2655,1675407657.5516746
-5.3,2362,2627,1675407657.6016302
-7.5,2403,2601,1675407657.651762
-10.3,2433,2565,1675407657.7016745
-12.9,2448,2536,1675407657.7518353
-15.5,2473,2517,1675407657.801685
-17.4,2506,2487,1675407657.8512192
-20.0,2538,2452,1675407657.9010713
-22.7,2573,2433,1675407657.9516327
-25.4,2583,2413,1675407658.0017364
-27.1,2600,2392,1675407658.0518918
-28.8,2620,2367,1675407658.1016688
-30.6,2651,2342,1675407658.1517818
