header.stamp.sec,header.stamp.nanosec,Time,header.frame_id,velocity
0,0,1675827456.6138587,,-4065.0
0,0,1675827456.833914,,-4065.0
0,0,1675827456.8549259,,-4065.0
0,0,1675827456.8639393,,-4065.0
0,0,1675827457.0637596,,-4064.0
0,0,1675827457.0736763,,-4064.0
0,0,1675827457.097742,,-4064.0
0,0,1675827457.106512,,-4064.0
0,0,1675827457.3257272,,-4063.0
0,0,1675827457.3467383,,-4063.0
0,0,1675827457.3565776,,-4063.0
0,0,1675827457.3665142,,-4063.0
0,0,1675827457.573853,,-4062.0
0,0,1675827457.59494,,-4062.0
0,0,1675827457.6039755,,-4062.0
0,0,1675827457.6139045,,-4062.0
0,0,1675827457.8348272,,-4060.0
0,0,1675827457.8456218,,-4059.0
0,0,1675827457.8545759,,-4059.0
0,0,1675827457.864619,,-4059.0
0,0,1675827458.063972,,-4056.0
0,0,1675827458.0828688,,-4056.0
0,0,1675827458.1079593,,-4055.0
0,0,1675827458.3257139,,-4055.0
0,0,1675827458.3358765,,-4055.0
0,0,1675827458.34682,,-4055.0
0,0,1675827458.355636,,-4055.0
0,0,1675827458.5736053,,-4055.0
0,0,1675827458.585053,,-4055.0
0,0,1675827458.5946147,,-4055.0
0,0,1675827458.603664,,-4055.0
0,0,1675827458.612551,,-4055.0
0,0,1675827458.8246782,,-4055.0
0,0,1675827458.8336713,,-4055.0
0,0,1675827458.8536434,,-4055.0
0,0,1675827459.0635774,,-4055.0
0,0,1675827459.0826578,,-4055.0
0,0,1675827459.1076796,,-4055.0
0,0,1675827459.3246207,,-4055.0
0,0,1675827459.354678,,-4055.0
0,0,1675827459.365574,,-4055.0
0,0,1675827459.5737417,,-4055.0
0,0,1675827459.5936244,,-4055.0
0,0,1675827459.612664,,-4055.0
0,0,1675827459.8246071,,-4055.0
0,0,1675827459.8335285,,-4055.0
0,0,1675827459.843786,,-4055.0
0,0,1675827459.8536212,,-4055.0
0,0,1675827460.0638382,,-3642.0
0,0,1675827460.0827348,,-3539.0
0,0,1675827460.1099467,,-3430.0
0,0,1675827460.333777,,-1794.0
0,0,1675827460.3536286,,-1596.0
0,0,1675827460.363708,,-1505.0
0,0,1675827460.5736332,,961.0
0,0,1675827460.5827355,,1053.0
0,0,1675827460.5936592,,1166.0
0,0,1675827460.6126778,,1364.0
0,0,1675827460.824727,,3652.0
0,0,1675827460.8336036,,3706.0
0,0,1675827460.853776,,3784.0
0,0,1675827461.0557547,,4883.0
0,0,1675827461.0747278,,4937.0
0,0,1675827461.1007507,,4985.0
0,0,1675827461.3257124,,5239.0
0,0,1675827461.334796,,5239.0
0,0,1675827461.3547325,,5239.0
0,0,1675827461.3645973,,5239.0
0,0,1675827461.5737076,,5239.0
0,0,1675827461.5828469,,5239.0
0,0,1675827461.5936549,,5239.0
0,0,1675827461.603713,,5239.0
0,0,1675827461.6136363,,5239.0
0,0,1675827461.8246975,,5240.0
0,0,1675827461.8348196,,5240.0
0,0,1675827461.855763,,5240.0
0,0,1675827461.865751,,5240.0
0,0,1675827462.0557015,,5251.0
0,0,1675827462.0901995,,5251.0
0,0,1675827462.100138,,5251.0
0,0,1675827462.325672,,5251.0
0,0,1675827462.334834,,5251.0
0,0,1675827462.3456697,,5251.0
0,0,1675827462.3547437,,5251.0
0,0,1675827462.3646407,,5251.0
0,0,1675827462.5737698,,5251.0
0,0,1675827462.582793,,5251.0
0,0,1675827462.5917332,,5251.0
0,0,1675827462.6116107,,5251.0
0,0,1675827462.8347743,,5250.0
0,0,1675827462.8457468,,5250.0
0,0,1675827462.8557296,,5250.0
0,0,1675827463.0566819,,5250.0
0,0,1675827463.0657098,,5250.0
0,0,1675827463.1009552,,5250.0
0,0,1675827463.335662,,5248.0
0,0,1675827463.3556888,,5248.0
0,0,1675827463.3656924,,5248.0
0,0,1675827463.5736518,,5241.0
0,0,1675827463.582679,,5241.0
0,0,1675827463.5926294,,5240.0
0,0,1675827463.6026857,,5240.0
0,0,1675827463.612628,,5240.0
0,0,1675827463.8358662,,5240.0
0,0,1675827463.8546693,,5240.0
0,0,1675827464.055719,,5240.0
0,0,1675827464.074569,,5240.0
0,0,1675827464.1006236,,5240.0
0,0,1675827464.3256836,,5240.0
0,0,1675827464.334737,,5240.0
0,0,1675827464.3557065,,5240.0
0,0,1675827464.3656368,,5240.0
0,0,1675827464.5738459,,5240.0
0,0,1675827464.583694,,5240.0
0,0,1675827464.5936236,,5240.0
0,0,1675827464.603737,,5240.0
0,0,1675827464.6136487,,5240.0
0,0,1675827464.8257718,,5240.0
0,0,1675827464.8357673,,5240.0
0,0,1675827464.8547416,,5240.0
0,0,1675827464.8646922,,5238.0
0,0,1675827465.0558496,,4855.0
0,0,1675827465.065786,,4812.0
0,0,1675827465.0745997,,4773.0
0,0,1675827465.099979,,4657.0
0,0,1675827465.3257704,,3032.0
0,0,1675827465.334651,,2945.0
0,0,1675827465.3456223,,2841.0
0,0,1675827465.3546948,,2760.0
0,0,1675827465.5749226,,1009.0
0,0,1675827465.5838425,,951.0
0,0,1675827465.603872,,834.0
0,0,1675827465.6145139,,776.0
0,0,1675827465.825728,,178.0
0,0,1675827465.8357363,,173.0
0,0,1675827465.8556995,,160.0
0,0,1675827466.056614,,145.0
0,0,1675827466.0665545,,145.0
0,0,1675827466.0908449,,145.0
0,0,1675827466.1014943,,145.0
0,0,1675827466.3258214,,144.0
0,0,1675827466.3336303,,144.0
0,0,1675827466.3446803,,143.0
0,0,1675827466.3546946,,143.0
0,0,1675827466.3636827,,143.0
0,0,1675827466.5739362,,142.0
0,0,1675827466.5827231,,142.0
0,0,1675827466.5928807,,142.0
0,0,1675827466.6117375,,142.0
0,0,1675827466.825851,,142.0
0,0,1675827466.8348718,,142.0
0,0,1675827466.8457778,,142.0
0,0,1675827466.8548253,,142.0
0,0,1675827467.0567486,,141.0
0,0,1675827467.0658848,,141.0
0,0,1675827467.0760195,,141.0
0,0,1675827467.0903742,,141.0
0,0,1675827467.1009705,,141.0
0,0,1675827467.3346758,,140.0
0,0,1675827467.3536565,,140.0
0,0,1675827467.3637,,140.0
0,0,1675827467.5738113,,140.0
0,0,1675827467.5927465,,140.0
0,0,1675827467.6027308,,140.0
0,0,1675827467.6126313,,140.0
0,0,1675827467.8336332,,140.0
0,0,1675827467.8536305,,140.0
0,0,1675827468.0559306,,140.0
0,0,1675827468.0904255,,140.0
0,0,1675827468.100754,,140.0
0,0,1675827468.3258164,,140.0
0,0,1675827468.3347054,,140.0
0,0,1675827468.3456507,,140.0
0,0,1675827468.355687,,140.0
0,0,1675827468.36562,,140.0
0,0,1675827468.572718,,140.0
0,0,1675827468.5931802,,140.0
0,0,1675827468.6116738,,140.0
0,0,1675827468.8247094,,140.0
0,0,1675827468.8336484,,140.0
0,0,1675827468.8547006,,140.0
0,0,1675827469.055712,,140.0
0,0,1675827469.0656104,,140.0
0,0,1675827469.09024,,140.0
0,0,1675827469.100693,,140.0
0,0,1675827469.333667,,140.0
0,0,1675827469.3446898,,140.0
0,0,1675827469.355622,,140.0
0,0,1675827469.572717,,141.0
0,0,1675827469.592718,,141.0
0,0,1675827469.6026752,,141.0
0,0,1675827469.6128526,,141.0
0,0,1675827469.8338199,,141.0
0,0,1675827469.8547182,,140.0
0,0,1675827469.863737,,140.0
0,0,1675827470.0547986,,-377.0
0,0,1675827470.0736964,,-473.0
0,0,1675827470.0988343,,-563.0
0,0,1675827470.33583,,-2167.0
0,0,1675827470.3556855,,-2329.0
0,0,1675827470.5738413,,-3598.0
0,0,1675827470.5927787,,-3711.0
0,0,1675827470.6027882,,-3768.0
0,0,1675827470.6117287,,-3811.0
0,0,1675827470.8337157,,-4066.0
0,0,1675827470.8537076,,-4066.0
0,0,1675827470.863761,,-4066.0
0,0,1675827471.0547705,,-4066.0
0,0,1675827471.0646954,,-4066.0
0,0,1675827471.0736244,,-4066.0
0,0,1675827471.0977602,,-4066.0
0,0,1675827471.3349557,,-4066.0
0,0,1675827471.3456976,,-4066.0
0,0,1675827471.3558147,,-4066.0
0,0,1675827471.365703,,-4066.0
0,0,1675827471.5740173,,-4065.0
0,0,1675827471.5940332,,-4065.0
0,0,1675827471.603752,,-4065.0
0,0,1675827471.6129546,,-4065.0
0,0,1675827471.8338265,,-4065.0
0,0,1675827471.8448007,,-4065.0
0,0,1675827471.8547516,,-4065.0
0,0,1675827472.0543132,,-4064.0
0,0,1675827472.087464,,-4064.0
0,0,1675827472.0963333,,-4064.0
0,0,1675827472.33392,,-4063.0
0,0,1675827472.3537056,,-4063.0
0,0,1675827472.364702,,-4063.0
0,0,1675827472.5736897,,-4062.0
0,0,1675827472.5827963,,-4062.0
0,0,1675827472.593704,,-4062.0
0,0,1675827472.6046755,,-4062.0
0,0,1675827472.613703,,-4062.0
0,0,1675827472.8337493,,-4060.0
0,0,1675827472.8537314,,-4059.0
0,0,1675827472.8638036,,-4059.0
