steering_angle,adc_0,adc_1,time
53.2,1688,3371,1675148575.4132178
53.2,1687,3370,1675148575.4632196
53.0,1693,3363,1675148575.5632617
52.8,1693,3362,1675148575.613176
52.7,1693,3361,1675148575.6632068
52.7,1692,3362,1675148575.763288
52.7,1695,3365,1675148575.8133743
52.7,1693,3365,1675148575.863377
52.7,1693,3363,1675148575.9132478
52.7,1695,3366,1675148575.963315
52.7,1692,3361,1675148576.0132847
52.7,1693,3362,1675148576.0632794
52.6,1693,3363,1675148576.2633207
52.6,1696,3366,1675148576.3631897
52.6,1692,3358,1675148576.413325
52.6,1695,3362,1675148576.4631329
52.6,1695,3357,1675148576.5132792
52.4,1695,3360,1675148576.563209
52.4,1696,3362,1675148576.6634824
52.2,1700,3357,1675148576.8632507
52.1,1698,3358,1675148576.963248
52.1,1700,3360,1675148577.1633744
52.1,1700,3358,1675148577.363489
52.1,1701,3356,1675148577.6632564
52.0,1700,3356,1675148577.7632153
52.0,1701,3357,1675148577.863293
52.0,1700,3353,1675148577.9132211
51.9,1703,3357,1675148577.9633234
51.9,1702,3351,1675148578.0634313
51.9,1702,3355,1675148578.1634479
51.8,1703,3355,1675148578.2634606
51.8,1703,3352,1675148578.363284
51.8,1702,3350,1675148578.4634845
51.7,1703,3352,1675148578.563322
51.7,1705,3352,1675148578.6132526
51.7,1705,3352,1675148578.6633465
51.7,1702,3348,1675148578.8633506
51.7,1703,3351,1675148578.9632235
51.7,1705,3351,1675148579.0633397
51.5,1705,3348,1675148579.2633
51.4,1706,3348,1675148579.3633027
51.4,1707,3350,1675148579.4633431
51.4,1706,3346,1675148579.5631936
51.4,1706,3347,1675148579.6635656
51.4,1708,3351,1675148579.7132113
51.4,1708,3350,1675148579.7631917
51.4,1706,3347,1675148579.813449
51.3,1706,3348,1675148579.8633716
51.3,1706,3348,1675148579.9131448
51.3,1706,3347,1675148579.9633086
51.4,1707,3351,1675148580.163454
51.4,1707,3347,1675148580.2633662
51.4,1706,3348,1675148580.3633995
51.4,1706,3348,1675148580.463409
51.4,1706,3348,1675148580.5131817
51.3,1708,3348,1675148580.5634835
51.3,1707,3348,1675148580.6633396
51.3,1708,3351,1675148580.7133012
51.4,1706,3347,1675148580.7633007
51.4,1708,3351,1675148580.8634255
51.4,1706,3348,1675148580.9633453
51.4,1707,3348,1675148581.063559
51.4,1708,3350,1675148581.2633653
51.3,1708,3350,1675148581.3131638
51.3,1706,3347,1675148581.363362
51.3,1708,3351,1675148581.4132035
51.3,1706,3348,1675148581.4634826
51.3,1710,3348,1675148581.563494
51.2,1710,3348,1675148581.6635993
51.2,1710,3346,1675148581.7634213
51.0,1711,3347,1675148581.9634366
