header.stamp.sec,header.stamp.nanosec,time,header.frame_id,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0,0,1675230376.5324368,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.5421429,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.552112,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.5620463,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.5730636,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.5831127,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.5930388,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6030614,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6130114,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6230383,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.63306,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.643038,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6530411,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.663152,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6730938,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6824553,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.6922662,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7022462,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7122018,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7225354,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7330074,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7433634,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7533689,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.763052,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7730274,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.7830753,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.793018,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8030648,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.813044,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8230639,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8333573,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.843335,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8533094,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8632734,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8732615,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.883345,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.8933055,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9032493,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9132874,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.923263,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.932729,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9424384,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9524226,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.962493,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9722595,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9822626,,0.0,0.0,0.0,0.0,0.0
0,0,1675230376.9922385,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0021584,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0120957,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0220985,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0321028,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0423162,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0526102,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0630062,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0730011,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0830514,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.0932956,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.1032817,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.113266,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.123275,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.133348,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.1433413,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.1532853,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.1632793,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.1732824,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.183369,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.193272,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2033684,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2132905,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2233047,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2333834,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.243676,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2533443,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.263381,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.273281,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2834733,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.2932646,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.303355,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3132775,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.323347,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3331635,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3432791,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.353452,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3630874,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3729975,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3830647,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.3930874,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4030771,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4130797,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4230433,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4330359,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.443041,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.453011,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4630575,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.473013,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.483078,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.4930289,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5030327,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5130372,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5230243,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5330653,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5430567,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5530756,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.563325,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5731661,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5831256,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.5930185,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6030061,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6129954,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6230156,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6330492,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6430833,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6530015,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6632469,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.6736135,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.683424,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.693211,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7031255,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7127612,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7228153,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7325377,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.742253,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7524478,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7623875,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.7722468,,0.0,0.0,0.0,0.0,0.0
0,0,1675230377.782156,,0.0,0.0,0.0,0.0,0.0
