header.stamp.sec,header.stamp.nanosec,Time,header.frame_id,velocity
0,0,1675668081.956583,,-875.0
0,0,1675668082.1841474,,-1868.0
0,0,1675668082.1948237,,-1899.0
0,0,1675668082.2040813,,-1928.0
0,0,1675668082.21235,,-1958.0
0,0,1675668082.223934,,-1997.0
0,0,1675668082.4444444,,-2940.0
0,0,1675668082.4644961,,-3001.0
0,0,1675668082.6836767,,-4086.0
0,0,1675668082.7028623,,-4152.0
0,0,1675668082.7128427,,-4193.0
0,0,1675668082.723648,,-4245.0
0,0,1675668082.923789,,-5224.0
0,0,1675668083.184763,,-6242.0
0,0,1675668083.2047112,,-6284.0
0,0,1675668083.2147582,,-6304.0
0,0,1675668083.2223341,,-6326.0
0,0,1675668083.4344225,,-7026.0
0,0,1675668083.44436,,-7044.0
0,0,1675668083.4643667,,-7088.0
0,0,1675668083.6843576,,-7746.0
0,0,1675668083.6943588,,-7760.0
0,0,1675668083.7043889,,-7777.0
0,0,1675668083.7144284,,-7798.0
0,0,1675668083.7243493,,-7819.0
0,0,1675668083.9152853,,-8265.0
0,0,1675668083.9252775,,-8279.0
0,0,1675668084.1844003,,-8638.0
0,0,1675668084.1944463,,-8638.0
0,0,1675668084.204431,,-8638.0
0,0,1675668084.2244034,,-8641.0
0,0,1675668084.4344964,,-8762.0
0,0,1675668084.4441783,,-8762.0
0,0,1675668084.4649062,,-8762.0
0,0,1675668084.6844916,,-8724.0
0,0,1675668084.695282,,-8721.0
0,0,1675668084.7045727,,-8714.0
0,0,1675668084.7142522,,-8706.0
0,0,1675668084.7241156,,-8704.0
0,0,1675668084.914264,,-8467.0
0,0,1675668084.9252381,,-8461.0
0,0,1675668084.9445896,,-8457.0
0,0,1675668084.9566338,,-8450.0
0,0,1675668085.1845438,,-8015.0
0,0,1675668085.1942616,,-8009.0
0,0,1675668085.2037416,,-8004.0
0,0,1675668085.2136996,,-7994.0
0,0,1675668085.222052,,-7979.0
0,0,1675668085.4441125,,-7459.0
0,0,1675668085.463895,,-7416.0
0,0,1675668085.684146,,-6762.0
0,0,1675668085.6951904,,-6748.0
0,0,1675668085.7054307,,-6716.0
0,0,1675668085.7247753,,-6647.0
0,0,1675668085.9168663,,-5983.0
0,0,1675668085.9265764,,-5950.0
0,0,1675668085.9346306,,-5925.0
0,0,1675668086.1839547,,-5003.0
0,0,1675668086.2033653,,-4960.0
0,0,1675668086.2133188,,-4932.0
0,0,1675668086.2233872,,-4903.0
0,0,1675668086.4454248,,-4078.0
0,0,1675668086.4649315,,-4014.0
0,0,1675668086.4743927,,-3972.0
0,0,1675668086.6847596,,-2966.0
0,0,1675668086.694154,,-2923.0
0,0,1675668086.7041004,,-2883.0
0,0,1675668086.71415,,-2846.0
0,0,1675668086.724078,,-2796.0
0,0,1675668086.9263222,,-1742.0
0,0,1675668086.93541,,-1709.0
0,0,1675668087.185302,,-594.0
0,0,1675668087.1943073,,-563.0
0,0,1675668087.2047293,,-529.0
0,0,1675668087.2148528,,-502.0
0,0,1675668087.2243578,,-470.0
0,0,1675668087.4353397,,374.0
0,0,1675668087.4458492,,398.0
0,0,1675668087.455172,,420.0
0,0,1675668087.4655113,,448.0
0,0,1675668087.4754038,,479.0
0,0,1675668087.6842742,,1187.0
0,0,1675668087.7041154,,1221.0
0,0,1675668087.7253387,,1268.0
0,0,1675668087.9263937,,1785.0
0,0,1675668087.9352844,,1794.0
0,0,1675668087.944109,,1807.0
0,0,1675668087.9573846,,1834.0
0,0,1675668088.184184,,2199.0
0,0,1675668088.1951866,,2199.0
0,0,1675668088.20409,,2201.0
0,0,1675668088.214684,,2203.0
0,0,1675668088.226259,,2212.0
0,0,1675668088.434769,,2345.0
0,0,1675668088.4644506,,2346.0
0,0,1675668088.4752083,,2346.0
0,0,1675668088.6944382,,2300.0
0,0,1675668088.7043898,,2297.0
0,0,1675668088.714669,,2291.0
0,0,1675668088.7241561,,2278.0
0,0,1675668088.9257772,,2014.0
0,0,1675668088.9567177,,1990.0
0,0,1675668089.1848848,,1536.0
0,0,1675668089.1943476,,1526.0
0,0,1675668089.2044964,,1512.0
0,0,1675668089.2143464,,1499.0
0,0,1675668089.2240968,,1483.0
0,0,1675668089.4345777,,939.0
0,0,1675668089.445337,,920.0
0,0,1675668089.4552634,,902.0
0,0,1675668089.4656408,,884.0
0,0,1675668089.4748938,,862.0
0,0,1675668089.6839612,,128.0
0,0,1675668089.7049627,,80.0
0,0,1675668089.713903,,56.0
0,0,1675668089.723825,,28.0
0,0,1675668089.9353344,,-773.0
0,0,1675668089.9455612,,-803.0
0,0,1675668089.9671576,,-877.0
0,0,1675668090.184459,,-1807.0
0,0,1675668090.1942122,,-1841.0
0,0,1675668090.2041185,,-1876.0
0,0,1675668090.21454,,-1910.0
0,0,1675668090.2242522,,-1951.0
0,0,1675668090.4341753,,-2906.0
0,0,1675668090.4441867,,-2934.0
0,0,1675668090.4645107,,-2993.0
0,0,1675668090.4742818,,-3027.0
0,0,1675668090.6846364,,-4084.0
0,0,1675668090.6964066,,-4127.0
0,0,1675668090.7063203,,-4165.0
0,0,1675668090.715341,,-4207.0
0,0,1675668090.727433,,-4269.0
0,0,1675668090.9262652,,-5215.0
0,0,1675668090.9353583,,-5246.0
0,0,1675668091.1840625,,-6229.0
0,0,1675668091.2051573,,-6268.0
0,0,1675668091.222382,,-6314.0
0,0,1675668091.4452944,,-7047.0
0,0,1675668091.4545608,,-7068.0
0,0,1675668091.46525,,-7094.0
0,0,1675668091.475212,,-7121.0
0,0,1675668091.6843781,,-7732.0
0,0,1675668091.6955013,,-7747.0
0,0,1675668091.705272,,-7764.0
0,0,1675668091.7244442,,-7803.0
0,0,1675668091.926265,,-8272.0
0,0,1675668091.9662483,,-8322.0
0,0,1675668092.183625,,-8637.0
0,0,1675668092.1933975,,-8638.0
0,0,1675668092.202439,,-8638.0
0,0,1675668092.2123606,,-8639.0
0,0,1675668092.2224262,,-8640.0
0,0,1675668092.434377,,-8765.0
0,0,1675668092.444192,,-8765.0
0,0,1675668092.4543252,,-8765.0
0,0,1675668092.4623978,,-8765.0
0,0,1675668092.6844468,,-8724.0
0,0,1675668092.6948752,,-8721.0
0,0,1675668092.7051432,,-8713.0
0,0,1675668092.7142415,,-8706.0
0,0,1675668092.724037,,-8703.0
0,0,1675668092.9262025,,-8460.0
0,0,1675668092.9662704,,-8451.0
0,0,1675668093.184593,,-8030.0
0,0,1675668093.1941893,,-8019.0
0,0,1675668093.204447,,-8009.0
0,0,1675668093.2223284,,-7984.0
0,0,1675668093.4345326,,-7445.0
0,0,1675668093.44529,,-7426.0
0,0,1675668093.464526,,-7401.0
0,0,1675668093.6844888,,-6761.0
0,0,1675668093.704777,,-6687.0
0,0,1675668093.7246974,,-6667.0
0,0,1675668093.9273343,,-5974.0
0,0,1675668093.9362564,,-5954.0
0,0,1675668093.9444206,,-5927.0
0,0,1675668094.1936674,,-4995.0
0,0,1675668094.2039702,,-4974.0
0,0,1675668094.2122276,,-4951.0
0,0,1675668094.2240775,,-4917.0
0,0,1675668094.4443116,,-4081.0
0,0,1675668094.4644277,,-4015.0
0,0,1675668094.6848123,,-2962.0
0,0,1675668094.7047904,,-2871.0
0,0,1675668094.7248423,,-2781.0
0,0,1675668094.9145553,,-1774.0
0,0,1675668094.9244444,,-1735.0
0,0,1675668094.934407,,-1700.0
0,0,1675668095.1852086,,-566.0
0,0,1675668095.1942253,,-538.0
0,0,1675668095.20441,,-511.0
0,0,1675668095.214917,,-489.0
0,0,1675668095.2241535,,-459.0
0,0,1675668095.4342482,,365.0
0,0,1675668095.4443114,,388.0
0,0,1675668095.4544072,,416.0
0,0,1675668095.4642305,,449.0
0,0,1675668095.6847773,,1186.0
0,0,1675668095.7044053,,1223.0
0,0,1675668095.7247965,,1263.0
0,0,1675668095.9261734,,1796.0
0,0,1675668095.9344494,,1806.0
0,0,1675668095.945493,,1818.0
0,0,1675668095.9665494,,1858.0
0,0,1675668096.1847427,,2199.0
0,0,1675668096.202374,,2201.0
0,0,1675668096.2243404,,2212.0
0,0,1675668096.4439054,,2345.0
0,0,1675668096.4521847,,2345.0
0,0,1675668096.4623868,,2345.0
0,0,1675668096.6847425,,2300.0
0,0,1675668096.7024128,,2297.0
0,0,1675668096.7123318,,2292.0
0,0,1675668096.7213187,,2279.0
0,0,1675668096.9253602,,2016.0
0,0,1675668096.936294,,2011.0
0,0,1675668096.9463646,,2010.0
0,0,1675668096.9693804,,1987.0
0,0,1675668097.1838171,,1527.0
0,0,1675668097.2044733,,1500.0
0,0,1675668097.223914,,1469.0
0,0,1675668097.4625108,,853.0
