steering_angle,adc_0,adc_1,time
49.2,1768,3295,1675148335.7579062
45.1,1786,3272,1675148335.8578343
44.1,1790,3271,1675148335.9577475
44.1,1777,3287,1675148336.157791
46.7,1738,3326,1675148336.2579148
50.5,1696,3362,1675148336.3578405
52.7,1691,3367,1675148336.4578981
52.9,1692,3367,1675148336.55782
52.7,1711,3352,1675148336.6574867
48.8,1775,3287,1675148336.7580411
44.8,1790,3272,1675148336.8576977
44.0,1790,3273,1675148336.9578924
44.0,1792,3275,1675148337.0578017
44.1,1776,3285,1675148337.1577866
46.5,1745,3315,1675148337.257722
49.9,1702,3355,1675148337.358043
52.6,1678,3375,1675148337.5576968
54.7,1662,3393,1675148337.6577234
55.5,1661,3395,1675148337.7577903
55.5,1663,3396,1675148337.857867
