header.stamp.sec,header.stamp.nanosec,time,header.frame_id,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0,0,1675148898.833579,,0.0,0.0,0.0,0.0,0.0
0,0,1675148898.9344175,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.0342996,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.1343164,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.2338197,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.33415,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.4342635,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.5346324,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.6342134,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.7341986,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.8340604,,0.0,0.0,0.0,0.0,0.0
0,0,1675148899.934223,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.033938,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.134153,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.2342305,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.3341596,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.434248,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.5340407,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.6341093,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.7341163,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.8343406,,0.0,0.0,0.0,0.0,0.0
0,0,1675148900.9341388,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.0341635,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.1341064,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.2341025,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.3341138,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.4342341,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.5342655,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.634228,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.7344046,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.8341281,,0.0,0.0,0.0,0.0,0.0
0,0,1675148901.9341013,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.0341287,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.1341484,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.233456,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.3342555,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.4335213,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.534272,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.63427,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.7343009,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.834278,,0.0,0.0,0.0,0.0,0.0
0,0,1675148902.9344902,,0.0,0.0,0.0,0.0,0.0
0,0,1675148903.0341773,,0.0,0.0,0.0,0.0,0.0
