steering_angle,adc_0,adc_1,time
52.2,1797,3235,1675399016.5169284
39.4,1943,3060,1675399016.6169462
32.4,2032,2963,1675399016.6669054
23.8,2137,2868,1675399016.7169323
15.0,2241,2755,1675399016.766903
5.3,2357,2658,1675399016.8170884
-3.5,2423,2568,1675399016.8669133
-11.0,2498,2505,1675399016.9169507
-18.7,2598,2406,1675399016.966885
-26.7,2678,2313,1675399017.0169358
-34.0,2743,2251,1675399017.0670521
-40.6,2795,2201,1675399017.116954
-45.3,2847,2146,1675399017.1669028
-50.4,2905,2087,1675399017.2169948
-55.1,2962,2043,1675399017.2669559
-64.1,3031,1956,1675399017.3669271
-67.3,3052,1933,1675399017.4169266
-69.6,3085,1906,1675399017.4668682
-71.8,3091,1897,1675399017.5169268
-73.3,3117,1886,1675399017.566934
-74.5,3117,1878,1675399017.6169214
-75.1,3112,1877,1675399017.6668866
-75.5,3123,1878,1675399017.7169383
-75.5,3113,1876,1675399017.76698
-75.5,3123,1882,1675399017.816924
-75.5,3123,1880,1675399017.8668528
-75.5,3127,1883,1675399017.9168932
-75.3,3093,1892,1675399017.9669585
-74.0,3066,1932,1675399018.0170002
-71.3,3016,1967,1675399018.0668473
-67.8,2976,2012,1675399018.1169963
-63.7,2926,2072,1675399018.1668313
-58.8,2868,2142,1675399018.2164123
-53.7,2788,2205,1675399018.2662354
-47.5,2713,2280,1675399018.3168721
-41.1,2636,2357,1675399018.3669293
-33.7,2545,2447,1675399018.4167643
-26.4,2463,2528,1675399018.466772
-18.3,2380,2627,1675399018.5167775
-1.5,2156,2836,1675399018.6168246
7.7,2067,2940,1675399018.6668818
16.7,1993,2998,1675399018.7168727
23.9,1916,3077,1675399018.7669263
31.1,1833,3177,1675399018.8169782
37.8,1763,3240,1675399018.8669171
44.9,1685,3315,1675399018.9169238
50.9,1651,3366,1675399018.9669602
56.2,1595,3411,1675399019.0169504
64.9,1498,3501,1675399019.1171129
68.9,1470,3545,1675399019.1669471
72.1,1441,3560,1675399019.217153
74.5,1426,3592,1675399019.2669184
76.6,1403,3610,1675399019.3169234
78.2,1398,3611,1675399019.366849
79.1,1392,3608,1675399019.4169364
79.4,1392,3611,1675399019.466879
79.7,1392,3615,1675399019.5169759
79.7,1398,3627,1675399019.616976
79.6,1401,3596,1675399019.6668928
78.3,1447,3566,1675399019.716953
76.0,1483,3526,1675399019.7668347
72.0,1537,3475,1675399019.8170555
68.2,1576,3425,1675399019.8667884
63.7,1638,3363,1675399019.9169517
58.7,1711,3290,1675399019.9668965
52.6,1775,3222,1675399020.016955
46.7,1837,3178,1675399020.0669265
40.7,1917,3087,1675399020.1170418
34.2,2005,2990,1675399020.1669297
26.1,2095,2902,1675399020.2170897
18.1,2201,2805,1675399020.266892
9.0,2295,2701,1675399020.3170526
0.8,2366,2628,1675399020.3668895
-6.5,2436,2565,1675399020.4168983
-12.5,2505,2485,1675399020.4668765
-19.3,2591,2402,1675399020.5169399
-32.8,2712,2287,1675399020.6169899
-37.5,2737,2260,1675399020.6669557
-41.3,2790,2198,1675399020.7169034
-44.8,2826,2175,1675399020.7668767
-48.6,2860,2130,1675399020.8169088
-51.5,2897,2113,1675399020.8669012
-54.2,2911,2095,1675399020.9168963
-56.0,2930,2077,1675399020.9668646
-57.5,2926,2062,1675399021.0169578
-58.8,2933,2056,1675399021.116972
-59.1,2938,2062,1675399021.1669273
-59.1,2935,2058,1675399021.2169504
-59.2,2938,2061,1675399021.2669132
-59.2,2933,2057,1675399021.316962
-59.2,2936,2073,1675399021.366927
-58.0,2892,2111,1675399021.4169502
-55.8,2845,2141,1675399021.466913
-52.1,2800,2201,1675399021.5169334
-43.4,2701,2308,1675399021.6169605
-38.7,2631,2362,1675399021.666905
-33.0,2571,2446,1675399021.7170868
-20.0,2401,2601,1675399021.8171585
-12.8,2311,2696,1675399021.8670588
-4.6,2226,2776,1675399021.9171124
2.5,2148,2850,1675399021.9670084
9.6,2092,2907,1675399022.0170996
19.9,1973,3022,1675399022.1171367
24.9,1928,3078,1675399022.167109
31.0,1863,3142,1675399022.2170665
35.3,1840,3167,1675399022.2670193
38.6,1826,3173,1675399022.3179684
40.5,1791,3216,1675399022.3670924
42.9,1767,3232,1675399022.4170563
44.9,1766,3247,1675399022.467016
46.4,1746,3266,1675399022.5170925
47.9,1742,3255,1675399022.6171079
48.1,1746,3262,1675399022.667034
48.1,1742,3255,1675399022.7171254
46.1,1801,3213,1675399022.866927
43.9,1833,3178,1675399022.9169436
40.5,1876,3126,1675399022.9667687
36.5,1940,3057,1675399023.016918
31.9,2002,3006,1675399023.066928
26.2,2065,2950,1675399023.117
20.9,2126,2868,1675399023.1668682
15.0,2206,2806,1675399023.2169771
8.3,2267,2733,1675399023.2668667
1.8,2348,2658,1675399023.317083
-4.4,2425,2566,1675399023.3668683
-11.6,2510,2510,1675399023.4169824
-18.2,2581,2408,1675399023.4668975
-25.8,2666,2336,1675399023.5169759
-37.6,2741,2260,1675399023.6169531
-41.2,2788,2200,1675399023.666889
-44.8,2827,2166,1675399023.7170901
-55.1,2921,2081,1675399023.8670514
-57.1,2935,2057,1675399023.9169729
-58.7,2941,2047,1675399023.966863
-60.0,2957,2038,1675399024.0164769
-60.5,2951,2037,1675399024.0665417
-61.0,2955,2036,1675399024.1170309
-61.0,2961,2042,1675399024.166979
-61.0,2952,2035,1675399024.2169895
-61.0,2953,2037,1675399024.2668846
-61.0,2957,2035,1675399024.3178663
-60.6,2927,2063,1675399024.366923
-58.8,2886,2105,1675399024.4169497
-56.0,2853,2152,1675399024.4669468
-51.9,2793,2203,1675399024.5169735
-42.7,2681,2310,1675399024.616963
-37.8,2618,2385,1675399024.666917
-31.6,2538,2453,1675399024.716974
-18.0,2375,2632,1675399024.8179555
-10.6,2283,2727,1675399024.8668857
-2.0,2180,2818,1675399024.916907
6.0,2101,2908,1675399024.9669702
13.4,2052,2938,1675399025.0169272
19.4,1996,3012,1675399025.0669398
25.2,1901,3113,1675399025.117107
31.7,1833,3171,1675399025.1670244
37.9,1785,3228,1675399025.2169685
43.3,1742,3256,1675399025.267025
47.0,1711,3300,1675399025.3171375
50.6,1651,3351,1675399025.3670745
54.5,1647,3378,1675399025.4169595
57.4,1608,3391,1675399025.4670267
59.3,1597,3412,1675399025.5169625
61.0,1585,3418,1675399025.5671399
62.0,1578,3417,1675399025.6169524
62.6,1577,3420,1675399025.6670103
62.7,1583,3427,1675399025.7169607
62.7,1581,3417,1675399025.817917
62.6,1588,3425,1675399025.8669477
61.8,1621,3383,1675399025.9169092
59.8,1658,3336,1675399025.966932
56.2,1708,3287,1675399026.0170283
47.6,1810,3192,1675399026.1169572
43.2,1865,3151,1675399026.1671073
38.2,1940,3062,1675399026.2170968
32.4,2007,2985,1675399026.267093
25.4,2082,2911,1675399026.3178458
18.8,2173,2826,1675399026.3669214
11.5,2261,2745,1675399026.4169006
3.4,2341,2661,1675399026.4669423
-3.9,2420,2586,1675399026.5170078
-10.3,2483,2516,1675399026.5670202
-17.3,2571,2416,1675399026.6169124
-24.5,2655,2353,1675399026.6670513
-31.7,2711,2286,1675399026.7169292
-37.1,2745,2260,1675399026.7669454
-41.3,2798,2208,1675399026.817894
-45.0,2838,2163,1675399026.8668923
-48.8,2863,2125,1675399026.9169269
-52.4,2911,2092,1675399026.967013
-55.1,2918,2067,1675399027.017101
-57.8,2941,2046,1675399027.0669143
-59.4,2961,2042,1675399027.1169376
-60.7,2963,2023,1675399027.1668992
-61.5,2967,2030,1675399027.2169356
-62.0,2970,2028,1675399027.266894
-62.1,2962,2023,1675399027.366957
-62.1,2973,2031,1675399027.416949
-62.1,2963,2025,1675399027.4669333
-61.9,2957,2048,1675399027.516948
-58.2,2873,2120,1675399027.6169765
-54.3,2821,2167,1675399027.667119
-49.9,2772,2230,1675399027.7170308
-40.4,2650,2350,1675399027.8178
-34.9,2581,2423,1675399027.8668532
-28.7,2503,2487,1675399027.9169035
-21.6,2416,2575,1675399027.9668527
-13.9,2316,2678,1675399028.0169206
3.1,2110,2887,1675399028.1169837
11.8,2033,2963,1675399028.1668959
19.7,1988,3018,1675399028.2169652
25.7,1897,3095,1675399028.2670383
32.4,1816,3182,1675399028.3178785
39.2,1751,3260,1675399028.3668916
46.1,1678,3320,1675399028.4169047
51.3,1662,3333,1675399028.466829
55.8,1588,3416,1675399028.5169597
59.9,1558,3450,1675399028.566917
64.0,1525,3473,1675399028.6169505
67.0,1498,3521,1675399028.666947
69.7,1472,3530,1675399028.7169716
71.8,1461,3550,1675399028.766935
73.3,1447,3551,1675399028.8169408
74.3,1450,3565,1675399028.8669255
74.7,1446,3553,1675399028.9169488
74.8,1452,3572,1675399028.9668832
74.8,1448,3562,1675399029.0169976
74.7,1455,3543,1675399029.1169996
73.5,1500,3506,1675399029.166941
71.0,1532,3472,1675399029.21692
67.6,1581,3430,1675399029.2670605
63.7,1636,3385,1675399029.317763
59.3,1691,3302,1675399029.3669555
53.8,1758,3247,1675399029.416963
48.4,1815,3197,1675399029.4668887
42.7,1885,3122,1675399029.5169935
30.1,2043,2951,1675399029.6169784
22.2,2141,2857,1675399029.666903
13.6,2252,2762,1675399029.716961
5.4,2326,2680,1675399029.767803
-2.2,2388,2623,1675399029.8169322
-7.9,2436,2552,1675399029.8669512
-13.7,2520,2477,1675399029.9169924
-19.7,2586,2406,1675399029.9669461
-26.4,2650,2345,1675399030.016999
-31.6,2685,2317,1675399030.0679326
-35.5,2720,2286,1675399030.116981
-38.7,2753,2240,1675399030.1669276
-41.8,2775,2216,1675399030.216996
-44.5,2808,2187,1675399030.266952
-47.0,2820,2173,1675399030.3179054
-48.6,2837,2156,1675399030.3669453
-49.8,2843,2156,1675399030.4169633
-50.5,2841,2151,1675399030.466938
-50.7,2837,2150,1675399030.516894
-50.7,2843,2156,1675399030.56695
-50.7,2840,2151,1675399030.6169343
-50.8,2842,2155,1675399030.6668813
-50.7,2843,2151,1675399030.716938
-50.4,2817,2183,1675399030.766696
-48.8,2780,2220,1675399030.8175309
-45.7,2748,2273,1675399030.8670454
-41.8,2690,2311,1675399030.9170392
-38.0,2637,2366,1675399030.966959
-32.8,2566,2423,1675399031.0169942
-27.7,2507,2491,1675399031.067987
-21.9,2432,2560,1675399031.1169522
-15.1,2348,2657,1675399031.1669002
-8.1,2261,2733,1675399031.2169414
0.0,2161,2833,1675399031.2668383
8.3,2078,2931,1675399031.316951
15.4,2025,2970,1675399031.3668642
22.2,1943,3062,1675399031.417066
28.5,1853,3148,1675399031.4670715
36.0,1793,3231,1675399031.517975
48.5,1686,3308,1675399031.6180158
52.7,1633,3371,1675399031.666913
56.9,1585,3412,1675399031.7170637
60.7,1563,3431,1675399031.7669194
63.9,1530,3478,1675399031.817866
66.4,1503,3493,1675399031.8668683
68.6,1501,3525,1675399031.9169624
70.2,1483,3528,1675399031.966859
71.2,1476,3518,1675399032.018
71.8,1476,3522,1675399032.0669315
72.0,1477,3526,1675399032.1180062
72.0,1477,3521,1675399032.1670623
71.9,1478,3521,1675399032.217875
71.7,1497,3520,1675399032.2669554
70.4,1532,3472,1675399032.3178077
68.1,1563,3443,1675399032.3670378
64.6,1611,3387,1675399032.4171412
60.9,1668,3342,1675399032.4669538
55.9,1726,3271,1675399032.5180562
45.4,1851,3166,1675399032.6170633
40.0,1923,3077,1675399032.667018
33.3,2003,2991,1675399032.7179224
18.6,2183,2823,1675399032.8179448
10.9,2270,2730,1675399032.8670924
2.7,2345,2676,1675399032.9178047
-3.6,2393,2601,1675399032.9670963
-9.6,2471,2530,1675399033.0178037
-21.9,2615,2385,1675399033.1178586
-27.8,2655,2335,1675399033.1678634
-32.8,2685,2315,1675399033.2180219
-36.1,2723,2270,1675399033.2670465
-42.2,2788,2218,1675399033.3679163
-44.8,2802,2192,1675399033.418002
-46.7,2815,2176,1675399033.4680204
-48.3,2826,2161,1675399033.518027
-49.2,2831,2163,1675399033.5680256
-49.7,2827,2160,1675399033.6179802
-49.8,2840,2165,1675399033.668029
-49.9,2835,2163,1675399033.71801
-49.8,2827,2161,1675399033.7680342
-49.8,2832,2160,1675399033.8178813
-49.8,2823,2176,1675399033.867928
-48.8,2782,2211,1675399033.917888
-46.3,2748,2255,1675399033.967908
-43.0,2702,2291,1675399034.0180254
-39.0,2657,2350,1675399034.068034
-34.4,2587,2405,1675399034.1179705
-29.5,2538,2478,1675399034.1679208
-23.5,2452,2540,1675399034.217849
-17.5,2382,2621,1675399034.2680333
-10.2,2286,2711,1675399034.3179946
-3.1,2210,2796,1675399034.3680515
5.0,2113,2886,1675399034.4180217
12.1,2062,2941,1675399034.46802
18.1,2013,3002,1675399034.5178397
23.3,1925,3065,1675399034.5679095
29.8,1855,3163,1675399034.6178935
36.1,1802,3201,1675399034.66792
41.1,1768,3235,1675399034.7178175
48.1,1695,3328,1675399034.8178914
51.2,1672,3322,1675399034.8672545
54.4,1640,3361,1675399034.9178596
56.3,1628,3380,1675399034.9670863
58.0,1618,3382,1675399035.01781
58.9,1615,3382,1675399035.067961
59.3,1617,3390,1675399035.1178687
59.5,1613,3382,1675399035.167877
59.4,1617,3386,1675399035.2178562
59.4,1623,3396,1675399035.2678885
57.8,1672,3323,1675399035.3680267
55.0,1716,3281,1675399035.4178934
51.3,1763,3241,1675399035.4679031
47.2,1807,3195,1675399035.517966
43.1,1861,3152,1675399035.5679207
38.3,1936,3068,1675399035.6179838
32.8,1998,3002,1675399035.6678421
26.3,2066,2928,1675399035.7179024
13.4,2230,2768,1675399035.817988
5.8,2316,2693,1675399035.8678696
-0.9,2375,2621,1675399035.917887
-7.4,2450,2553,1675399035.9678583
-13.9,2521,2467,1675399036.0179029
-26.9,2658,2332,1675399036.117919
-33.0,2696,2300,1675399036.1678505
-37.0,2741,2265,1675399036.217889
-40.4,2776,2215,1675399036.2677374
-43.8,2801,2196,1675399036.317881
-46.8,2843,2158,1675399036.367935
-49.4,2858,2147,1675399036.417929
-51.5,2870,2120,1675399036.4679377
-52.9,2888,2125,1675399036.517918
-53.8,2881,2106,1675399036.5678174
-54.3,2891,2112,1675399036.6178746
-54.6,2892,2113,1675399036.6678255
-54.7,2887,2111,1675399036.7178926
-54.7,2888,2106,1675399036.8179505
-54.6,2876,2115,1675399036.867889
-53.5,2836,2155,1675399036.91787
-51.2,2802,2201,1675399036.9678936
-47.6,2756,2246,1675399037.017866
-43.8,2705,2287,1675399037.0679367
-39.4,2641,2347,1675399037.1178374
-34.5,2583,2408,1675399037.167823
-28.7,2510,2480,1675399037.2178698
-22.7,2441,2561,1675399037.2678857
-15.6,2351,2658,1675399037.3178904
-8.4,2260,2741,1675399037.3678935
0.0,2158,2837,1675399037.4178402
8.0,2077,2933,1675399037.4678383
15.8,2026,2972,1675399037.5179029
28.4,1861,3156,1675399037.617911
35.1,1801,3217,1675399037.667844
42.2,1723,3272,1675399037.717873
51.8,1640,3361,1675399037.817858
59.8,1580,3433,1675399037.917984
62.8,1540,3458,1675399037.9679515
65.2,1525,3491,1675399038.0179358
67.3,1512,3501,1675399038.0679328
68.8,1505,3512,1675399038.1178885
69.7,1495,3501,1675399038.16795
70.1,1498,3510,1675399038.2179513
70.3,1493,3505,1675399038.267895
70.3,1497,3503,1675399038.3179774
70.2,1501,3512,1675399038.3680549
69.8,1525,3482,1675399038.417883
68.4,1546,3448,1675399038.4678807
65.8,1591,3408,1675399038.5179036
58.3,1697,3302,1675399038.6179388
53.6,1756,3251,1675399038.6678762
48.1,1818,3196,1675399038.7178319
37.0,1957,3033,1675399038.8179321
30.7,2032,2968,1675399038.867865
23.3,2117,2881,1675399038.9178674
16.1,2213,2787,1675399038.9678938
7.6,2308,2691,1675399039.0178711
-0.3,2386,2616,1675399039.0679088
-7.9,2455,2538,1675399039.1178787
-14.5,2551,2466,1675399039.1679015
-22.2,2635,2365,1675399039.2178714
-29.5,2703,2298,1675399039.2678933
-36.3,2747,2245,1675399039.317903
-41.1,2788,2210,1675399039.367908
-45.4,2842,2148,1675399039.4178357
-49.4,2888,2117,1675399039.4677873
-53.7,2936,2073,1675399039.5178473
-60.5,2980,2015,1675399039.6178834
-62.7,2996,1995,1675399039.6678634
-64.5,3016,1978,1675399039.7178485
-66.8,3033,1971,1675399039.8178847
-67.0,3030,1966,1675399039.8678567
-67.3,3032,1971,1675399039.917863
-67.4,3030,1968,1675399039.9678745
-67.4,3021,1963,1675399040.0178676
-67.2,3017,1985,1675399040.1179395
-66.1,2983,2011,1675399040.1678526
-63.7,2938,2053,1675399040.2178643
-60.5,2896,2100,1675399040.267914
-56.2,2841,2157,1675399040.3178756
-51.7,2775,2212,1675399040.3678777
-46.3,2730,2287,1675399040.4178674
-40.9,2646,2345,1675399040.4679496
-34.5,2571,2433,1675399040.5178654
-21.3,2410,2583,1675399040.6178417
-13.3,2303,2691,1675399040.667847
-4.5,2217,2792,1675399040.7178419
11.6,2065,2940,1675399040.8178823
17.3,2035,2976,1675399040.8678901
22.5,1942,3057,1675399040.917854
28.1,1866,3127,1675399040.967904
35.0,1812,3187,1675399041.017845
40.0,1781,3218,1675399041.067919
43.3,1762,3238,1675399041.1178665
46.4,1705,3302,1675399041.1678898
49.9,1690,3321,1675399041.2179043
52.9,1658,3338,1675399041.2678795
55.1,1637,3357,1675399041.3179634
56.7,1636,3366,1675399041.3679419
57.7,1630,3373,1675399041.4178865
58.1,1628,3371,1675399041.467933
58.3,1633,3380,1675399041.5178404
58.2,1631,3372,1675399041.567922
58.1,1638,3355,1675399041.6178944
57.4,1662,3351,1675399041.6679142
55.8,1691,3302,1675399041.7178833
49.3,1786,3225,1675399041.817915
45.6,1827,3192,1675399041.867921
41.8,1875,3125,1675399041.9178889
36.8,1958,3060,1675399041.9679196
30.8,2020,2981,1675399042.0178847
24.9,2087,2915,1675399042.0679114
18.1,2173,2825,1675399042.117867
11.3,2255,2747,1675399042.1678603
3.7,2330,2671,1675399042.2179348
-2.9,2402,2598,1675399042.2678916
-15.9,2547,2440,1675399042.367888
-23.2,2640,2366,1675399042.417875
-29.9,2688,2306,1675399042.4678817
-35.5,2723,2286,1675399042.5178277
-43.0,2820,2197,1675399042.6178434
-46.3,2831,2160,1675399042.6679187
-49.7,2871,2118,1675399042.7178822
-54.7,2903,2086,1675399042.8179064
-56.0,2913,2073,1675399042.8680081
-57.1,2921,2075,1675399042.9178767
-57.6,2915,2071,1675399042.9677637
-57.8,2918,2072,1675399043.0178337
-57.8,2927,2080,1675399043.0678704
-57.8,2920,2073,1675399043.117847
-57.8,2920,2072,1675399043.1678498
-57.8,2917,2070,1675399043.2178571
-57.3,2890,2103,1675399043.2678432
-52.4,2808,2196,1675399043.3679018
-48.3,2762,2246,1675399043.417904
-44.1,2702,2292,1675399043.4678721
-39.1,2632,2360,1675399043.517897
-33.7,2566,2426,1675399043.5679083
-27.3,2493,2498,1675399043.6178904
-21.1,2417,2582,1675399043.667891
-14.3,2323,2672,1675399043.7179043
-6.1,2235,2777,1675399043.767904
2.0,2131,2877,1675399043.8179321
11.3,2045,2976,1675399043.8679447
19.1,1993,3003,1675399043.9178865
25.0,1912,3095,1675399043.967837
31.6,1825,3182,1675399044.017855
45.0,1691,3302,1675399044.1178882
50.4,1682,3338,1675399044.167916
54.9,1601,3413,1675399044.2179008
58.7,1570,3435,1675399044.2679155
62.9,1540,3463,1675399044.3178942
65.7,1505,3496,1675399044.3678885
68.5,1487,3521,1675399044.4178839
70.6,1473,3521,1675399044.4679399
72.0,1461,3540,1675399044.5179064
73.1,1455,3541,1675399044.5679846
73.7,1460,3553,1675399044.6179073
73.8,1460,3553,1675399044.6679752
73.8,1461,3553,1675399044.7178924
73.4,1490,3525,1675399044.8178592
71.8,1517,3481,1675399044.8679922
69.0,1558,3453,1675399044.917989
65.7,1605,3407,1675399044.9678876
61.6,1662,3348,1675399045.017992
56.9,1717,3278,1675399045.067898
51.9,1777,3230,1675399045.1178837
46.0,1841,3167,1675399045.1678612
40.1,1920,3071,1675399045.2178795
33.9,2007,3002,1675399045.2678778
26.5,2083,2921,1675399045.3179538
19.3,2171,2823,1675399045.3679054
10.9,2266,2731,1675399045.417907
3.4,2325,2670,1675399045.4678893
-3.1,2382,2611,1675399045.5178964
-14.2,2525,2480,1675399045.6178935
-20.0,2585,2410,1675399045.667864
-26.1,2633,2353,1675399045.7178926
-30.6,2656,2340,1675399045.7679002
-36.8,2723,2270,1675399045.8678958
-39.6,2753,2255,1675399045.9179134
-41.7,2766,2227,1675399045.9679773
-43.4,2773,2216,1675399046.0178542
-45.3,2783,2207,1675399046.1178901
-45.7,2787,2213,1675399046.167943
-45.8,2782,2208,1675399046.21791
-45.8,2790,2215,1675399046.2679179
-45.8,2782,2210,1675399046.3179545
-45.7,2798,2221,1675399046.367923
-45.3,2755,2233,1675399046.4180083
-43.6,2725,2280,1675399046.4680033
-40.4,2675,2318,1675399046.5179832
-36.8,2632,2368,1675399046.568008
-32.7,2575,2421,1675399046.6180375
-27.7,2516,2486,1675399046.66791
-22.4,2446,2546,1675399046.717916
-9.2,2286,2726,1675399046.8178964
-2.4,2198,2801,1675399046.867966
5.5,2108,2901,1675399046.9181046
12.7,2051,2947,1675399046.9681237
19.0,2003,3016,1675399047.017928
24.4,1912,3078,1675399047.06813
31.1,1840,3168,1675399047.1178973
37.4,1791,3220,1675399047.1679676
42.8,1752,3248,1675399047.217898
46.1,1723,3273,1675399047.267932
49.9,1665,3340,1675399047.317929
53.2,1647,3343,1675399047.3679497
56.3,1623,3402,1675399047.4178865
58.5,1606,3407,1675399047.4679208
60.3,1591,3406,1675399047.517882
61.8,1588,3415,1675399047.617895
62.0,1587,3413,1675399047.6679246
62.0,1587,3415,1675399047.71789
61.6,1601,3402,1675399047.8179574
60.5,1633,3368,1675399047.867934
58.6,1668,3330,1675399047.9179342
55.1,1723,3283,1675399047.9679399
51.0,1771,3228,1675399048.0179245
46.5,1826,3203,1675399048.0679402
42.3,1870,3125,1675399048.1179125
36.9,1957,3050,1675399048.1679523
30.6,2023,2973,1675399048.217955
24.4,2097,2913,1675399048.267961
17.5,2188,2811,1675399048.3179705
10.3,2276,2741,1675399048.3680356
2.4,2355,2653,1675399048.4180467
-4.4,2420,2580,1675399048.4681165
-11.2,2490,2502,1675399048.5180426
-25.4,2660,2340,1675399048.618015
-32.1,2705,2282,1675399048.667903
-37.1,2735,2260,1675399048.717941
-48.6,2867,2131,1675399048.8680766
-52.2,2907,2097,1675399048.917923
-54.9,2912,2072,1675399048.967951
-57.4,2951,2060,1675399049.0179667
-58.8,2941,2043,1675399049.0680811
-60.1,2962,2038,1675399049.1179967
-60.7,2958,2040,1675399049.167981
-61.1,2962,2038,1675399049.2180064
-61.2,2953,2035,1675399049.2679656
-61.2,2965,2038,1675399049.3179517
-61.2,2952,2033,1675399049.3680055
-61.2,2960,2036,1675399049.4179473
-60.9,2937,2065,1675399049.4680026
-59.4,2891,2096,1675399049.5180113
-56.2,2848,2142,1675399049.5679874
-52.4,2797,2197,1675399049.6179504
-48.0,2747,2247,1675399049.6680017
-43.2,2687,2306,1675399049.7179496
-32.7,2555,2446,1675399049.8179233
-26.0,2471,2521,1675399049.8679545
-18.8,2381,2612,1675399049.917912
-11.4,2288,2713,1675399049.9679255
-2.6,2181,2813,1675399050.0179114
6.0,2083,2926,1675399050.0680025
14.6,2022,2986,1675399050.117918
22.0,1955,3036,1675399050.1679435
28.4,1857,3141,1675399050.2179134
34.9,1792,3213,1675399050.267966
42.3,1715,3285,1675399050.317906
48.5,1668,3346,1675399050.3679821
53.2,1641,3357,1675399050.417915
57.7,1563,3440,1675399050.4681077
61.8,1538,3463,1675399050.5180008
66.1,1505,3510,1675399050.568151
69.1,1473,3526,1675399050.6180308
71.6,1461,3561,1675399050.6679947
73.6,1440,3573,1675399050.7179525
