header.stamp.sec,header.stamp.nanosec,time,header.frame_id,drive.steering_angle,drive.steering_angle_velocity,drive.speed,drive.acceleration,drive.jerk
0,0,1675399012.6522691,,7.986673355102539,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.7015843,,15.893546104431152,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.7523763,,23.641616821289062,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.8019974,,31.153467178344727,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.851891,,38.354042053222656,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.9018404,,45.1713981628418,0.0,0.0,0.10000000149011612,0.0
0,0,1675399012.9518745,,51.53741455078125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.0019243,,57.38848876953125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.0513535,,62.66615295410156,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.1022384,,67.31768035888672,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.152078,,71.29658508300781,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.2020833,,74.56312561035156,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.2512088,,77.08465576171875,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.3018622,,78.83597564697266,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.351858,,79.79959869384766,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.401851,,79.96588897705078,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.4518864,,79.33318328857422,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.501857,,77.9078140258789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.5518944,,75.70401000976562,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.601857,,72.7437973022461,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.651858,,69.05674743652344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.7018392,,64.6797103881836,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.7518878,,59.65641784667969,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.80192,,54.03705596923828,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.8518834,,47.87777328491211,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.901853,,41.240108489990234,0.0,0.0,0.10000000149011612,0.0
0,0,1675399013.951838,,34.190391540527344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.0018477,,26.79905128479004,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.0518782,,19.13994598388672,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.1021714,,11.289600372314453,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.151216,,3.3264529705047607,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.2022815,,-4.669931411743164,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.2527034,,-12.61965560913086,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.302104,,-20.443288803100586,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.3520396,,-28.062658309936523,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.4019632,,-35.401634216308594,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.4521205,,-42.38689041137695,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.5019686,,-48.948631286621094,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.552113,,-55.02129364013672,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.6019728,,-60.5442008972168,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.652179,,-65.46216583251953,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.7019458,,-69.72605895996094,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.7521286,,-73.29327392578125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.8020568,,-76.12816619873047,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.8521276,,-78.20240783691406,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.9019454,,-79.49527740478516,0.0,0.0,0.10000000149011612,0.0
0,0,1675399014.9520218,,-79.99385833740234,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.0023081,,-79.69316864013672,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.0520203,,-78.59620666503906,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.1019824,,-76.71394348144531,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.152029,,-74.06517791748047,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.2021601,,-70.6763687133789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.252675,,-66.5813980102539,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.3022323,,-61.82115936279297,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.3522637,,-56.4432258605957,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.401977,,-50.5013313293457,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.452044,,-44.05484390258789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.5019376,,-37.168174743652344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.5520072,,-29.910133361816406,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.6019666,,-22.353239059448242,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.6519885,,-14.572999954223633,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.7019517,,-6.647152423858643,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.7519548,,1.3451120853424072,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.8020065,,9.323936462402344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.8520045,,17.209598541259766,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.9020114,,24.923309326171875,0.0,0.0,0.10000000149011612,0.0
0,0,1675399015.9519787,,32.38799285888672,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.0019538,,39.52906799316406,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.0520606,,46.27518081665039,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.1019914,,52.558929443359375,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.1520135,,58.31752395629883,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.201941,,63.49342727661133,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.2520494,,68.03492736816406,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.301989,,71.89664459228516,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.3521483,,75.04000091552734,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.402005,,77.4335708618164,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.4520576,,79.05345916748047,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.502,,79.88346862792969,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.5520155,,79.9153060913086,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.6021059,,79.1486587524414,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.6521857,,77.5911865234375,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.702069,,75.2584457397461,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.7520719,,72.17374420166016,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.8020709,,68.36791229248047,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.8521068,,63.87896728515625,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.9019623,,58.751766204833984,0.0,0.0,0.10000000149011612,0.0
0,0,1675399016.9520433,,53.03753662109375,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.0019917,,46.79337692260742,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.0520456,,40.081668853759766,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.1020632,,32.969478607177734,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.1521301,,25.527868270874023,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.2021594,,17.831193923950195,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.2521229,,9.956354141235352,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.3020463,,1.9820340871810913,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.3521378,,-6.012089729309082,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.4020045,,-13.946142196655273,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.4520824,,-21.7408504486084,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.5020032,,-29.318330764770508,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.5521643,,-36.60287094116211,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.6019852,,-43.521690368652344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.6521013,,-50.005653381347656,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.7019787,,-55.98997497558594,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.7520115,,-61.41486358642578,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.801969,,-66.22611999511719,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.8519921,,-70.37566375732422,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.9020178,,-73.82203674316406,0.0,0.0,0.10000000149011612,0.0
0,0,1675399017.951965,,-76.53079986572266,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.0020177,,-78.47489929199219,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.0520658,,-79.63490295410156,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.1020463,,-79.99921417236328,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.151992,,-79.564208984375,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.202652,,-78.33422088623047,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.25122,,-76.32154083251953,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.30216,,-73.54627990722656,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.352191,,-70.03617095947266,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.402221,,-65.82628631591797,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.4519632,,-60.95868682861328,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.501811,,-55.48200607299805,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.5519164,,-49.45096969604492,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.6018305,,-42.92583465576172,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.6520772,,-35.971797943115234,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.7019742,,-28.658342361450195,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.752002,,-21.058544158935547,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.8020055,,-13.248333930969238,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.8519897,,-5.305751800537109,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.902143,,2.6898438930511475,0.0,0.0,0.10000000149011612,0.0
0,0,1675399018.9521291,,10.658563613891602,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.0019882,,18.52078628540039,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.052014,,26.197954177856445,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.1022696,,33.61336135864258,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.1522171,,40.69291687011719,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.2023044,,47.365882873535156,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.252117,,53.565582275390625,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.3020687,,59.230072021484375,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.352044,,64.3027572631836,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.4021232,,68.73294830322266,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.4519954,,72.47637939453125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.5020998,,75.49565124511719,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.552208,,77.7605972290039,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.6020565,,79.24858856201172,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.6520822,,79.94474792480469,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.702034,,79.84213256835938,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.7522109,,78.94175720214844,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.8022444,,77.25262451171875,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.8520327,,74.7916030883789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.901946,,71.58329010009766,0.0,0.0,0.10000000149011612,0.0
0,0,1675399019.9519472,,67.65974426269531,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.001933,,63.06016540527344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.051957,,57.830509185791016,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.1019995,,52.02302551269531,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.15194,,45.69575119018555,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.2022436,,38.911895751953125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.251992,,31.739246368408203,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.3019366,,24.249467849731445,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.3519533,,16.517398834228516,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.4019294,,8.620291709899902,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.451963,,0.6370546817779541,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.5019326,,-7.352548122406006,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.5520496,,-15.268686294555664,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.601929,,-23.032264709472656,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.6519816,,-30.56571388244629,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.7020543,,-37.793758392333984,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.752006,,-44.64418029785156,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.8019164,,-51.04853439331055,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.852054,,-56.94282913208008,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.9019623,,-62.268165588378906,0.0,0.0,0.10000000149011612,0.0
0,0,1675399020.95211,,-66.97134399414062,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.00194,,-71.00536346435547,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.0521045,,-74.32991790771484,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.101988,,-76.91179656982422,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.1521318,,-78.7251968383789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.2019863,,-79.75200653076172,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.2521288,,-79.9819564819336,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.302044,,-79.41275024414062,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.3519614,,-78.05007934570312,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.401935,,-75.90756225585938,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.4520984,,-73.00659942626953,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.5019476,,-69.37617492675781,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.5519936,,-65.05256652832031,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.6019702,,-60.0789794921875,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.6520903,,-54.50510025024414,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.7021978,,-48.386627197265625,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.7522488,,-41.78468704223633,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.8022797,,-34.76525115966797,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.8522904,,-27.398448944091797,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.902265,,-19.757892608642578,0.0,0.0,0.10000000149011612,0.0
0,0,1675399021.952284,,-11.919921875,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.0022073,,-3.9628512859344482,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.0522866,,4.033814907073975,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.1022375,,11.990177154541016,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.1522672,,19.826736450195312,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.2023368,,27.465194702148438,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.2523234,,34.829227447509766,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.3022513,,41.84526062011719,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.352305,,48.44318771362305,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.4022405,,54.557090759277344,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.4522426,,60.12587356567383,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.5022361,,65.09390258789062,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.5522377,,69.41152954101562,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.602227,,73.0356216430664,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.6523027,,75.92996215820312,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.702269,,78.06564331054688,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.7522624,,79.42131042480469,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.802055,,79.98342895507812,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.852031,,79.74638366699219,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.901976,,78.71253204345703,0.0,0.0,0.10000000149011612,0.0
0,0,1675399022.9520392,,76.89221954345703,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.0019383,,74.30361938476562,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.0520546,,70.97260284423828,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.1019516,,66.93244934082031,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.1520603,,62.223533630371094,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.2020574,,56.89289855957031,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.252026,,50.99380874633789,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.302185,,44.585205078125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.352083,,37.73112106323242,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.401958,,30.50004005432129,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.4523299,,22.96421241760254,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.502099,,15.198933601379395,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.5521436,,7.281793117523193,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.6022687,,-0.7081047296524048,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.6520987,,-8.690927505493164,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.7022245,,-16.5869140625,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.752246,,-24.317169189453125,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.8024669,,-31.804454803466797,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.8523474,,-38.973960876464844,0.0,0.0,0.10000000149011612,0.0
0,0,1675399023.9020813,,-45.754051208496094,0.0,0.0,0.10000000149011612,0.0
